# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   76       1.903635771471e+03       3.508919413383e-01       0.000000000000e+00      -6.595954092538e+00       1.232715450885e-07       6.076069063255e-04      -1.780981197835e-06 
   77       1.927058570622e+03       3.636873707752e-01       0.000000000000e+00      -7.041528184596e+00       1.226210493345e-07       5.991113137835e-04      -1.780254887154e-06 
   78       1.950701603128e+03       3.766665760610e-01       0.000000000000e+00      -7.497674925039e+00       1.219664072998e-07       5.908360934272e-04      -1.778229051809e-06 
   79       1.974568541170e+03       3.898211429053e-01       0.000000000000e+00      -7.964136328271e+00       1.213135759203e-07       5.827957950531e-04      -1.775277315125e-06 
   80       1.998660546362e+03       4.031421524686e-01       0.000000000000e+00      -8.440634718210e+00       1.206661109458e-07       5.749939822012e-04      -1.771827174159e-06 
   81       2.022976133165e+03       4.166201729691e-01       0.000000000000e+00      -8.926872466613e+00       1.200247370325e-07       5.674221139865e-04      -1.768363010168e-06 
   82       2.047511032300e+03       4.302452512885e-01       0.000000000000e+00      -9.422531731409e+00       1.193868896945e-07       5.600583925287e-04      -1.765429166288e-06 
   83       2.072258054155e+03       4.440069045778e-01       0.000000000000e+00      -9.927274195022e+00       1.187462284045e-07       5.528665759783e-04      -1.763633092437e-06 
   84       2.097210211549e+03       4.578945511505e-01       0.000000000000e+00      -1.044076232918e+01       1.180956956827e-07       5.458092114480e-04      -1.763520093789e-06 
   85       2.122370982018e+03       4.718989036228e-01       0.000000000000e+00      -1.096272781294e+01       1.174390753388e-07       5.388938964454e-04      -1.765154297644e-06 
   86       2.147745504278e+03       4.860107924104e-01       0.000000000000e+00      -1.149291402988e+01       1.167822663196e-07       5.321362276114e-04      -1.768439829036e-06 
