# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.03056e-05 to 8.30345 h/Mpc,
# number of wavenumbers equal to 613
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2              8:-T_tot_no_scf/k2   
       1.564557978313e-02       1.304950685116e+07       1.294353166066e+07      -1.454588271785e+03      -1.478595215983e+03       6.977042118286e+06       3.895571901971e+06       1.300174899859e+07 
       1.577330924308e-02       1.300023655509e+07       1.289431992317e+07      -1.425756647366e+03      -1.449286904214e+03       6.916753785370e+06       3.880801234886e+06       1.295245044225e+07 
       1.590108020489e-02       1.295111467831e+07       1.284525645437e+07      -1.397669428947e+03      -1.420735301616e+03       6.856907024541e+06       3.866075036691e+06       1.290330157745e+07 
       1.602889316058e-02       1.290213908607e+07       1.279633811428e+07      -1.370301040328e+03      -1.392914426181e+03       6.797491182401e+06       3.851392976856e+06       1.285430007206e+07 
       1.615674862284e-02       1.285329879719e+07       1.274755288768e+07      -1.343626206981e+03      -1.365798598782e+03       6.738491459734e+06       3.836752067630e+06       1.280543476664e+07 
       1.628464712509e-02       1.280461342022e+07       1.269892320610e+07      -1.317624986313e+03      -1.339367542010e+03       6.679909964195e+06       3.822158237862e+06       1.275672563201e+07 
       1.641258922160e-02       1.275606413902e+07       1.265042763405e+07      -1.292274903217e+03      -1.313598391990e+03       6.621728675465e+06       3.807605352761e+06       1.270815344577e+07 
       1.654057548763e-02       1.270765642966e+07       1.260207280019e+07      -1.267556412692e+03      -1.288471271770e+03       6.563943215497e+06       3.793094842052e+06       1.265972382022e+07 
       1.666860651957e-02       1.265939353574e+07       1.255386217162e+07      -1.243449501104e+03      -1.263965844403e+03       6.506548583068e+06       3.778627823193e+06       1.261143999600e+07 
       1.679668293506e-02       1.261127281631e+07       1.250579273085e+07      -1.219933959824e+03      -1.240061580830e+03       6.449537454552e+06       3.764203833174e+06       1.256329925192e+07 
       1.692480537325e-02       1.256329188132e+07       1.245786219069e+07      -1.196990961103e+03      -1.216739345840e+03       6.392903527804e+06       3.749822301549e+06       1.251529919700e+07 
       1.705297449491e-02       1.251545394436e+07       1.241007407809e+07      -1.174603733541e+03      -1.193982080985e+03       6.336644314419e+06       3.735483989079e+06       1.246744306771e+07 
       1.718119098271e-02       1.246775548880e+07       1.236242462922e+07      -1.152755612229e+03      -1.171772834338e+03       6.280754802153e+06       3.721187524555e+06       1.241972730234e+07 
       1.730945554141e-02       1.242019193018e+07       1.231490902983e+07      -1.131429809200e+03      -1.150094539983e+03       6.225230527130e+06       3.706931475656e+06       1.237214728181e+07 
       1.743776889813e-02       1.237277834513e+07       1.226754346942e+07      -1.110611336913e+03      -1.128931972433e+03       6.170078104796e+06       3.692720641970e+06       1.232471821656e+07 
       1.756613180259e-02       1.232549877140e+07       1.222031081140e+07      -1.090283070613e+03      -1.108267731460e+03       6.115289583860e+06       3.678550437713e+06       1.227742399898e+07 
       1.769454502741e-02       1.227835748133e+07       1.217321590693e+07      -1.070430939923e+03      -1.088087511399e+03       6.060868486140e+06       3.664422133945e+06       1.223026898852e+07 
       1.782300936840e-02       1.223135892927e+07       1.212626360154e+07      -1.051041793298e+03      -1.068377933933e+03       6.006819544803e+06       3.650336834845e+06       1.218325770163e+07 
       1.795152564486e-02       1.218449276801e+07       1.207944254358e+07      -1.032101421330e+03      -1.049124549683e+03       5.953141240667e+06       3.636291238236e+06       1.213637967487e+07 
       1.808009469994e-02       1.213777010468e+07       1.203276490410e+07      -1.013597401879e+03      -1.030314735540e+03       5.899843881837e+06       3.622288819626e+06       1.208964617736e+07 
       1.820871740095e-02       1.209118388004e+07       1.198622322923e+07      -9.955160065272e+02      -1.011934543956e+03       5.846929831122e+06       3.608327692005e+06       1.204305013207e+07 
       1.833739463975e-02       1.204472532568e+07       1.193980811559e+07      -9.778442037740e+02      -9.939707299736e+02       5.794401663614e+06       3.594405306501e+06       1.199658272394e+07 
       1.846612733310e-02       1.199841732031e+07       1.189354425897e+07      -9.605724400656e+02      -9.764135767161e+02       5.742278266022e+06       3.580528455818e+06       1.195026709534e+07 
       1.859491642310e-02       1.195224329788e+07       1.184741376901e+07      -9.436883659937e+02      -9.592505242239e+02       5.690559958721e+06       3.566691939371e+06       1.190408655166e+07 
       1.872376287756e-02       1.190620576664e+07       1.180141938311e+07      -9.271812105080e+02      -9.424706234403e+02       5.639256980186e+06       3.552896504020e+06       1.185804367197e+07 
       1.885266769045e-02       1.186029870234e+07       1.175555491953e+07      -9.110395949909e+02      -9.260623129581e+02       5.588375918567e+06       3.539140518830e+06       1.181213246602e+07 
       1.898163188235e-02       1.181453127326e+07       1.170983022404e+07      -8.952537573096e+02      -9.100156735046e+02       5.537930878913e+06       3.525426921361e+06       1.176636222950e+07 
       1.911065650093e-02       1.176889469831e+07       1.166423578091e+07      -8.798132516891e+02      -8.943200848108e+02       5.487927428655e+06       3.511753035058e+06       1.172072413256e+07 
       1.923974262138e-02       1.172339866432e+07       1.161878212200e+07      -8.647095994824e+02      -8.789669226371e+02       5.438379831971e+06       3.498121642363e+06       1.167522801418e+07 
       1.936889134697e-02       1.167804074669e+07       1.157346659384e+07      -8.499335293059e+02      -8.639467597520e+02       5.389296227399e+06       3.484531918947e+06       1.162987146221e+07 
       1.949810380956e-02       1.163281436401e+07       1.152828232844e+07      -8.354754968819e+02      -8.492498963791e+02       5.340682353281e+06       3.470981970746e+06       1.158464790764e+07 
       1.962738117012e-02       1.158771914163e+07       1.148322892058e+07      -8.213265939650e+02      -8.348672813819e+02       5.292546210158e+06       3.457471846675e+06       1.153955700919e+07 
       1.975672461928e-02       1.154276301197e+07       1.143831495836e+07      -8.074790231008e+02      -8.207909889466e+02       5.244898781466e+06       3.444004007733e+06       1.149460681496e+07 
       1.988613537795e-02       1.149792856214e+07       1.139352184348e+07      -7.939237014659e+02      -8.070117825986e+02       5.197738357311e+06       3.430573103368e+06       1.144977980030e+07 
       2.001561469789e-02       1.145324653225e+07       1.134888239058e+07      -7.806551867224e+02      -7.935241264986e+02       5.151084162793e+06       3.417188299762e+06       1.140510697351e+07 
       2.014516386233e-02       1.140868979069e+07       1.130436783299e+07      -7.676640295836e+02      -7.803184151527e+02       5.104927670907e+06       3.403841413196e+06       1.136056103572e+07 
       2.027478418661e-02       1.136426599520e+07       1.125998616995e+07      -7.549432773484e+02      -7.673875838075e+02       5.059274906855e+06       3.390534862665e+06       1.131614968934e+07 
       2.040447701884e-02       1.131997835432e+07       1.121574106704e+07      -7.424859588991e+02      -7.547245479520e+02       5.014128443771e+06       3.377269720846e+06       1.127187621158e+07 
       2.053424374061e-02       1.127582269985e+07       1.117162799459e+07      -7.302850349798e+02      -7.423221504129e+02       4.969486044614e+06       3.364044691901e+06       1.122773638686e+07 
       2.066408576765e-02       1.123180073646e+07       1.112764891308e+07      -7.183341782991e+02      -7.301739560673e+02       4.925346644842e+06       3.350860186618e+06       1.118373194732e+07 
       2.079400455059e-02       1.118790615491e+07       1.108379726093e+07      -7.066266405292e+02      -7.182731036028e+02       4.881704304066e+06       3.337714249984e+06       1.113985654705e+07 
       2.092400157569e-02       1.114415722085e+07       1.104009210376e+07      -6.951572781845e+02      -7.066143657102e+02       4.838561655779e+06       3.324612427659e+06       1.109612850254e+07 
       2.105407836564e-02       1.110051682536e+07       1.099649449648e+07      -6.839175913616e+02      -6.951891041039e+02       4.795896919201e+06       3.311543632460e+06       1.105251049342e+07 
       2.118423648034e-02       1.105702406434e+07       1.095304575206e+07      -6.729041919620e+02      -6.839938745610e+02       4.753719556555e+06       3.298519659029e+06       1.100904182174e+07 
       2.131447751775e-02       1.101366497562e+07       1.090973122023e+07      -6.621106714239e+02      -6.730221602255e+02       4.712014768019e+06       3.285536219515e+06       1.096570841614e+07 
       2.144480311470e-02       1.097043634858e+07       1.086654727726e+07      -6.515314459823e+02      -6.622682831172e+02       4.670771384955e+06       3.272592248433e+06       1.092250696519e+07 
       2.157521494782e-02       1.092734089232e+07       1.082349712092e+07      -6.411613429941e+02      -6.517269851845e+02       4.629979888230e+06       3.259688574735e+06       1.087944019902e+07 
       2.170571473440e-02       1.088437133979e+07       1.078057303837e+07      -6.309946646226e+02      -6.413924759921e+02       4.589625655266e+06       3.246823065064e+06       1.083650074837e+07 
       2.183630423336e-02       1.084153596632e+07       1.073778374279e+07      -6.210268436585e+02      -6.312601134940e+02       4.549700082743e+06       3.233998243405e+06       1.079369687898e+07 
       2.196698524619e-02       1.079883579010e+07       1.069513026592e+07      -6.112531367236e+02      -6.213250747106e+02       4.510190939841e+06       3.221214365270e+06       1.075102955060e+07 
       2.209775961798e-02       1.075625845599e+07       1.065259996023e+07      -6.016682257407e+02      -6.115819518805e+02       4.471080092207e+06       3.208467639287e+06       1.070848633867e+07 
       2.222862923839e-02       1.071381674889e+07       1.061020585920e+07      -5.922682838660e+02      -6.020268543224e+02       4.432359804719e+06       3.195761857187e+06       1.066607997076e+07 
       2.235959604276e-02       1.067150567473e+07       1.056794320981e+07      -5.830485426466e+02      -5.926549354208e+02       4.394014908306e+06       3.183095565963e+06       1.062380544596e+07 
       2.249066201317e-02       1.062933443624e+07       1.052582134623e+07      -5.740050632898e+02      -5.834621930717e+02       4.356036288061e+06       3.170471559223e+06       1.058167190207e+07 
       2.262182917958e-02       1.058727314212e+07       1.048380916583e+07      -5.651321023106e+02      -5.744427877493e+02       4.318398990102e+06       3.157880831495e+06       1.053964928613e+07 
       2.275309962099e-02       1.054535871672e+07       1.044194539321e+07      -5.564276444930e+02      -5.655946699069e+02       4.281106120973e+06       3.145334431733e+06       1.049777464414e+07 
       2.288447546663e-02       1.050356478713e+07       1.040020231547e+07      -5.478863647402e+02      -5.569124256014e+02       4.244135239809e+06       3.132824364283e+06       1.045602141570e+07 
       2.301595889720e-02       1.046191198216e+07       1.035860172428e+07      -5.395054952638e+02      -5.483932415173e+02       4.207483894654e+06       3.120356850227e+06       1.041441030338e+07 
       2.314755214615e-02       1.042037427407e+07       1.031711630526e+07      -5.312798459117e+02      -5.400318432513e+02       4.171131399155e+06       3.107924087321e+06       1.037291510673e+07 
       2.327925750097e-02       1.037897214232e+07       1.027576753416e+07      -5.232068783187e+02      -5.318256501295e+02       4.135076775679e+06       3.095532247857e+06       1.033155636003e+07 
       2.341107730457e-02       1.033770798000e+07       1.023455808660e+07      -5.152832041682e+02      -5.237712173314e+02       4.099312599292e+06       3.083182018902e+06       1.029033645580e+07 
       2.354301395669e-02       1.029656221367e+07       1.019346721720e+07      -5.075044538090e+02      -5.158641021884e+02       4.063823587139e+06       3.070867447960e+06       1.024923565960e+07 
       2.367506991530e-02       1.025555452032e+07       1.015251594969e+07      -4.998682777690e+02      -5.081019164266e+02       4.028611161708e+06       3.058594465289e+06       1.020827377352e+07 
       2.380724769812e-02       1.021466408228e+07       1.011168231980e+07      -4.923703631349e+02      -5.004802765832e+02       3.993661562538e+06       3.046356825096e+06       1.016742983581e+07 
       2.393954988419e-02       1.017390850998e+07       1.007098471727e+07      -4.850083899833e+02      -4.929968249020e+02       3.958977238484e+06       3.034159846696e+06       1.012672150676e+07 
       2.407197911536e-02       1.013327923011e+07       1.003041440959e+07      -4.777788937142e+02      -4.856480392605e+02       3.924551229920e+06       3.022000945419e+06       1.008614019741e+07 
       2.420453809805e-02       1.009277369254e+07       9.989968484292e+06      -4.706788084184e+02      -4.784308024954e+02       3.890379849317e+06       3.009879305385e+06       1.004568329572e+07 
       2.433722960485e-02       1.005240076080e+07       9.949656586222e+06      -4.637056658542e+02      -4.713426053724e+02       3.856464726886e+06       2.997797594166e+06       1.000535975374e+07 
       2.447005647630e-02       1.001215899929e+07       9.909477034647e+06      -4.568565422492e+02      -4.643804762278e+02       3.822804189078e+06       2.985755389592e+06       9.965168096364e+06 
       2.460302162272e-02       9.972042820350e+06       9.869424137079e+06      -4.501283966532e+02      -4.575413244453e+02       3.789395628153e+06       2.973751044685e+06       9.925102734304e+06 
       2.473612802604e-02       9.932039639053e+06       9.829484664089e+06      -4.435180018881e+02      -4.508218693842e+02       3.756234997546e+06       2.961780773334e+06       9.885151022679e+06 
       2.486937874172e-02       9.892184196862e+06       9.789695136036e+06      -4.370243433844e+02      -4.442210793425e+02       3.723335922113e+06       2.949855014043e+06       9.845347879607e+06 
       2.500277690079e-02       9.852432952234e+06       9.750010057647e+06      -4.306429174285e+02      -4.377343765181e+02       3.690683313984e+06       2.937960650454e+06       9.805649594856e+06 
       2.513632571186e-02       9.812827457244e+06       9.710472562305e+06      -4.243731404377e+02      -4.313611670362e+02       3.658294578351e+06       2.926110179667e+06       9.766097850337e+06 
       2.527002846327e-02       9.773325055304e+06       9.671038554231e+06      -4.182107011760e+02      -4.250970691924e+02       3.626155639477e+06       2.914290817558e+06       9.726649902592e+06 
       2.540388852527e-02       9.733974511776e+06       9.631758884054e+06      -4.121553611132e+02      -4.189418406358e+02       3.594286937997e+06       2.902517241427e+06       9.687354705752e+06 
       2.553790935233e-02       9.694745055488e+06       9.592601191330e+06      -4.062035219565e+02      -4.128918233804e+02       3.562679179026e+06       2.890780173912e+06       9.648181342634e+06 
       2.567209448545e-02       9.655625107011e+06       9.553553922408e+06      -4.003525066671e+02      -4.069442958921e+02       3.531330418264e+06       2.879076142412e+06       9.609118284709e+06 
       2.580644755462e-02       9.616631217955e+06       9.514633918354e+06      -3.946008551521e+02      -4.010977739166e+02       3.500248999354e+06       2.867410106206e+06       9.570182087824e+06 
       2.594097228133e-02       9.577770210289e+06       9.475848570307e+06      -3.889467214116e+02      -3.953503812427e+02       3.469439484996e+06       2.855784149399e+06       9.531379652036e+06 
       2.607567248118e-02       9.539038575530e+06       9.437194387010e+06      -3.833878904125e+02      -3.896998664092e+02       3.438902414272e+06       2.844197239319e+06       9.492707490914e+06 
       2.621055206657e-02       9.500407887727e+06       9.398641394095e+06      -3.779212675270e+02      -3.841430828738e+02       3.408628999928e+06       2.832640809303e+06       9.454137029998e+06 
       2.634561504950e-02       9.461917824672e+06       9.360231293664e+06      -3.725463867584e+02      -3.786795586025e+02       3.378634921501e+06       2.821126791913e+06       9.415708148216e+06 
       2.648086554443e-02       9.423543979841e+06       9.321938531874e+06      -3.672605050931e+02      -3.733065032502e+02       3.348912114434e+06       2.809647837810e+06       9.377396338012e+06 
       2.661630777133e-02       9.385296362231e+06       9.283773758693e+06      -3.620621173526e+02      -3.680223874970e+02       3.319464596704e+06       2.798206978363e+06       9.339211680040e+06 
       2.675194605875e-02       9.347166749495e+06       9.245728166111e+06      -3.569490863687e+02      -3.628250389887e+02       3.290289318559e+06       2.786801742523e+06       9.301145884871e+06 
       2.688778484703e-02       9.309158100662e+06       9.207805273883e+06      -3.519197937562e+02      -3.577128122383e+02       3.261386763313e+06       2.775433039144e+06       9.263201988292e+06 
       2.702382869166e-02       9.271275766556e+06       9.170010327055e+06      -3.469726611844e+02      -3.526841036583e+02       3.232757702134e+06       2.764102447348e+06       9.225385302164e+06 
       2.716008226670e-02       9.233510732249e+06       9.132334176074e+06      -3.421057586264e+02      -3.477369500473e+02       3.204397301208e+06       2.752807259186e+06       9.187686811581e+06 
       2.729655036839e-02       9.195869938777e+06       9.094783995495e+06      -3.373176820746e+02      -3.428699245979e+02       3.176305824358e+06       2.741549560691e+06       9.150113462388e+06 
       2.743323791886e-02       9.158346788187e+06       9.057352987873e+06      -3.326065823466e+02      -3.380811477043e+02       3.148478274022e+06       2.730327379405e+06       9.112658634016e+06 
       2.757014997000e-02       9.120940649394e+06       9.020040671068e+06      -3.279708859836e+02      -3.333690198568e+02       3.120911257853e+06       2.719140531569e+06       9.075321706559e+06 
       2.770729170744e-02       9.083646650624e+06       8.982841986865e+06      -3.234089115780e+02      -3.287318316936e+02       3.093599447630e+06       2.707987540611e+06       9.038097777892e+06 
       2.784466845470e-02       9.046488578417e+06       8.945781736873e+06      -3.189200386022e+02      -3.241689522266e+02       3.066546909153e+06       2.696875545030e+06       9.001010699429e+06 
       2.798228567757e-02       9.009436446135e+06       8.908828172139e+06      -3.145017735902e+02      -3.196778463726e+02       3.039738845561e+06       2.685795501796e+06       8.964030282310e+06 
       2.812014898849e-02       8.972511455221e+06       8.872004283110e+06      -3.101533686424e+02      -3.152577551803e+02       3.013177694359e+06       2.674753828808e+06       8.927177920406e+06 
       2.825826415131e-02       8.935689404980e+06       8.835284231274e+06      -3.058726807603e+02      -3.109064990284e+02       2.986850046652e+06       2.663743219269e+06       8.890429209016e+06 
       2.839663708605e-02       8.899002406523e+06       8.798702352272e+06      -3.016594596059e+02      -3.066238236676e+02       2.960761518846e+06       2.652773354831e+06       8.853816482658e+06 
       2.853527387399e-02       8.862413851212e+06       8.762219634392e+06      -2.975111362613e+02      -3.024071176259e+02       2.934894278035e+06       2.641833174767e+06       8.817302847036e+06 
       2.867418076287e-02       8.825947481756e+06       8.725861320704e+06      -2.934272425503e+02      -2.982559049418e+02       2.909250759840e+06       2.630929832731e+06       8.780912179362e+06 
       2.881336417234e-02       8.789595655713e+06       8.689619466261e+06      -2.894062605187e+02      -2.941686426354e+02       2.883822857495e+06       2.620061031218e+06       8.744636789137e+06 
       2.895283069963e-02       8.753356893191e+06       8.653492485886e+06      -2.854469146305e+02      -2.901440341127e+02       2.858604598740e+06       2.609226320083e+06       8.708475159734e+06 
       2.909258712546e-02       8.717240238960e+06       8.617490076813e+06      -2.815483074450e+02      -2.861811670413e+02       2.833593649813e+06       2.598428421318e+06       8.672436385126e+06 
       2.923264042016e-02       8.681225765675e+06       8.581591225693e+06      -2.777086247940e+02      -2.822781971784e+02       2.808778351793e+06       2.587661319259e+06       8.636500408750e+06 
       2.937299775006e-02       8.645329988546e+06       8.545813386375e+06      -2.739272632396e+02      -2.784345110777e+02       2.784159320920e+06       2.576929982278e+06       8.600683817843e+06 
       2.951366648416e-02       8.609546465456e+06       8.510149864057e+06      -2.702028984083e+02      -2.746487624671e+02       2.759730005026e+06       2.566232473663e+06       8.564980131431e+06 
       2.965465420111e-02       8.573874070758e+06       8.474599454075e+06      -2.665343821478e+02      -2.709197845313e+02       2.735485972209e+06       2.555568452827e+06       8.529388196593e+06 
       2.979596869640e-02       8.538307169810e+06       8.439156536540e+06      -2.629204932104e+02      -2.672463355711e+02       2.711421855068e+06       2.544936230839e+06       8.493902383683e+06 
       2.993761798991e-02       8.502858609516e+06       8.403834438747e+06      -2.593605860716e+02      -2.636277593949e+02       2.687538665691e+06       2.534339657075e+06       8.458535558512e+06 
       3.007961033386e-02       8.467503564493e+06       8.368607164074e+06      -2.558528746844e+02      -2.600622405119e+02       2.663825875116e+06       2.523771257420e+06       8.423262781676e+06 
       3.022195422096e-02       8.432272432509e+06       8.333506892593e+06      -2.523973149531e+02      -2.565497337858e+02       2.640291125273e+06       2.513240195081e+06       8.388114621788e+06 
       3.036465839302e-02       8.397155923769e+06       8.298523693357e+06      -2.489925725095e+02      -2.530888838041e+02       2.616929827137e+06       2.502743667874e+06       8.353081711312e+06 
       3.050773184993e-02       8.362134208149e+06       8.263636809303e+06      -2.456371720800e+02      -2.496781899132e+02       2.593734739031e+06       2.492275707280e+06       8.318144135729e+06 
       3.065118385905e-02       8.327220196285e+06       8.228860043856e+06      -2.423305330914e+02      -2.463170625009e+02       2.570709368491e+06       2.481840205424e+06       8.283314900930e+06 
       3.079502396496e-02       8.292400656043e+06       8.194179781832e+06      -2.390713726168e+02      -2.430041972676e+02       2.547849464071e+06       2.471433190834e+06       8.248580758395e+06 
       3.093926199974e-02       8.257701534548e+06       8.159622749316e+06      -2.358595440460e+02      -2.397394452917e+02       2.525163295768e+06       2.461062452836e+06       8.213967691488e+06 
       3.108390809368e-02       8.223102518012e+06       8.125167964629e+06      -2.326936192066e+02      -2.365213543297e+02       2.502645134052e+06       2.450721897866e+06       8.179455352248e+06 
       3.122897268653e-02       8.188601335686e+06       8.090813313344e+06      -2.295725851602e+02      -2.333488961653e+02       2.480295055552e+06       2.440410856006e+06       8.145041505944e+06 
       3.137446653918e-02       8.154197819482e+06       8.056558614523e+06      -2.264957036192e+02      -2.302213188964e+02       2.458114011907e+06       2.430129272644e+06       8.110725987592e+06 
       3.152040074603e-02       8.119913132588e+06       8.022426178266e+06      -2.234627253568e+02      -2.271383695025e+02       2.436109425738e+06       2.419883521628e+06       8.076530074019e+06 
       3.166678674785e-02       8.085705768110e+06       7.988372270489e+06      -2.204716658946e+02      -2.240980311921e+02       2.414269673021e+06       2.409661108770e+06       8.042412052327e+06 
       3.181363634530e-02       8.051599602296e+06       7.954422435082e+06      -2.175224363857e+02      -2.211002132963e+02       2.392602922581e+06       2.399469246685e+06       8.008395985206e+06 
       3.196096171312e-02       8.017597476109e+06       7.920579362866e+06      -2.146143373356e+02      -2.181442048677e+02       2.371110668261e+06       2.389308775610e+06       7.974484682985e+06 
       3.210877541503e-02       7.983694506691e+06       7.886838053614e+06      -2.117464893304e+02      -2.152291118967e+02       2.349791861975e+06       2.379178228896e+06       7.940673262929e+06 
       3.225709041929e-02       7.949880750836e+06       7.853188429394e+06      -2.089178889537e+02      -2.123539144887e+02       2.328643616620e+06       2.369074630501e+06       7.906951795159e+06 
       3.240592011516e-02       7.916156589342e+06       7.819630963188e+06      -2.061278368745e+02      -2.095179017065e+02       2.307665750236e+06       2.358998102347e+06       7.873320672412e+06 
       3.255527833012e-02       7.882537877284e+06       7.786182003692e+06      -2.033760498126e+02      -2.067207854967e+02       2.286862135383e+06       2.348953402401e+06       7.839795769323e+06 
       3.270517934801e-02       7.849016118548e+06       7.752832862903e+06      -2.006615929631e+02      -2.039616158959e+02       2.266228960338e+06       2.338937981111e+06       7.806368582892e+06 
       3.285563792809e-02       7.815572805174e+06       7.719564546804e+06      -1.979833416076e+02      -2.012392492654e+02       2.245759116314e+06       2.328946283075e+06       7.773020584819e+06 
       3.300666932508e-02       7.782218544372e+06       7.686387968201e+06      -1.953409053299e+02      -1.985532888123e+02       2.225453465881e+06       2.318981488181e+06       7.739762383632e+06 
       3.315828931033e-02       7.748958404874e+06       7.653308669233e+06      -1.927337709040e+02      -1.959032127476e+02       2.205310777207e+06       2.309045132058e+06       7.706599093046e+06 
       3.331051419409e-02       7.715777988148e+06       7.620311886848e+06      -1.901609234840e+02      -1.932879897651e+02       2.185323755275e+06       2.299132894871e+06       7.673516292832e+06 
       3.346336084891e-02       7.682694418642e+06       7.587415104568e+06      -1.876221913472e+02      -1.907074449149e+02       2.165493810682e+06       2.289249898420e+06       7.640531088384e+06 
       3.361684673446e-02       7.649681535615e+06       7.554591510224e+06      -1.851163165585e+02      -1.881602995829e+02       2.145809726999e+06       2.279388294311e+06       7.607617290535e+06 
       3.377098992361e-02       7.616764656109e+06       7.521867391207e+06      -1.826433222106e+02      -1.856465772185e+02       2.126274631253e+06       2.269555683570e+06       7.574800262488e+06 
       3.392580913000e-02       7.583924273192e+06       7.489222806825e+06      -1.802021490981e+02      -1.831652011395e+02       2.106878907870e+06       2.259746218974e+06       7.542060478646e+06 
       3.408132373723e-02       7.551149379982e+06       7.456646353393e+06      -1.777920019326e+02      -1.807153624032e+02       2.087615340806e+06       2.249956588786e+06       7.509386889370e+06 
       3.423755382957e-02       7.518471882476e+06       7.424171047982e+06      -1.754129875220e+02      -1.782971708364e+02       2.068488771414e+06       2.240196363130e+06       7.476811445227e+06 
       3.439452022464e-02       7.485863846172e+06       7.391768216357e+06      -1.730639577511e+02      -1.759094584455e+02       2.049487457676e+06       2.230457161005e+06       7.444306175442e+06 
       3.455224450781e-02       7.453325871890e+06       7.359438321703e+06      -1.707443990348e+02      -1.735517030232e+02       2.030607976491e+06       2.220739153323e+06       7.411871640571e+06 
       3.471074906879e-02       7.420868477711e+06       7.327192821032e+06      -1.684540323492e+02      -1.712236208418e+02       2.011849911903e+06       2.211045521520e+06       7.379518454905e+06 
       3.487005714030e-02       7.388460025437e+06       7.294999108168e+06      -1.661915232383e+02      -1.689238567938e+02       1.993201825605e+06       2.201366768046e+06       7.347214927016e+06 
       3.503019283913e-02       7.356145912756e+06       7.262903562759e+06      -1.639574974488e+02      -1.666530453626e+02       1.974673620896e+06       2.191716487355e+06       7.315006436900e+06 
       3.519118120973e-02       7.323897528890e+06       7.230877441937e+06      -1.617507661801e+02      -1.644099787257e+02       1.956255646018e+06       2.182086130786e+06       7.282864446480e+06 
       3.535304827044e-02       7.291697383112e+06       7.198902572737e+06      -1.595704542398e+02      -1.621937672437e+02       1.937941867777e+06       2.172470444762e+06       7.250771413632e+06 
       3.551582106270e-02       7.259575677029e+06       7.167010007110e+06      -1.574167385815e+02      -1.600045908951e+02       1.919739483128e+06       2.162878483907e+06       7.218757562165e+06 
       3.567952770333e-02       7.227503358161e+06       7.135170347353e+06      -1.552885503588e+02      -1.578413626341e+02       1.901640394189e+06       2.153301555413e+06       7.186793887751e+06 
       3.584419744017e-02       7.195496153021e+06       7.103399663130e+06      -1.531856711025e+02      -1.557038617714e+02       1.883648807873e+06       2.143744370780e+06       7.154896114778e+06 
       3.600986071140e-02       7.163546282378e+06       7.071690120095e+06      -1.511075992606e+02      -1.535915766945e+02       1.865762998151e+06       2.134204608239e+06       7.123056484830e+06 
       3.617654920871e-02       7.131646366605e+06       7.040034336936e+06      -1.490535965870e+02      -1.515037589342e+02       1.847981706403e+06       2.124680065796e+06       7.091267647761e+06 
       3.634429594473e-02       7.099800229787e+06       7.008436308641e+06      -1.470234367436e+02      -1.494401764904e+02       1.830306616714e+06       2.115171891427e+06       7.059533443999e+06 
       3.651313532501e-02       7.068023054120e+06       6.976911635601e+06      -1.450168722501e+02      -1.474005796165e+02       1.812742459408e+06       2.105684637768e+06       7.027869070496e+06 
       3.668310322492e-02       7.036259451188e+06       6.945404020360e+06      -1.430324361165e+02      -1.453834757088e+02       1.795275605566e+06       2.096201730175e+06       6.996219199147e+06 
       3.685423707195e-02       7.004559174791e+06       6.913964508216e+06      -1.410706963341e+02      -1.433894426604e+02       1.777919356613e+06       2.086738084065e+06       6.964633609594e+06 
       3.702657593374e-02       6.972896808273e+06       6.882566557873e+06      -1.391307057172e+02      -1.414175178568e+02       1.760667319576e+06       2.077286056632e+06       6.933086800204e+06 
       3.720016061243e-02       6.941263279236e+06       6.851202123808e+06      -1.372118900524e+02      -1.394671175452e+02       1.743517010006e+06       2.067842987047e+06       6.901569893474e+06 
       3.737503374585e-02       6.909677814564e+06       6.819890243402e+06      -1.353142499870e+02      -1.375382421036e+02       1.726472457239e+06       2.058414606885e+06       6.870102012192e+06 
       3.755123991614e-02       6.878118008768e+06       6.788608416416e+06      -1.334373362995e+02      -1.356304293192e+02       1.709529369616e+06       2.048994225817e+06       6.838660824045e+06 
       3.772882576643e-02       6.846592566349e+06       6.757366139211e+06      -1.315797523466e+02      -1.337422766660e+02       1.692680287969e+06       2.039584465132e+06       6.807255083116e+06 
       3.790784012635e-02       6.815091774048e+06       6.726152311206e+06      -1.297421083200e+02      -1.318743872319e+02       1.675928135821e+06       2.030182365408e+06       6.775874916489e+06 
       3.808833414720e-02       6.783609881588e+06       6.694962772461e+06      -1.279235389995e+02      -1.300258871477e+02       1.659266082406e+06       2.020786280321e+06       6.744514822243e+06 
       3.827036144757e-02       6.752156062760e+06       6.663806381716e+06      -1.261238367897e+02      -1.281965655229e+02       1.642692987040e+06       2.011398929499e+06       6.713183874994e+06 
       3.845397827052e-02       6.720704298444e+06       6.632657124098e+06      -1.243421832306e+02      -1.263855899267e+02       1.626198837529e+06       2.002012539210e+06       6.681856135806e+06 
