# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02929e-05 to 163.123 h/Mpc,
# number of wavenumbers equal to 624
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.861961279341e-02       1.238299563865e+07       1.204102229035e+07      -9.953703926078e+02      -1.011431827408e+03       5.779534608791e+06       3.594042939251e+06 
       1.874927896029e-02       1.233522529553e+07       1.199420967241e+07      -9.778857920390e+02      -9.936645411524e+02       5.727121888616e+06       3.580118391382e+06 
       1.887900304201e-02       1.228759906204e+07       1.194753831558e+07      -9.607904555679e+02      -9.762928310615e+02       5.675144739207e+06       3.566236434206e+06 
       1.900878604681e-02       1.224010734054e+07       1.190099812274e+07      -9.440717110116e+02      -9.593038358739e+02       5.623608417234e+06       3.552394846909e+06 
       1.913862900977e-02       1.219275754366e+07       1.185459714392e+07      -9.277205043278e+02      -9.426883405972e+02       5.572526206437e+06       3.538595465708e+06 
       1.926853299333e-02       1.214554893797e+07       1.180833452920e+07      -9.117281324473e+02      -9.264374760702e+02       5.521907470555e+06       3.524837245524e+06 
       1.939849908772e-02       1.209847963010e+07       1.176220831956e+07      -8.960849266023e+02      -9.105414112871e+02       5.471760723530e+06       3.511119344802e+06 
       1.952852841155e-02       1.205154641828e+07       1.171621512017e+07      -8.807800168042e+02      -8.949891180423e+02       5.422093463232e+06       3.497441384974e+06 
       1.965862211226e-02       1.200475760612e+07       1.167036373417e+07      -8.658036310874e+02      -8.797706853592e+02       5.372917846771e+06       3.483806528051e+06 
       1.978878136672e-02       1.195810602724e+07       1.162464683193e+07      -8.511465027280e+02      -8.648766941618e+02       5.324238181931e+06       3.470212713394e+06 
       1.991900738180e-02       1.191159405288e+07       1.157906682966e+07      -8.368013403860e+02      -8.502997165364e+02       5.276062111629e+06       3.456660003820e+06 
       2.004930139491e-02       1.186521530216e+07       1.153361735134e+07      -8.227601613503e+02      -8.360316275724e+02       5.228392211504e+06       3.443146031556e+06 
       2.017966467467e-02       1.181897978615e+07       1.148830858075e+07      -8.090151326971e+02      -8.220644750185e+02       5.181237092428e+06       3.429673935174e+06 
       2.031009852148e-02       1.177288236874e+07       1.144313519428e+07      -7.955570559582e+02      -8.083889282761e+02       5.134597285556e+06       3.416242851078e+06 
       2.044060426822e-02       1.172692758438e+07       1.139810197295e+07      -7.823783083411e+02      -7.949972473953e+02       5.088476232478e+06       3.402854406669e+06 
       2.057118328089e-02       1.168109434227e+07       1.135318757007e+07      -7.694709117948e+02      -7.818813134403e+02       5.042864822453e+06       3.389502069300e+06 
       2.070183695931e-02       1.163540763071e+07       1.130841730750e+07      -7.568303208258e+02      -7.690364933317e+02       4.997771906694e+06       3.376192580763e+06 
       2.083256673785e-02       1.158986556464e+07       1.126378958739e+07      -7.444495632847e+02      -7.564557015003e+02       4.953194001443e+06       3.362925327645e+06 
       2.096337408614e-02       1.154445537020e+07       1.121929111850e+07      -7.323204107629e+02      -7.441305884346e+02       4.909120831264e+06       3.349697017858e+06 
       2.109426050988e-02       1.149917936263e+07       1.117492433574e+07      -7.204360025769e+02      -7.320541919269e+02       4.865547446425e+06       3.336508745521e+06 
       2.122522755157e-02       1.145404255024e+07       1.113069461854e+07      -7.087907350223e+02      -7.202208127178e+02       4.822468689724e+06       3.323361859371e+06 
       2.135627679135e-02       1.140903915256e+07       1.108659584585e+07      -6.973789399981e+02      -7.086246789947e+02       4.779873506153e+06       3.310254166622e+06 
       2.148740984787e-02       1.136417342248e+07       1.104263253832e+07      -6.861953326375e+02      -6.972604152424e+02       4.737753964334e+06       3.297186655767e+06 
       2.161862837909e-02       1.131944947606e+07       1.099880899349e+07      -6.752340446632e+02      -6.861220650793e+02       4.696101048726e+06       3.284160782270e+06 
       2.174993408322e-02       1.127484923239e+07       1.095510646599e+07      -6.644879092163e+02      -6.752023549315e+02       4.654895588639e+06       3.271171653545e+06 
       2.188132869963e-02       1.123039764469e+07       1.091155093060e+07      -6.539530301199e+02      -6.644973263477e+02       4.614135795483e+06       3.258226654652e+06 
       2.201281400979e-02       1.118607463152e+07       1.086812161219e+07      -6.436235890850e+02      -6.540010579467e+02       4.573800488767e+06       3.245319537228e+06 
       2.214439183824e-02       1.114189841350e+07       1.082483738844e+07      -6.334960256220e+02      -6.437099248710e+02       4.533884033352e+06       3.232455301691e+06 
       2.227606405363e-02       1.109784724402e+07       1.078167586165e+07      -6.235640453861e+02      -6.336175333805e+02       4.494364111973e+06       3.219627635773e+06 
       2.240783256973e-02       1.105392745502e+07       1.073864347983e+07      -6.138227876687e+02      -6.237189521025e+02       4.455229977238e+06       3.206838733785e+06 
       2.253969934653e-02       1.101015749066e+07       1.069575928713e+07      -6.042685028583e+02      -6.140103737336e+02       4.416475897767e+06       3.194094177739e+06 
       2.267166639132e-02       1.096651347553e+07       1.065299903596e+07      -5.948956764445e+02      -6.044861899914e+02       4.378079266339e+06       3.181386777283e+06 
       2.280373575984e-02       1.092299856847e+07       1.061036572370e+07      -5.857005753487e+02      -5.951426005946e+02       4.340028853627e+06       3.168717105817e+06 
       2.293590955749e-02       1.087961893202e+07       1.056786591045e+07      -5.766793746766e+02      -5.859757179747e+02       4.302315207135e+06       3.156086907073e+06 
       2.306818994048e-02       1.083637882921e+07       1.052550383349e+07      -5.678278341661e+02      -5.769812391731e+02       4.264928735044e+06       3.143497665847e+06 
       2.320057911715e-02       1.079327961299e+07       1.048328100151e+07      -5.591417765156e+02      -5.681549236468e+02       4.227859431603e+06       3.130950012322e+06 
       2.333307934921e-02       1.075030361720e+07       1.044117953621e+07      -5.506165412386e+02      -5.594920335855e+02       4.191090685353e+06       3.118438705780e+06 
       2.346569295310e-02       1.070746680687e+07       1.039921546354e+07      -5.422495493163e+02      -5.509899426717e+02       4.154620043720e+06       3.105968117690e+06 
       2.359842230137e-02       1.066476173924e+07       1.035738136951e+07      -5.340368892488e+02      -5.426446741186e+02       4.118436795405e+06       3.093535935114e+06 
       2.373126982408e-02       1.062219073473e+07       1.031567976500e+07      -5.259749305576e+02      -5.344525420062e+02       4.082535049929e+06       3.081142990902e+06 
       2.386423801028e-02       1.057975132275e+07       1.027410799342e+07      -5.180598182200e+02      -5.264096335273e+02       4.046908037888e+06       3.068788785645e+06 
       2.399732940951e-02       1.053744477997e+07       1.023266743239e+07      -5.102882698382e+02      -5.185126131673e+02       4.011551444450e+06       3.056473712988e+06 
       2.413054663337e-02       1.049526905849e+07       1.019135611974e+07      -5.026571789339e+02      -5.107583201688e+02       3.976460638136e+06       3.044196974010e+06 
       2.426389235713e-02       1.045322966809e+07       1.015017976729e+07      -4.951638048688e+02      -5.031439668588e+02       3.941634791359e+06       3.031960011345e+06 
       2.439736932139e-02       1.041134174507e+07       1.010915388338e+07      -4.878056661320e+02      -4.956670332448e+02       3.907077537755e+06       3.019767321978e+06 
       2.453098033379e-02       1.036955236531e+07       1.006822398462e+07      -4.805770223915e+02      -4.883216900215e+02       3.872767567126e+06       3.007603608863e+06 
       2.466472827080e-02       1.032789972282e+07       1.002742964133e+07      -4.734767238510e+02      -4.811067696261e+02       3.838718859716e+06       2.995480148591e+06 
       2.479861607953e-02       1.028638782046e+07       9.986774859556e+06      -4.665022187106e+02      -4.740196770539e+02       3.804933241065e+06       2.983397975408e+06 
       2.493264677964e-02       1.024500409682e+07       9.946246741173e+06      -4.596503753984e+02      -4.670572266809e+02       3.771406510066e+06       2.971353245102e+06 
       2.506682346529e-02       1.020375290383e+07       9.905849989656e+06      -4.529186462966e+02      -4.602168305143e+02       3.738141606790e+06       2.959347250313e+06 
       2.520114930717e-02       1.016263185323e+07       9.865581911710e+06      -4.463041170538e+02      -4.534955300254e+02       3.705139244167e+06       2.947379445432e+06 
       2.533562755456e-02       1.012163091441e+07       9.825432508106e+06      -4.398037191304e+02      -4.468902084198e+02       3.672397707488e+06       2.935447013226e+06 
       2.547026153752e-02       1.008077484649e+07       9.785427059850e+06      -4.334161440076e+02      -4.403995345531e+02       3.639928207577e+06       2.923557123292e+06 
       2.560505466908e-02       1.004004995930e+07       9.745551496914e+06      -4.271385095519e+02      -4.340205773229e+02       3.607727958921e+06       2.911705619055e+06 
       2.574001044762e-02       9.999436508584e+06       9.705785962375e+06      -4.209676370601e+02      -4.277501063789e+02       3.575792128900e+06       2.899886714978e+06 
       2.587513245918e-02       9.958969073464e+06       9.666165364677e+06      -4.149025791632e+02      -4.215871609700e+02       3.544135427698e+06       2.888110623343e+06 
       2.601042437997e-02       9.918621109362e+06       9.626663256121e+06      -4.089398723607e+02      -4.155282233498e+02       3.512750415062e+06       2.876369725615e+06 
       2.614588997891e-02       9.878399361998e+06       9.587286022772e+06      -4.030776718768e+02      -4.095714181093e+02       3.481641399749e+06       2.864665934848e+06 
       2.628153312030e-02       9.838314133979e+06       9.548044601781e+06      -3.973144047766e+02      -4.037151448344e+02       3.450813646325e+06       2.853002165198e+06 
       2.641735776653e-02       9.798351388486e+06       9.508924202909e+06      -3.916474554030e+02      -3.979567450012e+02       3.420263406137e+06       2.841374239766e+06 
       2.655336798091e-02       9.758513944097e+06       9.469928270242e+06      -3.860748486479e+02      -3.922942128465e+02       3.389992578473e+06       2.829783093094e+06 
       2.668956793064e-02       9.718805524761e+06       9.431060441076e+06      -3.805946721816e+02      -3.867256066090e+02       3.360002880024e+06       2.818229906619e+06 
       2.682596188982e-02       9.679216279917e+06       9.392310963357e+06      -3.752046437081e+02      -3.812486067711e+02       3.330290839415e+06       2.806711805131e+06 
       2.696255424261e-02       9.639764572980e+06       9.353698052607e+06      -3.699037050286e+02      -3.758621364191e+02       3.300862235457e+06       2.795234034406e+06 
       2.709934948649e-02       9.600444214307e+06       9.315215811510e+06      -3.646898320017e+02      -3.705641379092e+02       3.271713810214e+06       2.783794748021e+06 
       2.723635223565e-02       9.561225486167e+06       9.276833718279e+06      -3.595600544192e+02      -3.653515939424e+02       3.242833730709e+06       2.772385298715e+06 
       2.737356722452e-02       9.522152368647e+06       9.238597004391e+06      -3.545142468973e+02      -3.602243781689e+02       3.214234925726e+06       2.761018645803e+06 
       2.751099931135e-02       9.483189392139e+06       9.200469370111e+06      -3.495493762971e+02      -3.551794084232e+02       3.185902587078e+06       2.749684414960e+06 
       2.764865348205e-02       9.444361604629e+06       9.162476506513e+06      -3.446648044551e+02      -3.502160349688e+02       3.157842031212e+06       2.738389857557e+06 
       2.778653485409e-02       9.405654844371e+06       9.124604177661e+06      -3.398584481939e+02      -3.453321400686e+02       3.130044767877e+06       2.727130784086e+06 
       2.792464868051e-02       9.367069143810e+06       9.086851667175e+06      -3.351286692258e+02      -3.405260598977e+02       3.102506655403e+06       2.715907197135e+06 
       2.806300035424e-02       9.328622803444e+06       9.049238498512e+06      -3.304745614874e+02      -3.357968742846e+02       3.075229284763e+06       2.704724556135e+06 
       2.820159541239e-02       9.290267444361e+06       9.011715159663e+06      -3.258928936011e+02      -3.311412997210e+02       3.048191685484e+06       2.693568711302e+06 
       2.834043954088e-02       9.252051664975e+06       8.974331100007e+06      -3.213839817478e+02      -3.265596566610e+02       3.021404822301e+06       2.682453800636e+06 
       2.847953857912e-02       9.213949450131e+06       8.937060085766e+06      -3.169455255440e+02      -3.220496068164e+02       2.994854696680e+06       2.671372179916e+06 
       2.861889852494e-02       9.175966581245e+06       8.899907841907e+06      -3.125763030194e+02      -3.176099089319e+02       2.968537655445e+06       2.660325546648e+06 
       2.875852553971e-02       9.138123731717e+06       8.862895512957e+06      -3.082756185917e+02      -3.132398567741e+02       2.942454780548e+06       2.649319999998e+06 
       2.889842595368e-02       9.100379654438e+06       8.825981167023e+06      -3.040407293694e+02      -3.089366632321e+02       2.916586993230e+06       2.638343489558e+06 
       2.903860627145e-02       9.062765551831e+06       8.789196705872e+06      -2.998714366228e+02      -3.047001256816e+02       2.890938835716e+06       2.627405089184e+06 
       2.917907317781e-02       9.025259133323e+06       8.752519341720e+06      -2.957657570479e+02      -3.005282282417e+02       2.865497694641e+06       2.616498232861e+06 
       2.931983354364e-02       8.987882614151e+06       8.715971854121e+06      -2.917231770057e+02      -2.964204491255e+02       2.840265476798e+06       2.605629435546e+06 
       2.946089443225e-02       8.950618873927e+06       8.679536858875e+06      -2.877418463839e+02      -2.923749094274e+02       2.815231756630e+06       2.594793733418e+06 
       2.960226310580e-02       8.913471434737e+06       8.643217822430e+06      -2.838207448243e+02      -2.883905716298e+02       2.790393059197e+06       2.583992154100e+06 
       2.974394703211e-02       8.876435420197e+06       8.607010068892e+06      -2.799585535243e+02      -2.844660956803e+02       2.765743700462e+06       2.573223242481e+06 
       2.988595389172e-02       8.839511340766e+06       8.570914055292e+06      -2.761541916796e+02      -2.806003828253e+02       2.741280095938e+06       2.562487109892e+06 
       3.002829158525e-02       8.802715161658e+06       8.534946126948e+06      -2.724070541668e+02      -2.767928181831e+02       2.717004006672e+06       2.551788441475e+06 
       3.017096824107e-02       8.766020821353e+06       8.499079742553e+06      -2.687152058570e+02      -2.730414359674e+02       2.692904563086e+06       2.541119652076e+06 
       3.031399222333e-02       8.729450243951e+06       8.463337336202e+06      -2.650782708870e+02      -2.693458542386e+02       2.668986378052e+06       2.530487154903e+06 
       3.045737214030e-02       8.692979424225e+06       8.427694554852e+06      -2.614945048537e+02      -2.657043000356e+02       2.645240364352e+06       2.519883904429e+06 
       3.060111685314e-02       8.656624925238e+06       8.392168158772e+06      -2.579634137572e+02      -2.621162712136e+02       2.621670457480e+06       2.509314717565e+06 
       3.074523548500e-02       8.620388089104e+06       8.356759755133e+06      -2.544840335924e+02      -2.585807884080e+02       2.598276373916e+06       2.498780013214e+06 
       3.088973743054e-02       8.584242354387e+06       8.321442311586e+06      -2.510545897485e+02      -2.550960486928e+02       2.575049802023e+06       2.488272057110e+06 
       3.103463236595e-02       8.548232221112e+06       8.286260986636e+06      -2.476754550173e+02      -2.516624307812e+02       2.552004358930e+06       2.477803842914e+06 
       3.117993025933e-02       8.512316795989e+06       8.251174801526e+06      -2.443445250900e+02      -2.482777960876e+02       2.529128189520e+06       2.467363429066e+06 
       3.132564138160e-02       8.476480146779e+06       8.216167213072e+06      -2.410604516601e+02      -2.449407744826e+02       2.506417279580e+06       2.456946132797e+06 
       3.147177631795e-02       8.440811109915e+06       8.181328277372e+06      -2.378248636317e+02      -2.416530215397e+02       2.483899020852e+06       2.446577916215e+06 
       3.161834597977e-02       8.405201967416e+06       8.146549113562e+06      -2.346338221231e+02      -2.384105348740e+02       2.461542315029e+06       2.436227358215e+06 
       3.176536161719e-02       8.369716415652e+06       8.111894135004e+06      -2.314883016288e+02      -2.352143044692e+02       2.439367021083e+06       2.425913044700e+06 
       3.191283483216e-02       8.334313990065e+06       8.077322652560e+06      -2.283863505511e+02      -2.320623471272e+02       2.417362168319e+06       2.415623158662e+06 
       3.206077759230e-02       8.299016141319e+06       8.042856452921e+06      -2.253277726613e+02      -2.289544632457e+02       2.395534758550e+06       2.405363963805e+06 
       3.220920224525e-02       8.263827472699e+06       8.008500106250e+06      -2.223118536770e+02      -2.258899276270e+02       2.373886494681e+06       2.395136815974e+06 
       3.235812153389e-02       8.228748924700e+06       7.974254516295e+06      -2.193378622366e+02      -2.228679967315e+02       2.352417759047e+06       2.384941998809e+06 
       3.250754861219e-02       8.193755072922e+06       7.940094589748e+06      -2.164043518277e+02      -2.198872007705e+02       2.331120918498e+06       2.374772108006e+06 
       3.265749706196e-02       8.158856962794e+06       7.906030993284e+06      -2.135108985202e+02      -2.169471086263e+02       2.309998428922e+06       2.364630331303e+06 
       3.280798091042e-02       8.124058668681e+06       7.872068143265e+06      -2.106568592007e+02      -2.140470671205e+02       2.289050231875e+06       2.354517872743e+06 
       3.295901464863e-02       8.089359465712e+06       7.838205249536e+06      -2.078415240906e+02      -2.111863546591e+02       2.268274386262e+06       2.344434530253e+06 
       3.311061325093e-02       8.054754548659e+06       7.804437790555e+06      -2.050640164693e+02      -2.083640811113e+02       2.247667361632e+06       2.334378916423e+06 
       3.326279219542e-02       8.020235688128e+06       7.770757335616e+06      -2.023234972299e+02      -2.055793930170e+02       2.227224145477e+06       2.324348607986e+06 
       3.341556748546e-02       7.985812969160e+06       7.737174186055e+06      -1.996196052381e+02      -2.028319226637e+02       2.206944470596e+06       2.314346544436e+06 
       3.356895567236e-02       7.951474126330e+06       7.703676036375e+06      -1.969512024211e+02      -2.001205160372e+02       2.186821447985e+06       2.304369152816e+06 
       3.372297387933e-02       7.917219691019e+06       7.670263454525e+06      -1.943178153836e+02      -1.974446899314e+02       2.166851426218e+06       2.294416594213e+06 
       3.387763982669e-02       7.883080186731e+06       7.636967576498e+06      -1.917195466726e+02      -1.948045487474e+02       2.147038777861e+06       2.284497778315e+06 
       3.403297185850e-02       7.848999789610e+06       7.603731771023e+06      -1.891543692098e+02      -1.921980331935e+02       2.127363978192e+06       2.274596390126e+06 
       3.418898897072e-02       7.815015555637e+06       7.570593797124e+06      -1.866225820640e+02      -1.896254471837e+02       2.107833010202e+06       2.264723255060e+06 
       3.434571084085e-02       7.781098837533e+06       7.537524658302e+06      -1.841229504779e+02      -1.870855353357e+02       2.088433906711e+06       2.254870012542e+06 
       3.450315785945e-02       7.747273852604e+06       7.504549307109e+06      -1.816554397382e+02      -1.845782628402e+02       2.069169271064e+06       2.245043747980e+06 
       3.466135116331e-02       7.713528919393e+06       7.471655593013e+06      -1.792191568911e+02      -1.821027228756e+02       2.050032173498e+06       2.235241024732e+06 
       3.482031267065e-02       7.679860790915e+06       7.438840358076e+06      -1.768135623311e+02      -1.796583657554e+02       2.031018373359e+06       2.225460893980e+06 
       3.498006511844e-02       7.646256606158e+06       7.406091136447e+06      -1.744377856357e+02      -1.772443074036e+02       2.012121411517e+06       2.215699628333e+06 
       3.514063210185e-02       7.612729031283e+06       7.373420326601e+06      -1.720914368123e+02      -1.748601535529e+02       1.993342188854e+06       2.205960905110e+06 
       3.530203811622e-02       7.579285874734e+06       7.340836147027e+06      -1.697743045114e+02      -1.725056874151e+02       1.974680768467e+06       2.196247013351e+06 
       3.546430860149e-02       7.545907065600e+06       7.308318471189e+06      -1.674854534589e+02      -1.701799580637e+02       1.956130391643e+06       2.186552097356e+06 
       3.562746998951e-02       7.512588097914e+06       7.275862844718e+06      -1.652242127256e+02      -1.678822846565e+02       1.937688798228e+06       2.176874847408e+06 
       3.579154975421e-02       7.479341594867e+06       7.243482123193e+06      -1.629902714043e+02      -1.656123525625e+02       1.919358827583e+06       2.167218955017e+06 
       3.595657646508e-02       7.446148057596e+06       7.211156908990e+06      -1.607828078615e+02      -1.633693255370e+02       1.901135559552e+06       2.157578744343e+06 
       3.612257984399e-02       7.413032033222e+06       7.178911672441e+06      -1.586019349701e+02      -1.611533173716e+02       1.883025183061e+06       2.147961358554e+06 
       3.628959082581e-02       7.379961729358e+06       7.146714977837e+06      -1.564464307557e+02      -1.589630872782e+02       1.865020396429e+06       2.138357555918e+06 
       3.645764162301e-02       7.346952657991e+06       7.114582197450e+06      -1.543161389002e+02      -1.567984767593e+02       1.847125922969e+06       2.128771853889e+06 
       3.662676579455e-02       7.313986001602e+06       7.082494832558e+06      -1.522100030275e+02      -1.546584152727e+02       1.829337710708e+06       2.119198782237e+06 
       3.679699831953e-02       7.281087207792e+06       7.050478557523e+06      -1.501284691900e+02      -1.525433509542e+02       1.811662625504e+06       2.109645765855e+06 
       3.696837567582e-02       7.248228421492e+06       7.018505468076e+06      -1.480704614457e+02      -1.504521912606e+02       1.794094603103e+06       2.100104694215e+06 
       3.714093592425e-02       7.215416423372e+06       6.986582373191e+06      -1.460355449798e+02      -1.483844963653e+02       1.776635208919e+06       2.090577540667e+06 
       3.731471879868e-02       7.182645377552e+06       6.954703675144e+06      -1.440232392696e+02      -1.463397770839e+02       1.759282953490e+06       2.081062614073e+06 
       3.748976580259e-02       7.149915487760e+06       6.922870176879e+06      -1.420328584109e+02      -1.443173402912e+02       1.742037871378e+06       2.071560005556e+06 
       3.766612031264e-02       7.117221501628e+06       6.891076164269e+06      -1.400645410506e+02      -1.423173175738e+02       1.724895373949e+06       2.062068161350e+06 
       3.784382768985e-02       7.084561921655e+06       6.859320131451e+06      -1.381171219276e+02      -1.403385351450e+02       1.707856377764e+06       2.052586642772e+06 
       3.802293539917e-02       7.051934921566e+06       6.827601397734e+06      -1.361907711526e+02      -1.383811573461e+02       1.690914763578e+06       2.043114963614e+06 
       3.820349313800e-02       7.019323962778e+06       6.795902803106e+06      -1.342844136727e+02      -1.364440968403e+02       1.674066404081e+06       2.033648280430e+06 
       3.838555297470e-02       6.986745485507e+06       6.764241337409e+06      -1.323980182530e+02      -1.345273213445e+02       1.657311075166e+06       2.024191404802e+06 
       3.856916949783e-02       6.954183046266e+06       6.732600125218e+06      -1.305309768042e+02      -1.326302116468e+02       1.640641284695e+06       2.014739516047e+06 
       3.875439997730e-02       6.921639950806e+06       6.700983205589e+06      -1.286829751794e+02      -1.307524485449e+02       1.624053898350e+06       2.005293606517e+06 
       3.894130453841e-02       6.889102313373e+06       6.669376853757e+06      -1.268532959053e+02      -1.288933041978e+02       1.607541628704e+06       1.995849638698e+06 
       3.912994635016e-02       6.856582784092e+06       6.637794213277e+06      -1.250418062764e+02      -1.270526437514e+02       1.591103677528e+06       1.986411317133e+06 
       3.932039182918e-02       6.824054965641e+06       6.606208335422e+06      -1.232475107028e+02      -1.252294575945e+02       1.574733751989e+06       1.976970920215e+06 
       3.951271086085e-02       6.791524289856e+06       6.574625715103e+06      -1.214708126261e+02      -1.234241464014e+02       1.558418594636e+06       1.967530062645e+06 
       3.970697703940e-02       6.758992457303e+06       6.543047601242e+06      -1.197106839208e+02      -1.216356753549e+02       1.542166779996e+06       1.958089235237e+06 
       3.990326792886e-02       6.726455735592e+06       6.511470857278e+06      -1.179669813600e+02      -1.198638950176e+02       1.525971402847e+06       1.948647367709e+06 
       4.010166534719e-02       6.693893714841e+06       6.479875762992e+06      -1.162389202895e+02      -1.181080091854e+02       1.509825911149e+06       1.939198542603e+06 
       4.030225567599e-02       6.661308065819e+06       6.448263141876e+06      -1.145261989147e+02      -1.163677109992e+02       1.493729471705e+06       1.929743208061e+06 
       4.050513019852e-02       6.628691648964e+06       6.416627383167e+06      -1.128283927172e+02      -1.146425686042e+02       1.477679922122e+06       1.920279361418e+06 
       4.071038546933e-02       6.596053866808e+06       6.384977443124e+06      -1.111452755319e+02      -1.129323528035e+02       1.461681132608e+06       1.910809715456e+06 
       4.091812371890e-02       6.563368535960e+06       6.353287847302e+06      -1.094762014373e+02      -1.112364053542e+02       1.445721799285e+06       1.901326671084e+06 
       4.112845329736e-02       6.530633945199e+06       6.321556789015e+06      -1.078205963967e+02      -1.095541459631e+02       1.429807581291e+06       1.891829740654e+06 
       4.134148916190e-02       6.497844927198e+06       6.289780032878e+06      -1.061781810753e+02      -1.078852888620e+02       1.413935991244e+06       1.882317458234e+06 
       4.155735341297e-02       6.465006574284e+06       6.257962875033e+06      -1.045486877122e+02      -1.062295622066e+02       1.398108245011e+06       1.872791313117e+06 
       4.177617588532e-02       6.432087613581e+06       6.226073919622e+06      -1.029309998692e+02      -1.045858354327e+02       1.382320075474e+06       1.863242201673e+06 
       4.199809480037e-02       6.399097414018e+06       6.194123518068e+06      -1.013256383415e+02      -1.029546279083e+02       1.366564369108e+06       1.853672886854e+06 
       4.222325748807e-02       6.366016075160e+06       6.162092332609e+06      -9.973131004506e+01      -1.013346347986e+02       1.350843450017e+06       1.844077603157e+06 
       4.245182118662e-02       6.332846761102e+06       6.129983814945e+06      -9.814798013123e+01      -9.972581721540e+01       1.335152637061e+06       1.834457285015e+06 
       4.268395393073e-02       6.299562989567e+06       6.097771755009e+06      -9.657478094270e+01      -9.812729523332e+01       1.319482788350e+06       1.824804229070e+06 
       4.291983553984e-02       6.266178250842e+06       6.065470521601e+06      -9.501171329188e+01      -9.653906789969e+01       1.303832414025e+06       1.815122393314e+06 
       4.315965872020e-02       6.232660474178e+06       6.033048424580e+06      -9.345789164200e+01      -9.496023621486e+01       1.288189727194e+06       1.805402456432e+06 
       4.340363029640e-02       6.199003255363e+06       6.000499940011e+06      -9.191291126878e+01      -9.339038854243e+01       1.272547854733e+06       1.795642587889e+06 
       4.365197259096e-02       6.165206774262e+06       5.967825626529e+06      -9.037640486155e+01      -9.182915200014e+01       1.256901155757e+06       1.785842845063e+06 
       4.390492497319e-02       6.131238192889e+06       5.934993469214e+06      -8.884754947283e+01      -9.027569025711e+01       1.241237248701e+06       1.775993703950e+06 
       4.416274560263e-02       6.097103527273e+06       5.902010284257e+06      -8.732609746388e+01      -8.872975145552e+01       1.225552385310e+06       1.766096946112e+06 
       4.442571339647e-02       6.062772600745e+06       5.868846708489e+06      -8.581120543484e+01      -8.719047928284e+01       1.209836164024e+06       1.756143813162e+06 
       4.469413025563e-02       6.028236524339e+06       5.835494492197e+06      -8.430244900282e+01      -8.565744157810e+01       1.194084339589e+06       1.746131752161e+06 
       4.496832359054e-02       5.993482151264e+06       5.801941796287e+06      -8.279919444712e+01      -8.412999544938e+01       1.178289702156e+06       1.736056984230e+06 
       4.524864919527e-02       5.958478426978e+06       5.768158262643e+06      -8.130053080362e+01      -8.260721659935e+01       1.162449410305e+06       1.725910508030e+06 
       4.553549452798e-02       5.923211425516e+06       5.734130892367e+06      -7.980630642762e+01      -8.108894485738e+01       1.146552548012e+06       1.715688304047e+06 
       4.582928246661e-02       5.887664973489e+06       5.699845313556e+06      -7.831541902676e+01      -7.957406689981e+01       1.130602077184e+06       1.705385751722e+06 
       4.613047562299e-02       5.851810045372e+06       5.665273050421e+06      -7.682724149605e+01      -7.806194292209e+01       1.114588807869e+06       1.694994429132e+06 
       4.643958131505e-02       5.815621505805e+06       5.630390870877e+06      -7.534091558645e+01      -7.655170213820e+01       1.098506182290e+06       1.684507098342e+06 
       4.675715731773e-02       5.779076202387e+06       5.595176809986e+06      -7.385587751499e+01      -7.504276896270e+01       1.082343022256e+06       1.673917073019e+06 
       4.708381853915e-02       5.742141028801e+06       5.559599509814e+06      -7.237104468156e+01      -7.353404590918e+01       1.066088404220e+06       1.663214785585e+06 
       4.742024480033e-02       5.704781181001e+06       5.523625872075e+06      -7.088554867761e+01      -7.202464959276e+01       1.049725668479e+06       1.652390174251e+06 
       4.776718993704e-02       5.666966250168e+06       5.487227154153e+06      -6.939847426512e+01      -7.051365018559e+01       1.033237651543e+06       1.641434446550e+06 
       4.812549249221e-02       5.628648318662e+06       5.450358056667e+06      -6.790865310342e+01      -6.899986090767e+01       1.016602955238e+06       1.630333760924e+06 
       4.849608833057e-02       5.589794753800e+06       5.412987824388e+06      -6.641522084340e+01      -6.748240184119e+01       9.998049265153e+05       1.619078689795e+06 
       4.888002558651e-02       5.550344007552e+06       5.375057519228e+06      -6.491656610547e+01      -6.595963923827e+01       9.828155185736e+05       1.607651417368e+06 
       4.927848245749e-02       5.510257334879e+06       5.336531363725e+06      -6.341179251595e+01      -6.443065920309e+01       9.656250818518e+05       1.596040798161e+06 
       4.969278848291e-02       5.469455316300e+06       5.297332698765e+06      -6.189920787141e+01      -6.289374321256e+01       9.482118570956e+05       1.584223835440e+06 
       5.012445011220e-02       5.427877111657e+06       5.257404372562e+06      -6.037745444474e+01      -6.134751048097e+01       9.305635608512e+05       1.572182985078e+06 
       5.057518157354e-02       5.385454972691e+06       5.216682307395e+06      -5.884468746537e+01      -5.979009042624e+01       9.126568272974e+05       1.559898687037e+06 
