# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:(.)w_scf              25:(.)Om                 26:(.)Our                27:(.)Oscf               28:(.)OscfKin            29:(.)Otot               30:(.)rho_tot            31:(.)p_tot              32:(.)p_tot_prime        33:gr.fac. D             34:gr.fac. f             35:beta                  36:dbeta/dz           
       1.136793045531e+05       5.786123199422e-08       4.043415402901e+00       2.832272993104e+04       1.406576442329e+04       1.237308826589e-01       1.599000383411e+09       2.330941148192e+00       4.595364718282e+08       3.722008066241e+06       1.964802020052e+07       1.057415912898e+08       3.524714685563e+07       2.135289393602e+08       8.021770307468e+08       1.822473496121e-03       1.822399894320e-03      -9.080971860177e-04       2.314861238020e-06       5.310751679821e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999596143366e-01       2.913325534266e-02       8.390484710860e-01       2.271909349516e-12       2.271863473233e-12       8.681817264310e-01       8.021770307468e+08       2.596022839203e+08      -2.587130905945e+08       2.415311623574e-04       8.605064028575e-02       7.071067811865e-05       0.000000000000e+00 
       1.124639010985e+05       5.911235602925e-08       4.086788396515e+00       2.772471065794e+04       1.406572105029e+04       1.250676514442e-01       1.581899926800e+09       2.355906436833e+00       4.401970163501e+08       3.603899252917e+06       1.902453838510e+07       1.012914894994e+08       3.376378066072e+07       2.045426375774e+08       7.686595810667e+08       1.783336353474e-03       1.783262751673e-03      -8.792336743040e-04       2.337894341934e-06       5.310191001855e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999587280318e-01       2.943882857300e-02       8.387843849325e-01       2.320060007577e-12       2.320012130856e-12       8.682232135079e-01       7.686595810667e+08       2.486769986383e+08      -2.452142173419e+08       2.417551626969e-04       8.642931157989e-02       7.071067811865e-05       0.000000000000e+00 
       1.112614920281e+05       6.039046562944e-08       4.130623184043e+00       2.713936303927e+04       1.406567721551e+04       1.264188583153e-01       1.564982299060e+09       2.381136704288e+00       4.216714560928e+08       3.489538333617e+06       1.842084123865e+07       9.702866888334e+07       3.234284150122e+07       1.959345216273e+08       7.365450261774e+08       1.745035799170e-03       1.744962197368e-03      -8.512870861318e-04       2.361170209627e-06       5.309624467107e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999578221826e-01       2.974750869744e-02       8.385176136826e-01       2.369218088711e-12       2.369168124487e-12       8.682651223824e-01       7.365450261774e+08       2.382115007430e+08      -2.324200584564e+08       2.419803609648e-04       8.681202453225e-02       7.071067811865e-05       0.000000000000e+00 
       1.100719384136e+05       6.169614068175e-08       4.174924608726e+00       2.656641807401e+04       1.406563291408e+04       1.277846591251e-01       1.548245545500e+09       2.406634711727e+00       4.039255385184e+08       3.378806378098e+06       1.783630094302e+07       9.294524776999e+07       3.098170215369e+07       1.876886756718e+08       7.057745692830e+08       1.707553995187e-03       1.707480393386e-03      -8.242283036273e-04       2.384691334407e-06       5.309052016552e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999568963550e-01       3.005932523563e-02       8.382481318237e-01       2.419404253856e-12       2.419352111285e-12       8.683074570618e-01       7.057745692830e+08       2.281864402188e+08      -2.202938077188e+08       2.422067706902e-04       8.719881539654e-02       7.071067811865e-05       0.000000000000e+00 
       1.088951028119e+05       6.302997346483e-08       4.219697563049e+00       2.600561247697e+04       1.406558814113e+04       1.291652114072e-01       1.531687732326e+09       2.432403248009e+00       3.869264525969e+08       3.271588230081e+06       1.727030960238e+07       8.903367618541e+07       2.967784596066e+07       1.797898536861e+08       6.762918803026e+08       1.670873483372e-03       1.670799881571e-03      -7.980291333603e-04       2.408460233815e-06       5.308473590613e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999559501052e-01       3.037430794418e-02       8.379759136388e-01       2.470639574476e-12       2.470585158769e-12       8.683502215854e-01       6.762918803026e+08       2.185832813900e+08      -2.088005819376e+08       2.424344055545e-04       8.758972067570e-02       7.071067811865e-05       0.000000000000e+00 
       1.077308492495e+05       6.439256891172e-08       4.264946989215e+00       2.545668855734e+04       1.406554289170e+04       1.305606743937e-01       1.515306946422e+09       2.458445129932e+00       3.706427681409e+08       3.167772387487e+06       1.672227861133e+07       8.528672189406e+07       2.842886217739e+07       1.722234512699e+08       6.480429923053e+08       1.634977177357e-03       1.634903575555e-03      -7.726622769995e-04       2.432479449822e-06       5.307889129161e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999549829794e-01       3.069248681799e-02       8.377009332045e-01       2.522945540296e-12       2.522888752550e-12       8.683934200250e-01       6.480429923053e+08       2.093842686493e+08      -1.979073204468e+08       2.426632793928e-04       8.798477712197e-02       7.071067811865e-05       0.000000000000e+00 
       1.065790432066e+05       6.578454487774e-08       4.310677879610e+00       2.491939409966e+04       1.406549716081e+04       1.319712090334e-01       1.499101295121e+09       2.484763202496e+00       3.550443776927e+08       3.067250886484e+06       1.619163804200e+07       8.169745702687e+07       2.723244151465e+07       1.649754786446e+08       6.209762022943e+08       1.599848354643e-03       1.599774752842e-03      -7.481013028983e-04       2.456751549038e-06       5.307298571509e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999539945139e-01       3.101389209011e-02       8.374231643919e-01       2.576344067183e-12       2.576284804203e-12       8.684370564846e-01       6.209762022943e+08       2.005723936287e+08      -1.875826898568e+08       2.428934061956e-04       8.838402173683e-02       7.071067811865e-05       0.000000000000e+00 
       1.054395516015e+05       6.720653241427e-08       4.356895277286e+00       2.439348224753e+04       1.406545094341e+04       1.333969780106e-01       1.483068905997e+09       2.511360339157e+00       3.401024408584e+08       2.969919189206e+06       1.567783605186e+07       7.825924527208e+07       2.608637186897e+07       1.580325347874e+08       5.950419761605e+08       1.565470648862e-03       1.565397047061e-03      -7.243206185843e-04       2.481279122925e-06       5.306701856407e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999529842343e-01       3.133855423342e-02       8.371425808646e-01       2.630857505151e-12       2.630795659261e-12       8.684811351007e-01       5.950419761605e+08       1.921313637525e+08      -1.777969937851e+08       2.431248001106e-04       8.878749177094e-02       7.071067811865e-05       0.000000000000e+00 
       1.043122427754e+05       6.865917604823e-08       4.403604276438e+00       2.387871138961e+04       1.406540423441e+04       1.348381457635e-01       1.467207926639e+09       2.538239442086e+00       3.257893309831e+08       2.875676075042e+06       1.518033830985e+07       7.496572960510e+07       2.498853423259e+07       1.513817826536e+08       5.701928576282e+08       1.531828042192e-03       1.531754440390e-03      -7.012954441205e-04       2.506064788003e-06       5.306098922042e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999519516557e-01       3.166650396149e-02       8.368591560784e-01       2.686508646502e-12       2.686444105355e-12       8.685256600426e-01       5.701928576282e+08       1.840455721130e+08      -1.685220873055e+08       2.433574754445e-04       8.919522472395e-02       7.071067811865e-05       0.000000000000e+00 
       1.031969864772e+05       7.014313406734e-08       4.450810022887e+00       2.337484504816e+04       1.406535702867e+04       1.362948785030e-01       1.451516524442e+09       2.565403442436e+00       3.120785840717e+08       2.784423535370e+06       1.469862744074e+07       7.181082053482e+07       2.393689877555e+07       1.450109254413e+08       5.463833810255e+08       1.498904857942e-03       1.498831256140e-03      -6.790017863129e-04       2.531111186061e-06       5.305489706027e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999508962822e-01       3.199777222964e-02       8.365728632799e-01       2.743320734113e-12       2.743253380489e-12       8.685706355123e-01       5.463833810255e+08       1.763000686147e+08      -1.597312958690e+08       2.435914466645e-04       8.960725834436e-02       7.071067811865e-05       0.000000000000e+00 
       1.020936538484e+05       7.165907881119e-08       4.498517714568e+00       2.288165176990e+04       1.406530932097e+04       1.377673442320e-01       1.435992886395e+09       2.592855300604e+00       2.989448498584e+08       2.696066671628e+06       1.423220248664e+07       6.878868484452e+07       2.292952109270e+07       1.389081838564e+08       5.235699877190e+08       1.466685753291e-03       1.466612151490e-03      -6.574164137357e-04       2.556420984370e-06       5.304874145404e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999498176068e-01       3.233239023500e-02       8.362836755069e-01       2.801317469859e-12       2.801247181452e-12       8.686160657447e-01       5.235699877190e+08       1.688805323324e+08      -1.513993384635e+08       2.438267284006e-04       9.002363062929e-02       7.071067811865e-05       0.000000000000e+00 
       1.010021174079e+05       7.320769696866e-08       4.546732602021e+00       2.239890501920e+04       1.406526110609e+04       1.392557127646e-01       1.420635218871e+09       2.620598006494e+00       2.863638449356e+08       2.610513596632e+06       1.378057838639e+07       6.589373480668e+07       2.196453860861e+07       1.330622743325e+08       5.017109460593e+08       1.435155712184e-03       1.435082110383e-03      -6.365168325506e-04       2.581996875895e-06       5.304252176635e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999487151111e-01       3.267038941799e-02       8.359915655868e-01       2.860523023181e-12       2.860449672378e-12       8.686619550077e-01       5.017109460593e+08       1.617732450328e+08      -1.435022547896e+08       2.440633354470e-04       9.044437982416e-02       7.071067811865e-05       0.000000000000e+00 
       9.992225103785e+04       7.478968988149e-08       4.595459988888e+00       2.192638307355e+04       1.406521237870e+04       1.407601557457e-01       1.405441747418e+09       2.648634579791e+00       2.743123078560e+08       2.527675339010e+06       1.334328547126e+07       6.312061785160e+07       2.104016713378e+07       1.274623881689e+08       4.807662746882e+08       1.404300038374e-03       1.404226436573e-03      -6.162812630925e-04       2.607841579509e-06       5.303623735598e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999475882652e-01       3.301180146332e-02       8.356965061360e-01       2.920962039788e-12       2.920885493444e-12       8.687083076022e-01       4.807662746882e+08       1.549650658102e+08      -1.360173362430e+08       2.443012827639e-04       9.086954442240e-02       7.071067811865e-05       0.000000000000e+00 
       9.885392996865e+04       7.640577385401e-08       4.644705232411e+00       2.146386892124e+04       1.406516313346e+04       1.422808466701e-01       1.390410716556e+09       2.676968070223e+00       2.627679561231e+08       2.447465750679e+06       1.291986897618e+07       6.046420667086e+07       2.015469756578e+07       1.220981715458e+08       4.606976690680e+08       1.374104348618e-03       1.374030746817e-03      -5.966886171985e-04       2.633957840209e-06       5.302988757586e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999464365270e-01       3.335665830034e-02       8.353984695592e-01       2.982659650521e-12       2.982579769716e-12       8.687551278625e-01       4.606976690680e+08       1.484434067901e+08      -1.289230605055e+08       2.445405854798e-04       9.129916316500e-02       7.071067811865e-05       0.000000000000e+00 
       9.779703076469e+04       7.805668046941e-08       4.694473743930e+00       2.101115016119e+04       1.406511336495e+04       1.438179609034e-01       1.375540389574e+09       2.705601557841e+00       2.517094449928e+08       2.369801417255e+06       1.250988856687e+07       5.791958973729e+07       1.930649272929e+07       1.169597063807e+08       4.414684310962e+08       1.344554566013e-03       1.344480964212e-03      -5.777184762574e-04       2.660348429331e-06       5.302347177299e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999452593423e-01       3.370499210369e-02       8.350974280494e-01       3.045641480354e-12       3.045558120145e-12       8.688024201561e-01       4.414684310962e+08       1.421962098551e+08      -1.221990295532e+08       2.447812588928e-04       9.173327504014e-02       7.071067811865e-05       0.000000000000e+00 
       9.675143131004e+04       7.974315691275e-08       4.744770989402e+00       2.056801890502e+04       1.406506306770e+04       1.453716757011e-01       1.360829048329e+09       2.734538153285e+00       2.411163280080e+08       2.294601571306e+06       1.211291788197e+07       5.548206222386e+07       1.849398434899e+07       1.120374919909e+08       4.230434016773e+08       1.315636913480e-03       1.315563311679e-03      -5.593510699546e-04       2.687016144768e-06       5.301698928845e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999440561446e-01       3.405683529433e-02       8.347933535865e-01       3.109933657549e-12       3.109846666710e-12       8.688501888840e-01       4.230434016773e+08       1.362119243499e+08      -1.158259109066e+08       2.450233184729e-04       9.217191928264e-02       7.071067811865e-05       0.000000000000e+00 
       9.571701079438e+04       8.146596630063e-08       4.795602489899e+00       2.013427168104e+04       1.406501223620e+04       1.469421702297e-01       1.346274993048e+09       2.763780998065e+00       2.309690191948e+08       2.221788008354e+06       1.172854408994e+07       5.314711730477e+07       1.771567014998e+07       1.073224275268e+08       4.053888961260e+08       1.287337907379e-03       1.287264305577e-03      -5.415672556926e-04       2.713963811189e-06       5.301043945728e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999428263545e-01       3.441222054084e-02       8.344862179365e-01       3.175562822960e-12       3.175472043709e-12       8.688984384805e-01       4.053888961260e+08       1.304794857251e+08      -1.097853819509e+08       2.452667798638e-04       9.261513537340e-02       7.071067811865e-05       0.000000000000e+00 
       9.469364969903e+04       8.322588801750e-08       4.846973822132e+00       1.970970934041e+04       1.406496086487e+04       1.485296255868e-01       1.331876542129e+09       2.793333264833e+00       2.212487568492e+08       2.151285005552e+06       1.135636745911e+07       5.091043782264e+07       1.697011108016e+07       1.028057951457e+08       3.884726422835e+08       1.259644351262e-03       1.259570749461e-03      -5.243484986643e-04       2.741194280255e-06       5.300382160851e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999415693794e-01       3.477118075872e-02       8.341759926519e-01       3.242556139495e-12       3.242461407211e-12       8.689471734139e-01       3.884726422835e+08       1.249882950797e+08      -1.040600771664e+08       2.455116588847e-04       9.306296303882e-02       7.071067811865e-05       0.000000000000e+00 
       9.368122978311e+04       8.502371805927e-08       4.898890618962e+00       1.929413696523e+04       1.406490894807e+04       1.501342248219e-01       1.317632031952e+09       2.823198157667e+00       2.119375688479e+08       2.083019242930e+06       1.099600094238e+07       4.876788830634e+07       1.625592864951e+07       9.847924389247e+07       3.722637212332e+08       1.232543329767e-03       1.232469727966e-03      -5.076768525588e-04       2.768710430844e-06       5.299713506507e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999402846136e-01       3.513374911202e-02       8.338626490704e-01       3.310941301730e-12       3.310842444661e-12       8.689963981857e-01       3.722637212332e+08       1.197281995642e+08      -9.863353811705e+07       2.457579715325e-04       9.351544225010e-02       7.071067811865e-05       0.000000000000e+00 
       9.267963406993e+04       8.686026938399e-08       4.951358569930e+00       1.888736377863e+04       1.406485648012e+04       1.517561529576e-01       1.303539816680e+09       2.853378912349e+00       2.030182394189e+08       2.016919727149e+06       1.064706977472e+07       4.671550732482e+07       1.557180238135e+07       9.433477425941e+07       3.567325105062e+08       1.206022202628e-03       1.205948600827e-03      -4.915349408800e-04       2.796515169266e-06       5.299037914380e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999389714376e-01       3.549995901381e-02       8.335461583144e-01       3.380746545688e-12       3.380643384637e-12       8.690461173316e-01       3.567325105062e+08       1.146894736086e+08      -9.349016605364e+07       2.460057339836e-04       9.397261322252e-02       7.071067811865e-05       0.000000000000e+00 
       9.168874683342e+04       8.873637226984e-08       5.004383421778e+00       1.848920305670e+04       1.406480345527e+04       1.533955970106e-01       1.289598268075e+09       2.883878796649e+00       1.944742773110e+08       1.952917717668e+06       1.030921108342e+07       4.474950016266e+07       1.491646737087e+07       9.036472339583e+07       3.418506296717e+08       1.180068598825e-03       1.179994997024e-03      -4.759059388575e-04       2.824611429493e-06       5.298355315533e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999376292181e-01       3.586984412714e-02       8.332264912904e-01       3.452000658762e-12       3.451893006772e-12       8.690963354210e-01       3.418506296717e+08       1.098628009410e+08      -8.861517699344e+07       2.462549625960e-04       9.443451641461e-02       7.071067811865e-05       0.000000000000e+00 
       9.070845358481e+04       9.065287468034e-08       5.057970978984e+00       1.809947204238e+04       1.406474986771e+04       1.550527460135e-01       1.275805775307e+09       2.914701110609e+00       1.862898853024e+08       1.890946655261e+06       9.982073510484e+06       4.286623180387e+07       1.428871194641e+07       8.656175093980e+07       3.275908882130e+08       1.154670410850e-03       1.154596809049e-03      -4.607735559322e-04       2.853002173375e-06       5.297665640411e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999362573073e-01       3.624343836458e-02       8.329036186892e-01       3.524732989824e-12       3.524620651838e-12       8.691470570573e-01       3.275908882130e+08       1.052392573616e+08      -8.399455914809e+07       2.465056739111e-04       9.490119252733e-02       7.071067811865e-05       0.000000000000e+00 
       8.973864105936e+04       9.261064263747e-08       5.112127104294e+00       1.771799186114e+04       1.406469571158e+04       1.567277910359e-01       1.262160744767e+09       2.945849186830e+00       1.784499309926e+08       1.830942092795e+06       9.665316847416e+06       4.106222021107e+07       1.368737542916e+07       8.291882544632e+07       3.139272355913e+08       1.129815789099e-03       1.129742187298e-03      -4.461220187974e-04       2.881690390867e-06       5.296968818834e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999348550428e-01       3.662077588954e-02       8.325775109846e-01       3.598973459473e-12       3.598856231987e-12       8.691982868778e-01       3.139272355913e+08       1.008102942433e+08      -7.961503257641e+07       2.467578846561e-04       9.537268250315e-02       7.071067811865e-05       0.000000000000e+00 
       8.877919720330e+04       9.461056060246e-08       5.166857719265e+00       1.734458743840e+04       1.406464098097e+04       1.584209252066e-01       1.248661599884e+09       2.977326390761e+00       1.709399188236e+08       1.772841628208e+06       9.358611681525e+06       3.933412988731e+07       1.311134598713e+07       7.942921138666e+07       3.008347134084e+08       1.105493136383e-03       1.105419534582e-03      -4.319360549788e-04       2.910679100256e-06       5.296264779992e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999334217475e-01       3.700189111693e-02       8.322481384333e-01       3.674752570466e-12       3.674630241164e-12       8.692500295539e-01       3.008347134084e+08       9.656772272500e+07      -7.546401094603e+07       2.470116117459e-04       9.584902752499e-02       7.071067811865e-05       0.000000000000e+00 
       8.783001116087e+04       9.665353186435e-08       5.222168804799e+00       1.697908741884e+04       1.406458566988e+04       1.601323437359e-01       1.235306780945e+09       3.009136120988e+00       1.637459632789e+08       1.716584839617e+06       9.061639053191e+06       3.767876570909e+07       1.255955857944e+07       7.608645669482e+07       2.882894095767e+08       1.081691102557e-03       1.081617500755e-03      -4.182008769350e-04       2.939971348384e-06       5.295553452442e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999319567287e-01       3.738681871330e-02       8.319154710743e-01       3.752101418310e-12       3.751973765683e-12       8.693022897913e-01       2.882894095767e+08       9.250369857176e+07      -7.152956529340e+07       2.472668722849e-04       9.633026901522e-02       7.071067811865e-05       0.000000000000e+00 
       8.689097326151e+04       9.874047893667e-08       5.278066401697e+00       1.662132408726e+04       1.406452977229e+04       1.618622439378e-01       1.222094744909e+09       3.041281809527e+00       1.568547632095e+08       1.662113222476e+06       8.774090124099e+06       3.609306701866e+07       1.203099298716e+07       7.288438083808e+07       2.762684144139e+08       1.058398579256e-03       1.058324977455e-03      -4.049021666633e-04       2.969570210876e-06       5.294834764102e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999304592781e-01       3.777559359696e-02       8.315794787290e-01       3.831051702025e-12       3.830918494975e-12       8.693550723298e-01       2.762684144139e+08       8.861070767074e+07      -6.780038967790e+07       2.475236835697e-04       9.681644863456e-02       7.071067811865e-05       0.000000000000e+00 
       8.596197500719e+04       1.008723439624e-07       5.334556611211e+00       1.627113329127e+04       1.406447328208e+04       1.636108252524e-01       1.209023965237e+09       3.073766922117e+00       1.502535772415e+08       1.609370128743e+06       8.495665856183e+06       3.457410196518e+07       1.152467192696e+07       6.981706338956e+07       2.647497785822e+08       1.035604694756e-03       1.035531092955e-03      -3.920260607934e-04       2.999478792365e-06       5.294108642250e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999289286717e-01       3.816825093883e-02       8.312401310006e-01       3.911635735077e-12       3.911496732504e-12       8.694083819434e-01       2.647497785822e+08       8.488155213834e+07      -6.426576863093e+07       2.477820630907e-04       9.730760828082e-02       7.071067811865e-05       0.000000000000e+00 
       8.504290905990e+04       1.030500891276e-07       5.391645595593e+00       1.592835436551e+04       1.406441619309e+04       1.653782892692e-01       1.196092931706e+09       3.106594958519e+00       1.439302002178e+08       1.558300707956e+06       8.226076700794e+06       3.311906208384e+07       1.103965924419e+07       6.687883308183e+07       2.537124727933e+08       1.013298808931e-03       1.013225207130e-03      -3.795591361551e-04       3.029700226727e-06       5.293375013516e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999273641688e-01       3.856482616337e-02       8.308973972732e-01       3.993886456488e-12       3.993741406857e-12       8.694622234405e-01       2.537124727933e+08       8.130933701176e+07      -6.091554630624e+07       2.480420285347e-04       9.780379008762e-02       7.071067811865e-05       0.000000000000e+00 
       8.413366922921e+04       1.052746970828e-07       5.449339578656e+00       1.559283005758e+04       1.406435849911e+04       1.671648397499e-01       1.183300150244e+09       3.139769452809e+00       1.378729406319e+08       1.508851850205e+06       7.965042297200e+06       3.172525710323e+07       1.057505818201e+07       6.406425732102e+07       2.431363492046e+08       9.914705083266e-04       9.913969065254e-04      -3.674883958034e-04       3.060237677305e-06       5.292633803882e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999257650121e-01       3.896535494754e-02       8.305512467123e-01       4.077837442119e-12       4.077686083013e-12       8.695166016639e-01       2.431363492046e+08       7.788745750064e+07      -5.774009724239e+07       2.483035977866e-04       9.830503642312e-02       7.071067811865e-05       0.000000000000e+00 
       8.323415046002e+04       1.075471713740e-07       5.507644846341e+00       1.526440645546e+04       1.406430019384e+04       1.689706826517e-01       1.170644142749e+09       3.173293973682e+00       1.320705990106e+08       1.460972130887e+06       7.712291181269e+06       3.039010997122e+07       1.013000972331e+07       6.136813214239e+07       2.330021044373e+08       9.701096013332e-04       9.700359995319e-04      -3.558012554875e-04       3.091094337138e-06       5.291884938673e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999241304270e-01       3.936987322200e-02       8.302016482646e-01       4.163522916137e-12       4.163364973785e-12       8.695715214907e-01       2.330021044373e+08       7.460958677528e+07      -5.473029865329e+07       2.485667889319e-04       9.881138988857e-02       7.071067811865e-05       0.000000000000e+00 
       8.234424882040e+04       1.098685368821e-07       5.566567747281e+00       1.494293291651e+04       1.406424127094e+04       1.707960261510e-01       1.158123446926e+09       3.207172124751e+00       1.265124472074e+08       1.414611757238e+06       7.467560503139e+06       2.911115209012e+07       9.703691002458e+06       5.878547258846e+07       2.232912441473e+08       9.492061134648e-04       9.491325116636e-04      -3.444855305493e-04       3.122273429199e-06       5.291128342557e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999224596216e-01       3.977841717124e-02       8.298485706570e-01       4.250977762651e-12       4.250812951438e-12       8.696269878325e-01       2.232912441473e+08       7.146966426870e+07      -5.187750416679e+07       2.488316202591e-04       9.932289331680e-02       7.071067811865e-05       0.000000000000e+00 
       8.146386148963e+04       1.122398402719e-07       5.626114693368e+00       1.462826199802e+04       1.406418172400e+04       1.726410806675e-01       1.145736616110e+09       3.241407544850e+00       1.211882085665e+08       1.369722516541e+06       7.230595753948e+06       2.788601875243e+07       9.295313783899e+06       5.631150349226e+07       2.139860490826e+08       9.287502827370e-04       9.286766809358e-04      -3.335294232378e-04       3.153778206619e-06       5.290363939538e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999207517859e-01       4.019102323426e-02       8.294919823967e-01       4.340237537534e-12       4.340065559497e-12       8.696830056353e-01       2.139860490826e+08       6.846188447109e+07      -4.917351893570e+07       2.490981102617e-04       9.983958977066e-02       7.071067811865e-05       0.000000000000e+00 
       8.059288674627e+04       1.146621504496e-07       5.686292160339e+00       1.432024938913e+04       1.406412154653e+04       1.745060588876e-01       1.133482219107e+09       3.276003908340e+00       1.160880389223e+08       1.326257725994e+06       7.001150500888e+06       2.671244476868e+07       8.904123004724e+06       5.394165064823e+07       2.050695425670e+08       9.087325551433e-04       9.086589533421e-04      -3.229215104260e-04       3.185611952923e-06       5.289591652954e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999190060917e-01       4.060772810356e-02       8.291318517716e-01       4.431338480440e-12       4.431159024729e-12       8.697395798796e-01       2.050695425670e+08       6.558068619581e+07      -4.661057604941e+07       2.493662776402e-04       1.003615225414e-01       7.071067811865e-05       0.000000000000e+00 
       7.973122395643e+04       1.171365590304e-07       5.747106688343e+00       1.401875384433e+04       1.406406073200e+04       1.763911757897e-01       1.121358840021e+09       3.310964925417e+00       1.112025083977e+08       1.284172184160e+06       6.778986131133e+06       2.558826027917e+07       8.529395378630e+06       5.167153235495e+07       1.965254593480e+08       8.891435802281e-04       8.890699784269e-04      -3.126507317175e-04       3.217777982266e-06       5.288811405471e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999172216919e-01       4.102856872613e-02       8.287681468498e-01       4.524317526990e-12       4.524130269315e-12       8.697967155804e-01       1.965254593480e+08       6.282074229707e+07      -4.418131417825e+07       2.496361413052e-04       1.008887351469e-01       7.071067811865e-05       0.000000000000e+00 
       7.887877356213e+04       1.196641808157e-07       5.808564882536e+00       1.372363711826e+04       1.406399927381e+04       1.782966486679e-01       1.109365078096e+09       3.346294342417e+00       1.065225839694e+08       1.243422123958e+06       6.563871603713e+06       2.451138674214e+07       8.170438058604e+06       4.949695131356e+07       1.883382157536e+08       8.699742067536e-04       8.699006049524e-04      -3.027063779315e-04       3.250279639661e-06       5.288023119078e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999153977203e-01       4.145358230367e-02       8.284008354791e-01       4.619212321155e-12       4.619016923209e-12       8.698544177874e-01       1.883382157536e+08       6.017694982046e+07      -4.187875638609e+07       2.499077203790e-04       1.014212713299e-01       7.071067811865e-05       0.000000000000e+00 
       7.803543706982e+04       1.222461542799e-07       5.870673413659e+00       1.343476390195e+04       1.406393716528e+04       1.802226971574e-01       1.097499547552e+09       3.381995942133e+00       1.020396127660e+08       1.203965167146e+06       6.355583209176e+06       2.347983309061e+07       7.826587355896e+06       4.741388686729e+07       1.804928811011e+08       8.512154784592e-04       8.511418766580e-04      -2.930780799523e-04       3.283120301218e-06       5.287226715088e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999135332908e-01       4.188280629244e-02       8.280298852873e-01       4.716061227824e-12       4.715857336676e-12       8.699126915845e-01       1.804928811011e+08       5.764442056786e+07      -3.969629005007e+07       2.501810341981e-04       1.019591750560e-01       7.071067811865e-05       0.000000000000e+00 
