# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  108       2.707963076965e+03       8.023557040209e-01       0.000000000000e+00      -2.569175801137e+01       9.969264560365e-08       4.016354556131e-04      -2.229398659422e-06 
  109       2.737749083933e+03       8.144628213982e-01       0.000000000000e+00      -2.629051599633e+01       9.907648612875e-08       3.975409610374e-04      -2.178929777449e-06 
  110       2.767689626826e+03       8.263421303361e-01       0.000000000000e+00      -2.688623172830e+01       9.846855893712e-08       3.935428106389e-04      -2.128837863452e-06 
  111       2.797779952913e+03       8.379807844068e-01       0.000000000000e+00      -2.747834575374e+01       9.786928324926e-08       3.896351321933e-04      -2.079811107141e-06 
  112       2.828014399041e+03       8.493658864404e-01       0.000000000000e+00      -2.806628900860e+01       9.727822442504e-08       3.858090697825e-04      -2.032595277287e-06 
  113       2.858386361627e+03       8.604844931656e-01       0.000000000000e+00      -2.864948286520e+01       9.669400221312e-08       3.820525970879e-04      -1.987995910344e-06 
  114       2.888888266638e+03       8.713236198495e-01       0.000000000000e+00      -2.922733917928e+01       9.611419494218e-08       3.783503267833e-04      -1.946880533667e-06 
  115       2.919511539589e+03       8.818702449386e-01       0.000000000000e+00      -2.979926033693e+01       9.553523958238e-08       3.746833160262e-04      -1.910180923313e-06 
  116       2.950247822323e+03       8.921118428337e-01       0.000000000000e+00      -3.036466401475e+01       9.495374153611e-08       3.710344815695e-04      -1.878697238975e-06 
  117       2.981092855370e+03       9.020380457804e-01       0.000000000000e+00      -3.092306077493e+01       9.437100142847e-08       3.674064044245e-04      -1.852464704285e-06 
  118       3.012043013452e+03       9.116391936879e-01       0.000000000000e+00      -3.147398603640e+01       9.378938337053e-08       3.638063918836e-04      -1.831276000133e-06 
  119       3.043094082140e+03       9.209058332824e-01       0.000000000000e+00      -3.201697646841e+01       9.321095609303e-08       3.602410895230e-04      -1.814866440333e-06 
