# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:(.)w_scf              25:(.)Om                 26:(.)Our                27:(.)Oscf               28:(.)OscfKin            29:(.)Otot               30:(.)rho_tot            31:(.)p_tot              32:(.)p_tot_prime        33:gr.fac. D             34:gr.fac. f             35:beta                  36:dbeta/dz           
       5.490095005742e+12       2.505484459226e-23       8.434835763182e-08       6.508848545832e+19       1.450740751944e+04       2.642469302309e-09       7.964704556873e+16       4.869844193687e-08       2.499761135776e+39       4.192385445729e+29       2.213108199290e+30       5.752068620431e+38       1.917356206810e+38       1.161542938806e+39       4.236510939258e+39       4.309311377046e+18       4.309311377046e+18      -1.021791246260e+26       1.569104105943e-07       5.347355724868e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.213477981304e-10       8.642262765463e-01       1.017184055189e-21       1.017184055189e-21       8.642262771676e-01       4.236510939258e+39       1.412170312208e+39      -6.696862384691e+46       3.296942398471e-05       2.939253317391e-01       7.071067811865e-02       0.000000000000e+00 
       5.431398114822e+12       2.559930405884e-23       8.525967132300e-08       6.370414930645e+19       1.450740751944e+04       2.671026356887e-09       7.879550585202e+16       4.922472394997e-08       2.394559433289e+39       4.059350357901e+29       2.142880629079e+30       5.509994526618e+38       1.836664842206e+38       1.112659750359e+39       4.058218638858e+39       4.218200743390e+18       4.218200743390e+18      -9.894943595763e+25       1.569108980467e-07       5.347699344014e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.280626776646e-10       8.642262765405e-01       1.039421755891e-21       1.039421755891e-21       8.642262771685e-01       4.058218638858e+39       1.352739545436e+39      -6.346441203788e+46       3.307358750175e-05       2.929996294399e-01       7.071067811865e-02       0.000000000000e+00 
       5.373328776795e+12       2.615559501413e-23       8.618189895060e-08       6.234925594416e+19       1.450740751943e+04       2.699892026351e-09       7.795307030088e+16       4.975669347064e-08       2.293785113101e+39       3.930536812873e+29       2.074881558873e+30       5.278108048907e+38       1.759369349636e+38       1.065833796330e+39       3.887429716790e+39       4.129005118880e+18       4.129005118880e+18      -9.582156895498e+25       1.569113907984e-07       5.348035654892e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.348501246212e-10       8.642262765346e-01       1.062142706027e-21       1.062142706027e-21       8.642262771694e-01       3.887429716790e+39       1.295809904774e+39      -6.014356222282e+46       3.317775101878e-05       2.920797397354e-01       7.071067811865e-02       0.000000000000e+00 
       5.315880282232e+12       2.672397456472e-23       8.711322152521e-08       6.102317916671e+19       1.450740751943e+04       2.729069645891e-09       7.711964157887e+16       5.029441196354e-08       2.197251850149e+39       3.805810850319e+29       2.009040272664e+30       5.055980444510e+38       1.685326814837e+38       1.020978498623e+39       3.723828395612e+39       4.041684730709e+18       4.041684730709e+18      -9.279232727710e+25       1.569118889062e-07       5.348364812939e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.417109232292e-10       8.642262765287e-01       1.085357406767e-21       1.085357406767e-21       8.642262771704e-01       3.723828395612e+39       1.241276131074e+39      -5.699647977030e+46       3.328191453583e-05       2.911656080500e-01       7.071067811865e-02       0.000000000000e+00 
       5.259045993436e+12       2.730470540433e-23       8.805363904685e-08       5.972530608782e+19       1.450740751943e+04       2.758562586738e-09       7.629512339023e+16       5.083794155756e-08       2.104781160802e+39       3.685042760819e+29       1.945288298471e+30       4.843201014151e+38       1.614400338050e+38       9.780109227528e+38       3.567112187284e+39       3.956200611851e+18       3.956200611851e+18      -8.985861419828e+25       1.569123924276e-07       5.348686970285e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.486458661999e-10       8.642262765227e-01       1.109076587486e-21       1.109076587486e-21       8.642262771713e-01       3.567112187284e+39       1.189037394990e+39      -5.401407209920e+46       3.338607805287e-05       2.902571804890e-01       7.071067811865e-02       0.000000000000e+00 
       5.202819343679e+12       2.789805593520e-23       8.900497050490e-08       5.845503685638e+19       1.450740751943e+04       2.788374256556e-09       7.547942046875e+16       5.138734505304e-08       2.016202072860e+39       3.568106950960e+29       1.883559337098e+30       4.639376342711e+38       1.546458780904e+38       9.368516245095e+38       3.416991333881e+39       3.872514585603e+18       3.872514585603e+18      -8.701742954164e+25       1.569129014210e-07       5.349002275823e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.556557548097e-10       8.642262765166e-01       1.133311210715e-21       1.133311210715e-21       8.642262771723e-01       3.416991333881e+39       1.138997110547e+39      -5.118772240839e+46       3.349024156992e-05       2.893544038286e-01       7.071067811865e-02       0.000000000000e+00 
       5.147193836439e+12       2.850430039211e-23       8.996721589938e-08       5.721178437926e+19       1.450740751943e+04       2.818508099836e-09       7.467243856674e+16       5.194268592897e-08       1.931350809439e+39       3.454881812731e+29       1.823789193171e+30       4.444129571831e+38       1.481376523944e+38       8.974245030675e+38       3.273188271858e+39       3.790589250382e+18       3.790589250382e+18      -8.426586670503e+25       1.569134159450e-07       5.349310875283e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.627413989886e-10       8.642262765105e-01       1.158072477215e-21       1.158072477215e-21       8.642262771732e-01       3.273188271858e+39       1.091062756563e+39      -4.850926478098e+46       3.359440508697e-05       2.884572255048e-01       7.071067811865e-02       0.000000000000e+00 
       5.092163044650e+12       2.912371896921e-23       9.094037523028e-08       5.599497404989e+19       1.450740751943e+04       2.848967598292e-09       7.387408444414e+16       5.250402835039e-08       1.850070486153e+39       3.345249597052e+29       1.765915708423e+30       4.257099703122e+38       1.419033234374e+38       8.596566602824e+38       3.135437118848e+39       3.710387964790e+18       3.710387964790e+18      -8.160110977658e+25       1.569139360591e-07       5.349612911292e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.699036174263e-10       8.642262765043e-01       1.183371831151e-21       1.183371831151e-21       8.642262771742e-01       3.135437118848e+39       1.045145705582e+39      -4.597096059123e+46       3.369856860402e-05       2.875655936035e-01       7.071067811865e-02       0.000000000000e+00 
       5.037720609963e+12       2.975659794942e-23       9.192262950819e-08       5.480404348278e+19       1.450740751943e+04       2.879756271266e-09       7.308426585777e+16       5.307143717574e-08       1.772210821052e+39       3.239096291324e+29       1.709878697026e+30       4.077940930703e+38       1.359313643568e+38       8.234782659063e+38       3.003483182062e+39       3.631874832917e+18       3.631874832917e+18      -7.902043073747e+25       1.569144618235e-07       5.349908523445e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.771432376599e-10       8.642262764980e-01       1.209220965380e-21       1.209220965380e-21       8.642262771752e-01       3.003483182062e+39       1.001161060009e+39      -4.356547614610e+46       3.380273212108e-05       2.866794568508e-01       7.071067811865e-02       0.000000000000e+00 
       4.983860242006e+12       3.040322983679e-23       9.291579772253e-08       5.363844225352e+19       1.450740751943e+04       2.910877676134e-09       7.230289155067e+16       5.364497796438e-08       1.697627856755e+39       3.136311500856e+29       1.655619882979e+30       3.906322001833e+38       1.302107333944e+38       7.888224284766e+38       2.877082487384e+39       3.555014689909e+18       3.555014689909e+18      -7.652118674913e+25       1.569149932988e-07       5.350197848368e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.844610961626e-10       8.642262764917e-01       1.235631826859e-21       1.235631826859e-21       8.642262771762e-01       2.877082487384e+39       9.590274951382e+38      -4.128586149662e+46       3.390689563814e-05       2.857987646026e-01       7.071067811865e-02       0.000000000000e+00 
       4.930575717662e+12       3.106391349173e-23       9.391987987328e-08       5.249763164443e+19       1.450740751943e+04       2.942335408714e-09       7.152987124152e+16       5.422471698420e-08       1.626183694285e+39       3.036788334064e+29       1.603082839550e+30       3.741925604444e+38       1.247308534815e+38       7.556250716380e+38       2.756001328274e+39       3.479773087774e+18       3.479773087774e+18      -7.410081752269e+25       1.569155305465e-07       5.350481019782e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.918580384542e-10       8.642262764853e-01       1.262616622160e-21       1.262616622160e-21       8.642262771772e-01       2.756001328274e+39       9.186671087891e+38      -3.912553035808e+46       3.401105915521e-05       2.849234668352e-01       7.071067811865e-02       0.000000000000e+00 
       4.877860880347e+12       3.173895426906e-23       9.493487596046e-08       5.138108439556e+19       1.450740751943e+04       2.974133103688e-09       7.076511561427e+16       5.481072121921e-08       1.557746238103e+39       2.940423291305e+29       1.552212930572e+30       3.584447780450e+38       1.194815926817e+38       7.238248156693e+38       2.640015833663e+39       3.406116281437e+18       3.406116281437e+18      -7.175684276798e+25       1.569160736286e-07       5.350758168562e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       6.993349191928e-10       8.642262764789e-01       1.290187823120e-21       1.290187823120e-21       8.642262771782e-01       2.640015833663e+39       8.800052772723e+38      -3.707824108082e+46       3.411522267228e-05       2.840535141361e-01       7.071067811865e-02       0.000000000000e+00 
       4.825709639299e+12       3.242866415919e-23       9.596078598406e-08       5.028828446099e+19       1.450740751942e+04       3.006274435013e-09       7.000853630775e+16       5.540305837733e-08       1.492188951870e+39       2.847116157246e+29       1.502957253602e+30       3.433597363751e+38       1.144532454584e+38       6.933628639968e+38       2.528911554030e+39       3.334011215035e+18       3.334011215035e+18      -6.948685972003e+25       1.569166226079e-07       5.351029422801e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.068926022650e-10       8.642262764723e-01       1.318358172599e-21       1.318358172599e-21       8.642262771792e-01       2.528911554030e+39       8.429705174140e+38      -3.513807861684e+46       3.421938618935e-05       2.831888576941e-01       7.071067811865e-02       0.000000000000e+00 
       4.774115968878e+12       3.313336193230e-23       9.699760994408e-08       4.921872677036e+19       1.450740751942e+04       3.038763116354e-09       6.926004590551e+16       5.600179689820e-08       1.429390624493e+39       2.756769896641e+29       1.455264584942e+30       3.289095441886e+38       1.096365147295e+38       6.641828944829e+38       2.422483064895e+39       3.263425508457e+18       3.263425508457e+18      -6.728854074062e+25       1.569171775479e-07       5.351294907868e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.145319608996e-10       8.642262764657e-01       1.347140690372e-21       1.347140690372e-21       8.642262771803e-01       2.422483064895e+39       8.074943543882e+38      -3.329943742994e+46       3.432354970643e-05       2.823294492908e-01       7.071067811865e-02       0.000000000000e+00 
       4.723073907862e+12       3.385337328568e-23       9.804534784053e-08       4.817191699539e+19       1.450740751942e+04       3.071602901506e-09       6.851955792573e+16       5.660700596107e-08       1.369235146010e+39       2.669290553420e+29       1.409085326360e+30       3.150674840343e+38       1.050224946781e+38       6.362309552907e+38       2.320533587011e+39       3.194327444111e+18       3.194327444111e+18      -6.515963099270e+25       1.569177385126e-07       5.351554746463e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.222538777648e-10       8.642262764591e-01       1.376548679145e-21       1.376548679145e-21       8.642262771813e-01       2.320533587011e+39       7.735111951116e+38      -3.155700530020e+46       3.442771322351e-05       2.814752412912e-01       7.071067811865e-02       0.000000000000e+00 
       4.672577558767e+12       3.458903099422e-23       9.910581866279e-08       4.714737132145e+19       1.450740751942e+04       3.104797584836e-09       6.778698681115e+16       5.721875549282e-08       1.311611292913e+39       2.584587152979e+29       1.364371453481e+30       3.018079628567e+38       1.006026542856e+38       6.094553651298e+38       2.222874622522e+39       3.126685953933e+18       3.126685953933e+18      -6.309794618561e+25       1.569183055669e-07       5.351809058679e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.300592450589e-10       8.642262764523e-01       1.406595730705e-21       1.406595730705e-21       8.642262771824e-01       2.222874622522e+39       7.409582069665e+38      -2.990574797584e+46       3.453187674059e-05       2.806261866351e-01       7.071067811865e-02       0.000000000000e+00 
       4.622621087159e+12       3.534067506429e-23       1.001772034215e-07       4.614461622391e+19       1.450740751942e+04       3.138351001712e-09       6.706224791929e+16       5.783711617601e-08       1.256412522502e+39       2.502571607569e+29       1.321076465880e+30       2.891064646766e+38       9.636882155887e+37       5.838066177019e+38       2.129325606452e+39       3.060470606623e+18       3.060470606623e+18      -6.110137038895e+25       1.569188787762e-07       5.352057962054e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.379489646277e-10       8.642262764455e-01       1.437295732202e-21       1.437295732202e-21       8.642262771834e-01       2.129325606452e+39       7.097752016269e+38      -2.834089462820e+46       3.463604025768e-05       2.797822388285e-01       7.071067811865e-02       0.000000000000e+00 
       4.573198720982e+12       3.610865289082e-23       1.012595021166e-07       4.516318824934e+19       1.450740751942e+04       3.172267028952e-09       6.634525751259e+16       5.846215945709e-08       1.203536775895e+39       2.423158624694e+29       1.279155338715e+30       2.769395052625e+38       9.231316842083e+37       5.592372901664e+38       2.039713572845e+39       2.995651595106e+18       2.995651595106e+18      -5.916785391305e+25       1.569194582068e-07       5.352301571627e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.459239480677e-10       8.642262764386e-01       1.468662872566e-21       1.468662872566e-21       8.642262771845e-01       2.039713572845e+39       6.799045237747e+38      -2.685792406783e+46       3.474020377478e-05       2.789433519348e-01       7.071067811865e-02       0.000000000000e+00 
       4.524304749894e+12       3.689331941785e-23       1.023545337375e-07       4.420263380127e+19       1.450740751942e+04       3.206549585271e-09       6.563593274877e+16       5.909395755461e-08       1.152886289327e+39       2.346265618401e+29       1.238564475878e+30       2.652845887096e+38       8.842819623654e+37       5.357019554587e+38       1.953872834969e+39       2.932199724226e+18       2.932199724226e+18      -5.729541125413e+25       1.569200439258e-07       5.352539999988e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.539851168165e-10       8.642262764316e-01       1.500711649063e-21       1.500711649063e-21       8.642262771856e-01       1.953872834969e+39       6.512909444986e+38      -2.545255168182e+46       3.484436729187e-05       2.781094805669e-01       7.071067811865e-02       0.000000000000e+00 
       4.475933524603e+12       3.769503730263e-23       1.034604792949e-07       4.326250893055e+19       1.450740751942e+04       3.241202631735e-09       6.493419167125e+16       5.973258346759e-08       1.104367413393e+39       2.271812623405e+29       1.199261664689e+30       2.541201658468e+38       8.470672194893e+37       5.131570982988e+38       1.871644678965e+39       2.870086398648e+18       2.870086398648e+18      -5.548211910226e+25       1.569206360006e-07       5.352773357334e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.621334022751e-10       8.642262764246e-01       1.533456874001e-21       1.533456874001e-21       8.642262771867e-01       1.871644678965e+39       6.238815591797e+38      -2.412071705466e+46       3.494853080897e-05       2.772805798787e-01       7.071067811865e-02       0.000000000000e+00 
       4.428079456216e+12       3.851417708323e-23       1.045773387887e-07       4.234237913018e+19       1.450740751942e+04       3.276230172214e-09       6.423995319969e+16       6.037811098394e-08       1.057890439895e+39       2.199722211921e+29       1.161206031993e+30       2.434255943932e+38       8.114186479775e+37       4.915610347343e+38       1.792877070404e+39       2.809283610991e+18       2.809283610991e+18      -5.372611441007e+25       1.569212344998e-07       5.353001751518e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.703697459159e-10       8.642262764175e-01       1.566913681572e-21       1.566913681572e-21       8.642262771878e-01       1.792877070404e+39       5.976256896741e+38      -2.285857223686e+46       3.505269432608e-05       2.764566055573e-01       7.071067811865e-02       0.000000000000e+00 
       4.380737015592e+12       3.935111734972e-23       1.057087501977e-07       4.144181913448e+19       1.450740751941e+04       3.311636253849e-09       6.355313712059e+16       6.103061468899e-08       1.013369435976e+39       2.129919413145e+29       1.124358001623e+30       2.331811007924e+38       7.772703359747e+37       4.708738350694e+38       1.717424373175e+39       2.749763930172e+18       2.749763930172e+18      -5.202559252066e+25       1.569218394924e-07       5.353225288099e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.786950993744e-10       8.642262764103e-01       1.601097534844e-21       1.601097534844e-21       8.642262771890e-01       1.717424373175e+39       5.724747906126e+38      -2.166247062736e+46       3.515685784319e-05       2.756375138147e-01       7.071067811865e-02       0.000000000000e+00 
       4.333900732707e+12       4.020624491924e-23       1.068510755431e-07       4.056041272257e+19       1.450740751941e+04       3.347424967518e-09       6.287366407809e+16       6.169016997413e-08       9.707220852404e+38       2.062331635288e+29       1.088679253276e+30       2.233677436520e+38       7.445591455065e+37       4.510572500377e+38       1.645147080225e+39       2.691500489958e+18       2.691500489958e+18      -5.037880535279e+25       1.569224510485e-07       5.353444070392e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.871104245752e-10       8.642262764030e-01       1.636024232916e-21       1.636024232916e-21       8.642262771901e-01       1.645147080225e+39       5.483823596433e+38      -2.052895643783e+46       3.526102136030e-05       2.748232613805e-01       7.071067811865e-02       0.000000000000e+00 
       4.287565196018e+12       4.107995501475e-23       1.080061338143e-07       3.969775252593e+19       1.450740751941e+04       3.383600448311e-09       6.220145556470e+16       6.235685304549e-08       9.298695355517e+38       1.996888590085e+29       1.054132682659e+30       2.139673787224e+38       7.132245957415e+37       4.320746400819e+38       1.575911555610e+39       2.634466977736e+18       2.634466977736e+18      -4.878405964158e+25       1.569230692386e-07       5.353658199513e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       7.956166938459e-10       8.642262763957e-01       1.671709918211e-21       1.671709918211e-21       8.642262771913e-01       1.575911555610e+39       5.253038514520e+38      -1.945475470808e+46       3.536518487742e-05       2.740138054942e-01       7.071067811865e-02       0.000000000000e+00 
       4.241725051839e+12       4.197265144763e-23       1.091721060220e-07       3.885343984020e+19       1.450740751941e+04       3.420166876002e-09       6.153643391233e+16       6.303074093274e-08       8.907362532429e+38       1.933522219697e+29       1.020682362876e+30       2.049626253498e+38       6.832087511659e+37       4.138909076094e+38       1.509589787416e+39       2.578637623479e+18       2.578637623479e+18      -4.723971523335e+25       1.569236941342e-07       5.353867774428e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.042148900092e-10       8.642262763882e-01       1.708171083943e-21       1.708171083943e-21       8.642262771924e-01       1.509589787416e+39       5.031965954007e+38      -1.843676184407e+46       3.546934839455e-05       2.732091038972e-01       7.071067811865e-02       0.000000000000e+00 
       4.196375003721e+12       4.288474680440e-23       1.103526301449e-07       3.802708444087e+19       1.450740751941e+04       3.457128475540e-09       6.087852228326e+16       6.371191149804e-08       8.532498834586e+38       1.872166625932e+29       9.882935070886e+29       1.963368343394e+38       6.544561144647e+37       3.964724320994e+38       1.446059151073e+39       2.523987188928e+18       2.523987188928e+18      -4.574418343256e+25       1.569243258075e-07       5.354072891998e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.129060065141e-10       8.642262763807e-01       1.745424581737e-21       1.745424581737e-21       8.642262771936e-01       1.446059151073e+39       4.820197166324e+38      -1.747203665095e+46       3.557351191168e-05       2.724091148264e-01       7.071067811865e-02       0.000000000000e+00 
       4.151509811845e+12       4.381666263741e-23       1.115440682042e-07       3.721830440291e+19       1.450740751941e+04       3.494489517528e-09       6.022764466127e+16       6.440044344497e-08       8.173411163759e+38       1.812758001716e+29       9.569324323463e+29       1.880740571733e+38       6.269135239109e+37       3.797870079406e+38       1.385202182628e+39       2.470490956960e+18       2.470490956960e+18      -4.429592539969e+25       1.569249643314e-07       5.354273647025e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.216910475542e-10       8.642262763731e-01       1.783487629418e-21       1.783487629418e-21       8.642262771948e-01       1.385202182628e+39       4.617340604966e+38      -1.655779183537e+46       3.567767542881e-05       2.716137970059e-01       7.071067811865e-02       0.000000000000e+00 
       4.107124292409e+12       4.476882965957e-23       1.127500581788e-07       3.642672592431e+19       1.450740751941e+04       3.532254318725e-09       5.958372584286e+16       6.509641632769e-08       7.829435590554e+38       1.755234564740e+29       9.265665245255e+29       1.801590165220e+38       6.005300550732e+37       3.638037848854e+38       1.326906361565e+39       2.418124721166e+18       2.418124721166e+18      -4.289345059826e+25       1.569256097798e-07       5.354470132294e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.305710281619e-10       8.642262763654e-01       1.822377818970e-21       1.822377818970e-21       8.642262771960e-01       1.326906361565e+39       4.423021201543e+38      -1.569138595233e+46       3.578183894595e-05       2.708231096408e-01       7.071067811865e-02       0.000000000000e+00 
       4.063213317037e+12       4.574168794352e-23       1.139687810792e-07       3.565198315324e+19       1.450740751941e+04       3.570427242540e-09       5.894669142856e+16       6.579991056006e-08       7.499936126845e+38       1.699536493200e+29       8.971642044382e+29       1.725770779978e+38       5.752569266593e+37       3.484932110096e+38       1.271063902759e+39       2.366864775613e+18       2.366864775613e+18      -4.153531528965e+25       1.569262622272e-07       5.354662438615e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.395469743432e-10       8.642262763577e-01       1.862113124663e-21       1.862113124663e-21       8.642262771972e-01       1.271063902759e+39       4.236879672306e+38      -1.487031577357e+46       3.588600246309e-05       2.700370124096e-01       7.071067811865e-02       0.000000000000e+00 
       4.019771812181e+12       4.673568712503e-23       1.152002369054e-07       3.489371801902e+19       1.450740751941e+04       3.609012699537e-09       5.831646781434e+16       6.651100742500e-08       7.184303549877e+38       1.645605863593e+29       8.686948949976e+29       1.653142230971e+38       5.510474103236e+37       3.338269780729e+38       1.217571557191e+39       2.316687904807e+18       2.316687904807e+18      -4.022012107425e+25       1.569269217490e-07       5.354850654869e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.486199232025e-10       8.642262763498e-01       1.902711911365e-21       1.902711911365e-21       8.642262771985e-01       1.217571557191e+39       4.058571853859e+38      -1.409220905518e+46       3.599016598024e-05       2.692554654579e-01       7.071067811865e-02       0.000000000000e+00 
       3.976794758535e+12       4.775128661071e-23       1.164462446468e-07       3.415158006660e+19       1.450740751940e+04       3.648015147944e-09       5.769298218311e+16       6.722978908384e-08       6.881954275855e+38       1.593386590478e+29       8.411289893870e+29       1.583570232806e+38       5.278567442685e+37       3.197779691789e+38       1.166330421045e+39       2.267571373835e+18       2.267571373835e+18      -3.894651347748e+25       1.569275884215e-07       5.355034868046e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.577909230372e-10       8.642262763419e-01       1.944192943028e-21       1.944192943028e-21       8.642262771997e-01       1.166330421045e+39       3.887768066816e+38      -1.335481768369e+46       3.609432949739e-05       2.684784293909e-01       7.071067811865e-02       0.000000000000e+00 
       3.934277190459e+12       4.878895579039e-23       1.177031663246e-07       3.342522629459e+19       1.450740751940e+04       3.687439094170e-09       5.707616249629e+16       6.795633858583e-08       6.592329280932e+38       1.542824368146e+29       8.144378202953e+29       1.516926151451e+38       5.056420504838e+37       3.063202086377e+38       1.117245752845e+39       2.219492918700e+18       2.219492918700e+18      -3.771318057949e+25       1.569282623215e-07       5.355215163285e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.670610334776e-10       8.642262763339e-01       1.986575391357e-21       1.986575391357e-21       8.642262772010e-01       1.117245752845e+39       3.724152506253e+38      -1.265601118080e+46       3.619849301455e-05       2.677058652677e-01       7.071067811865e-02       0.000000000000e+00 
       3.892214195400e+12       4.984917425417e-23       1.189764589071e-07       3.271432099674e+19       1.450740751940e+04       3.727289093325e-09       5.646593748549e+16       6.869073987771e-08       6.314893067614e+38       1.493866614147e+29       7.885936301109e+29       1.453086766401e+38       4.843622554671e+37       2.934288139385e+38       1.070226798278e+39       2.172430736832e+18       2.172430736832e+18      -3.651885168699e+25       1.569289435271e-07       5.355391623915e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.764313256170e-10       8.642262763258e-01       2.029878844678e-21       2.029878844678e-21       8.642262772022e-01       1.070226798278e+39       3.567422657800e+38      -1.199377054801e+46       3.630265653171e-05       2.669377345941e-01       7.071067811865e-02       0.000000000000e+00 
       3.850600913330e+12       5.093243201389e-23       1.202624844154e-07       3.201853560678e+19       1.450740751940e+04       3.767569749743e-09       5.586223664427e+16       6.943307781345e-08       6.049132674659e+38       1.446462414608e+29       7.635695420246e+29       1.391934042847e+38       4.639780142825e+37       2.810799497437e+38       1.025186622403e+39       2.126363477786e+18       2.126363477786e+18      -3.536229604617e+25       1.569296321168e-07       5.355564331492e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.859028821083e-10       8.642262763176e-01       2.074123316985e-21       2.074123316985e-21       8.642262772035e-01       1.025186622403e+39       3.417288738315e+38      -1.136618243325e+46       3.640682004888e-05       2.661739993165e-01       7.071067811865e-02       0.000000000000e+00 
       3.809432536180e+12       5.203922972968e-23       1.215612428496e-07       3.133754854654e+19       1.450740751940e+04       3.808285717521e-09       5.526499022004e+16       7.018343816402e-08       5.794556728647e+38       1.400562471280e+29       7.393395321013e+29       1.333354913441e+38       4.444516378137e+37       2.692507838187e+38       9.820419489069e+38       2.081270234107e+18       2.081270234107e+18      -3.424232159532e+25       1.569303281703e-07       5.355733365839e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       8.954767973080e-10       8.642262763094e-01       2.119329257191e-21       2.119329257191e-21       8.642262772048e-01       9.820419489069e+38       3.273473160092e+38      -1.077143360286e+46       3.651098356605e-05       2.654146218155e-01       7.071067811865e-02       0.000000000000e+00 
       3.768704307286e+12       5.317007894148e-23       1.228745531989e-07       3.067104507737e+19       1.450740751940e+04       3.849441701050e-09       5.467412920593e+16       7.094190762734e-08       5.550694535461e+38       1.356119050276e+29       7.158784022245e+29       1.277241069240e+38       4.257470230799e+37       2.579194448166e+38       9.407130061382e+38       2.037130532379e+18       2.037130532379e+18      -3.315777375597e+25       1.569310317681e-07       5.355898805079e-04       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       9.051541774124e-10       8.642262763010e-01       2.165517558583e-21       2.165517558583e-21       8.642262772061e-01       9.407130061382e+38       3.135710017622e+38      -1.020780570278e+46       3.661514708323e-05       2.646595648999e-01       7.071067811865e-02       0.000000000000e+00 
