# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02199e-05 to 157.883 h/Mpc,
# number of wavenumbers equal to 621
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.872186822217e-02       1.269264285998e+07       1.232260333690e+07      -1.060981307222e+03      -1.077129490963e+03       5.839981478236e+06       3.603119186079e+06 
       1.885212213207e-02       1.264400697072e+07       1.227501114410e+07      -1.042381980872e+03      -1.058246566404e+03       5.786690855444e+06       3.589251119521e+06 
       1.898243432218e-02       1.259551550432e+07       1.222756069721e+07      -1.024195244058e+03      -1.039782552616e+03       5.733868306766e+06       3.575425373770e+06 
       1.911280581016e-02       1.254716587103e+07       1.218024947752e+07      -1.006410336912e+03      -1.021726509713e+03       5.681522885386e+06       3.561640764765e+06 
       1.924323764070e-02       1.249895473942e+07       1.213307392455e+07      -9.890171559301e+02      -1.004068159022e+03       5.629663096059e+06       3.547895573203e+06 
       1.937373088599e-02       1.245086889214e+07       1.208602043258e+07      -9.720036927877e+02      -9.867953109943e+02       5.578292566444e+06       3.534186006937e+06 
       1.950428664623e-02       1.240291765954e+07       1.203909847547e+07      -9.553588643171e+02      -9.698967345302e+02       5.527424634882e+06       3.520515499201e+06 
       1.963490605012e-02       1.235511452812e+07       1.199232231326e+07      -9.390729138667e+02      -9.533625350200e+02       5.477073756969e+06       3.506888423846e+06 
       1.976559025546e-02       1.230744094057e+07       1.194567286651e+07      -9.231356435722e+02      -9.371823440138e+02       5.427238956209e+06       3.493299017536e+06 
       1.989634044962e-02       1.225990807537e+07       1.189916157972e+07      -9.075396688972e+02      -9.213486457428e+02       5.377931483823e+06       3.479749743457e+06 
       2.002715785019e-02       1.221250620545e+07       1.185277828693e+07      -8.922749975751e+02      -9.058512972000e+02       5.329151928708e+06       3.466237807731e+06 
       2.015804370553e-02       1.216524925839e+07       1.180653770330e+07      -8.773325660677e+02      -8.906811157115e+02       5.280910048470e+06       3.452767961335e+06 
       2.028899929538e-02       1.211812035115e+07       1.176042217213e+07      -8.627019824765e+02      -8.758275602063e+02       5.233200571383e+06       3.439335805699e+06 
       2.042002593152e-02       1.207112807596e+07       1.171444075706e+07      -8.483765157369e+02      -8.612837832761e+02       5.186027881608e+06       3.425943360358e+06 
       2.055112495843e-02       1.202427508267e+07       1.166859630519e+07      -8.343494526732e+02      -8.470429522299e+02       5.139392106876e+06       3.412590669266e+06 
       2.068229775394e-02       1.197754771642e+07       1.162287474178e+07      -8.206119297264e+02      -8.330960703904e+02       5.093284702298e+06       3.399273829548e+06 
       2.081354572996e-02       1.193096458422e+07       1.157729500698e+07      -8.071566050771e+02      -8.194357010544e+02       5.047709467910e+06       3.385998877496e+06 
       2.094487033316e-02       1.188452608605e+07       1.153185772171e+07      -7.939756767957e+02      -8.060539315413e+02       5.002660817092e+06       3.372766351059e+06 
       2.107627304577e-02       1.183821143864e+07       1.148654170785e+07      -7.810615546242e+02      -7.929430428817e+02       4.958122729130e+06       3.359569831503e+06 
       2.120775538633e-02       1.179202716657e+07       1.144135355497e+07      -7.684088650035e+02      -7.800975641537e+02       4.914089422683e+06       3.346410479685e+06 
       2.133931891046e-02       1.174599010637e+07       1.139631059499e+07      -7.560119247503e+02      -7.675117278499e+02       4.870558098635e+06       3.333293150970e+06 
       2.147096521172e-02       1.170007999689e+07       1.135139183899e+07      -7.438619417985e+02      -7.551766236996e+02       4.827509252571e+06       3.320212724053e+06 
       2.160269592242e-02       1.165430579420e+07       1.130660676478e+07      -7.319528401382e+02      -7.430860899308e+02       4.784934764929e+06       3.307172144663e+06 
       2.173451271451e-02       1.160866956847e+07       1.126195771856e+07      -7.202795260592e+02      -7.312349429675e+02       4.742822781512e+06       3.294171524100e+06 
       2.186641730051e-02       1.156317141998e+07       1.121744451069e+07      -7.088370543728e+02      -7.196181482361e+02       4.701159894208e+06       3.281210198427e+06 
       2.199841143438e-02       1.151779783916e+07       1.117305332523e+07      -6.976186980414e+02      -7.082288792468e+02       4.659926761801e+06       3.268284358758e+06 
       2.213049691251e-02       1.147256399451e+07       1.112879987722e+07      -6.866189334768e+02      -6.970615427580e+02       4.619115517791e+06       3.255399038823e+06 
       2.226267557473e-02       1.142746882216e+07       1.108468304782e+07      -6.758319630232e+02      -6.861102585714e+02       4.578711568687e+06       3.242554249189e+06 
       2.239494930526e-02       1.138250278195e+07       1.104069330057e+07      -6.652528377667e+02      -6.753699902319e+02       4.538697012524e+06       3.229746752093e+06 
       2.252732003385e-02       1.133766623536e+07       1.099683073571e+07      -6.548773133988e+02      -6.648364169531e+02       4.499058184513e+06       3.216975994637e+06 
       2.265978973679e-02       1.129297387325e+07       1.095311051519e+07      -6.447011244320e+02      -6.545052116773e+02       4.459787548799e+06       3.204246300138e+06 
       2.279236043806e-02       1.124840743194e+07       1.090951389428e+07      -6.347175517686e+02      -6.443695667647e+02       4.420864966519e+06       3.191553107852e+06 
       2.292503421050e-02       1.120398842991e+07       1.086606324707e+07      -6.249229660503e+02      -6.344258015003e+02       4.382286893852e+06       3.178902857929e+06 
       2.305781317693e-02       1.115968826434e+07       1.082272912994e+07      -6.153119970477e+02      -6.246684528304e+02       4.344030678274e+06       3.166286812327e+06 
       2.319069951147e-02       1.111553496358e+07       1.077954029149e+07      -6.058825756615e+02      -6.150954092575e+02       4.306096905742e+06       3.153712407296e+06 
       2.332369544073e-02       1.107149191052e+07       1.073645899706e+07      -5.966281134003e+02      -6.056999869462e+02       4.268461723611e+06       3.141169315486e+06 
       2.345680324515e-02       1.102761683697e+07       1.069354500472e+07      -5.875468422727e+02      -5.964804034017e+02       4.231139209447e+06       3.128674770843e+06 
       2.359002526033e-02       1.098385293502e+07       1.065073955494e+07      -5.786315264572e+02      -5.874293151017e+02       4.194099851496e+06       3.116212671691e+06 
       2.372336387843e-02       1.094022671214e+07       1.060807016478e+07      -5.698804322624e+02      -5.785449511868e+02       4.157347636405e+06       3.103790064763e+06 
       2.385682154961e-02       1.089673673130e+07       1.056553545089e+07      -5.612902899244e+02      -5.698239831292e+02       4.120876702437e+06       3.091406011976e+06 
       2.399040078348e-02       1.085336731946e+07       1.052311906178e+07      -5.528562315440e+02      -5.612614746232e+02       4.084676809567e+06       3.079056258809e+06 
       2.412410415065e-02       1.081014844958e+07       1.048085207237e+07      -5.445754832073e+02      -5.528546210440e+02       4.048756150027e+06       3.066750064318e+06 
       2.425793428428e-02       1.076705196536e+07       1.043870543732e+07      -5.364430852209e+02      -5.445983879884e+02       4.013101766580e+06       3.054479473607e+06 
       2.439189388177e-02       1.072408424926e+07       1.039668602643e+07      -5.284566935687e+02      -5.364903852320e+02       3.977714750950e+06       3.042245742299e+06 
       2.452598570634e-02       1.068125609876e+07       1.035480453745e+07      -5.206140162291e+02      -5.285282788112e+02       3.942598528554e+06       3.030051492447e+06 
       2.466021258884e-02       1.063855484758e+07       1.031304833747e+07      -5.129107983017e+02      -5.207077555752e+02       3.907748523019e+06       3.017893445493e+06 
       2.479457742952e-02       1.059597982710e+07       1.027141663356e+07      -5.053432387961e+02      -5.130249668837e+02       3.873165297968e+06       3.005772036393e+06 
       2.492908319987e-02       1.055355248781e+07       1.022993143223e+07      -4.979094011676e+02      -5.054779459566e+02       3.838858110238e+06       2.993693433157e+06 
       2.506373294453e-02       1.051124424874e+07       1.018856367637e+07      -4.906056570033e+02      -4.980629987562e+02       3.804818215864e+06       2.981648850484e+06 
       2.519852978328e-02       1.046907025439e+07       1.014732868066e+07      -4.834301852808e+02      -4.907782715254e+02       3.771053252655e+06       2.969642258574e+06 
       2.533347691305e-02       1.042703495715e+07       1.010623119292e+07      -4.763799075971e+02      -4.836206463749e+02       3.737567141393e+06       2.957675358172e+06 
       2.546857761006e-02       1.038510559919e+07       1.006523757855e+07      -4.694500355950e+02      -4.765852707324e+02       3.704350506993e+06       2.945739351031e+06 
       2.560383523198e-02       1.034332553253e+07       1.002439230819e+07      -4.626400842103e+02      -4.696716496977e+02       3.671421535998e+06       2.933846561908e+06 
       2.573925322021e-02       1.030167487487e+07       9.983675334926e+06      -4.559472180710e+02      -4.628768947952e+02       3.638775503069e+06       2.921990687446e+06 
       2.587483510215e-02       1.026015313446e+07       9.943085608254e+06      -4.493690926416e+02      -4.561986227979e+02       3.606414467418e+06       2.910171320843e+06 
       2.601058449368e-02       1.021875934132e+07       9.902622637373e+06      -4.429026938159e+02      -4.496337817479e+02       3.574340177819e+06       2.898388705994e+06 
       2.614650510161e-02       1.017749085136e+07       9.862283695728e+06      -4.365450683999e+02      -4.431793805332e+02       3.542553475061e+06       2.886642592180e+06 
       2.628260072627e-02       1.013635589681e+07       9.822077076239e+06      -4.302945428572e+02      -4.368337158078e+02       3.511058658462e+06       2.874935105837e+06 
       2.641887526420e-02       1.009534636949e+07       9.781994710827e+06      -4.241491030247e+02      -4.305947336518e+02       3.479853859503e+06       2.863263319610e+06 
       2.655533271087e-02       1.005446061623e+07       9.742035059746e+06      -4.181065167357e+02      -4.244601672453e+02       3.448938998843e+06       2.851626668775e+06 
       2.669197716360e-02       1.001372502606e+07       9.702224431484e+06      -4.121651908218e+02      -4.184284073609e+02       3.418323111266e+06       2.840033238084e+06 
       2.682881282447e-02       9.973095975170e+06       9.662519103471e+06      -4.063208816914e+02      -4.124951509294e+02       3.387990639347e+06       2.828470971215e+06 
       2.696584400343e-02       9.932595529411e+06       9.622941212303e+06      -4.005728706988e+02      -4.066596623100e+02       3.357948060839e+06       2.816945802054e+06 
       2.710307512146e-02       9.892217635009e+06       9.583484838104e+06      -3.949194273445e+02      -4.009201769137e+02       3.328191631244e+06       2.805455439108e+06 
       2.724051071386e-02       9.851972223832e+06       9.544160220274e+06      -3.893588972634e+02      -3.952750168067e+02       3.298722442153e+06       2.794002794476e+06 
       2.737815543371e-02       9.811853691730e+06       9.504961367904e+06      -3.838886147396e+02      -3.897214839009e+02       3.269535729770e+06       2.782586849954e+06 
       2.751601405538e-02       9.771866206845e+06       9.465892630327e+06      -3.785067406534e+02      -3.842577134723e+02       3.240629543088e+06       2.771209030187e+06 
       2.765409147818e-02       9.731997950331e+06       9.426942334385e+06      -3.732114720941e+02      -3.788818681718e+02       3.211996069874e+06       2.759865481170e+06 
       2.779239273026e-02       9.692267385680e+06       9.388129039824e+06      -3.680021536277e+02      -3.735932765593e+02       3.183637098463e+06       2.748560999193e+06 
       2.793092297246e-02       9.652634527343e+06       9.349412048404e+06      -3.628752763892e+02      -3.683883802597e+02       3.155534605667e+06       2.737284395242e+06 
       2.806968750251e-02       9.613153165659e+06       9.310846069816e+06      -3.578307133249e+02      -3.632670578525e+02       3.127701232175e+06       2.726051633326e+06 
       2.820869175924e-02       9.573779428281e+06       9.272387021492e+06      -3.528652164890e+02      -3.582260113834e+02       3.100117149378e+06       2.714850214856e+06 
       2.834794132702e-02       9.534542664381e+06       9.234064385101e+06      -3.479787719411e+02      -3.532652192365e+02       3.072786285405e+06       2.703687935819e+06 
       2.848744194036e-02       9.495414406543e+06       9.195849122049e+06      -3.431689845660e+02      -3.483822464762e+02       3.045693523756e+06       2.692556343179e+06 
       2.862719948873e-02       9.456412731839e+06       9.157760062654e+06      -3.384346221361e+02      -3.435758478481e+02       3.018838854662e+06       2.681461052476e+06 
       2.876722002145e-02       9.417528858777e+06       9.119787842886e+06      -3.337734987249e+02      -3.388438099313e+02       2.992213515971e+06       2.670400018425e+06 
       2.890750975294e-02       9.378775327120e+06       9.081945777473e+06      -3.291848251038e+02      -3.341853283279e+02       2.965815734448e+06       2.659376643105e+06 
       2.904807506802e-02       9.340135546222e+06       9.044216738844e+06      -3.246670560480e+02      -3.295988271940e+02       2.939634498145e+06       2.648385577765e+06 
       2.918892252757e-02       9.301629556292e+06       9.006621296513e+06      -3.202195220921e+02      -3.250836266146e+02       2.913670709210e+06       2.637432493486e+06 
       2.933005887430e-02       9.263222516459e+06       8.969123811140e+06      -3.158392074201e+02      -3.206366717032e+02       2.887908183512e+06       2.626507966804e+06 
       2.947149103882e-02       9.224947901723e+06       8.931758608507e+06      -3.115257556075e+02      -3.162576036427e+02       2.862352726471e+06       2.615621880982e+06 
       2.961322614595e-02       9.186789355848e+06       8.894509152441e+06      -3.072776648768e+02      -3.119448924515e+02       2.836994836040e+06       2.604769135251e+06 
       2.975527152130e-02       9.148738428289e+06       8.857366550891e+06      -3.030937406286e+02      -3.076973199876e+02       2.811827980503e+06       2.593946807213e+06 
       2.989763469809e-02       9.110824993835e+06       8.820361802223e+06      -2.989735519859e+02      -3.035144517814e+02       2.786858059471e+06       2.583163685359e+06 
       3.004032342432e-02       9.073018132786e+06       8.783463014516e+06      -2.949144360841e+02      -2.993935908828e+02       2.762072616563e+06       2.572411475791e+06 
       3.018334567019e-02       9.035322027160e+06       8.746674680615e+06      -2.909153855093e+02      -2.953337142269e+02       2.737470698514e+06       2.561691398965e+06 
       3.032670963587e-02       8.997744239607e+06       8.710004546926e+06      -2.869759279819e+02      -2.913343358018e+02       2.713052877180e+06       2.551005052855e+06 
       3.047042375961e-02       8.960274069113e+06       8.673441789927e+06      -2.830947316224e+02      -2.873941013003e+02       2.688814658545e+06       2.540349137082e+06 
       3.061449672617e-02       8.922923453887e+06       8.636998539765e+06      -2.792707161487e+02      -2.835119194644e+02       2.664758937022e+06       2.529727533625e+06 
       3.075893747571e-02       8.885656221999e+06       8.600638049672e+06      -2.755013984135e+02      -2.796852735473e+02       2.640874585949e+06       2.519130324418e+06 
       3.090375521293e-02       8.848573693829e+06       8.564463761196e+06      -2.717891350006e+02      -2.759165522792e+02       2.617192124506e+06       2.508586187916e+06 
       3.104895941679e-02       8.811563473406e+06       8.528361018843e+06      -2.681297529455e+02      -2.722015135986e+02       2.593678322597e+06       2.498062435006e+06 
       3.119455985057e-02       8.774654079066e+06       8.492359104502e+06      -2.645230293168e+02      -2.685399329008e+02       2.570342508751e+06       2.487567348369e+06 
       3.134056657238e-02       8.737843383409e+06       8.456455734869e+06      -2.609675289882e+02      -2.649303592167e+02       2.547185001962e+06       2.477100893150e+06 
       3.148698994625e-02       8.701163199910e+06       8.420683562809e+06      -2.574632201877e+02      -2.613727607537e+02       2.524216180922e+06       2.466672268501e+06 
       3.163384065360e-02       8.664586567746e+06       8.385014997859e+06      -2.540087276940e+02      -2.578657355576e+02       2.501429091817e+06       2.456273212633e+06 
       3.178112970544e-02       8.628108061084e+06       8.349444793464e+06      -2.506031291778e+02      -2.544083448743e+02       2.478823088793e+06       2.445901916162e+06 
       3.192886845495e-02       8.591747963276e+06       8.313993491740e+06      -2.472457882738e+02      -2.509999476058e+02       2.456404752014e+06       2.435564635266e+06 
       3.207706861078e-02       8.555485254863e+06       8.278639901599e+06      -2.439349638022e+02      -2.476387798544e+02       2.434168461652e+06       2.425255787759e+06 
       3.222574225102e-02       8.519323630414e+06       8.243387857115e+06      -2.406701423532e+02      -2.443243167830e+02       2.412115411419e+06       2.414976103419e+06 
       3.237490183775e-02       8.483265124938e+06       8.208239405962e+06      -2.374508620200e+02      -2.410560844898e+02       2.390245891662e+06       2.404725644706e+06 
       3.252456023241e-02       8.447310413964e+06       8.173195349725e+06      -2.342761684014e+02      -2.378331162007e+02       2.368559320262e+06       2.394504788244e+06 
       3.267473071189e-02       8.411454546172e+06       8.138250693666e+06      -2.311447584328e+02      -2.346540944071e+02       2.347053038764e+06       2.384312689500e+06 
       3.282542698542e-02       8.375668378018e+06       8.103376064909e+06      -2.280550905745e+02      -2.315174534135e+02       2.325717169341e+06       2.374141003328e+06 
       3.297666321238e-02       8.340030843179e+06       8.068651627436e+06      -2.250089172336e+02      -2.284249667522e+02       2.304571561410e+06       2.364011709560e+06 
       3.312845402098e-02       8.304458026784e+06       8.033992158192e+06      -2.220032282441e+02      -2.253735776674e+02       2.283589978663e+06       2.353900695665e+06 
       3.328081452792e-02       8.269002087302e+06       7.999450925971e+06      -2.190383550719e+02      -2.223636278127e+02       2.262783756824e+06       2.343823430670e+06 
       3.343376035908e-02       8.233612578101e+06       7.964976529148e+06      -2.161120907126e+02      -2.193928785605e+02       2.242135365807e+06       2.333765735160e+06 
       3.358730767137e-02       8.198342672238e+06       7.930623178814e+06      -2.132254453528e+02      -2.164623507230e+02       2.221655548749e+06       2.323742315440e+06 
       3.374147317564e-02       8.163123085602e+06       7.896320541860e+06      -2.103760960834e+02      -2.135696830356e+02       2.201321193077e+06       2.313733005795e+06 
       3.389627416097e-02       8.128030380850e+06       7.862146912605e+06      -2.075650889112e+02      -2.107159414458e+02       2.181148889960e+06       2.303760136138e+06 
       3.405172852015e-02       8.093026430858e+06       7.828063073686e+06      -2.047905110408e+02      -2.078991877120e+02       2.161123857070e+06       2.293813220268e+06 
       3.420785477672e-02       8.058095076381e+06       7.794052834381e+06      -2.020515217516e+02      -2.051185649050e+02       2.141237488437e+06       2.283887294090e+06 
       3.436467211342e-02       8.023250478097e+06       7.760130644453e+06      -1.993481119674e+02      -2.023740596117e+02       2.121489471393e+06       2.273985899235e+06 
       3.452220040230e-02       7.988517201512e+06       7.726321963726e+06      -1.966800780582e+02      -1.996654677901e+02       2.101882446261e+06       2.264116354436e+06 
       3.468046023655e-02       7.953832654640e+06       7.692563238768e+06      -1.940449479866e+02      -1.969902842751e+02       2.082396248667e+06       2.254261310924e+06 
       3.483947296418e-02       7.919217588886e+06       7.658874984031e+06      -1.914427779561e+02      -1.943485640026e+02       2.063033313776e+06       2.244426455961e+06 
       3.499926072369e-02       7.884710053051e+06       7.625296431561e+06      -1.888742075590e+02      -1.917409515564e+02       2.043801011905e+06       2.234622116187e+06 
       3.515984648182e-02       7.850263768309e+06       7.591781068006e+06      -1.863374117861e+02      -1.891655958612e+02       2.024685068656e+06       2.224835245796e+06 
       3.532125407360e-02       7.815871698128e+06       7.558321136606e+06      -1.838313432753e+02      -1.866214383770e+02       2.005682100751e+06       2.215064391095e+06 
       3.548350824485e-02       7.781602388791e+06       7.524987591244e+06      -1.813571535176e+02      -1.841096467973e+02       1.986808837699e+06       2.205329085469e+06 
       3.564663469726e-02       7.747347534952e+06       7.491669078108e+06      -1.789120452721e+02      -1.816273765376e+02       1.968036702343e+06       2.195597707185e+06 
       3.581066013628e-02       7.713190567467e+06       7.458451186116e+06      -1.764973594994e+02      -1.791759900844e+02       1.949387078231e+06       2.185894243253e+06 
       3.597561232207e-02       7.679110636417e+06       7.425313154556e+06      -1.741117558958e+02      -1.767541315178e+02       1.930854840682e+06       2.176213365328e+06 
       3.614152012365e-02       7.645091460389e+06       7.392238323943e+06      -1.717544056361e+02      -1.743609583470e+02       1.912436372597e+06       2.166550312835e+06 
       3.630841357660e-02       7.611125750627e+06       7.359219050034e+06      -1.694249430937e+02      -1.719960946320e+02       1.894130557172e+06       2.156902376439e+06 
       3.647632394449e-02       7.577201112204e+06       7.326243322833e+06      -1.671225102011e+02      -1.696586705067e+02       1.875935132027e+06       2.147266170109e+06 
       3.664528378439e-02       7.543342065532e+06       7.293336346789e+06      -1.648468556602e+02      -1.673484355116e+02       1.857856985084e+06       2.137649332590e+06 
       3.681532701685e-02       7.509542460980e+06       7.260491778339e+06      -1.625974589361e+02      -1.650648595866e+02       1.839895117451e+06       2.128049928050e+06 
       3.698648900052e-02       7.475823726753e+06       7.227731732225e+06      -1.603745958191e+02      -1.628082182227e+02       1.822055042966e+06       2.118473490671e+06 
       3.715880661202e-02       7.442103729773e+06       7.194972385691e+06      -1.581758773173e+02      -1.605760881905e+02       1.804316413853e+06       2.108896776112e+06 
       3.733231833132e-02       7.408463786197e+06       7.162297394369e+06      -1.560023222346e+02      -1.583695079866e+02       1.786698643080e+06       2.099343656005e+06 
       3.750706433322e-02       7.374815487060e+06       7.129616573826e+06      -1.538517830438e+02      -1.561862945980e+02       1.769179085042e+06       2.089788499911e+06 
       3.768308658539e-02       7.341254130497e+06       7.097027566161e+06      -1.517260670569e+02      -1.540282791550e+02       1.751779217338e+06       2.080258054286e+06 
       3.786042895346e-02       7.307714675695e+06       7.064463523076e+06      -1.496231295702e+02      -1.518933893403e+02       1.734481004151e+06       2.070734148466e+06 
       3.803913731402e-02       7.274219632725e+06       7.031948491115e+06      -1.475428240286e+02      -1.497814791990e+02       1.717287144533e+06       2.061223699343e+06 
       3.821925967596e-02       7.240749210737e+06       6.999461831618e+06      -1.454845937494e+02      -1.476919793258e+02       1.700189668081e+06       2.051720443488e+06 
       3.840084631110e-02       7.207322134717e+06       6.967023291170e+06      -1.434485049548e+02      -1.456249552839e+02       1.683189411509e+06       2.042229489952e+06 
       3.858394989484e-02       7.173876459002e+06       6.934569975245e+06      -1.414325924097e+02      -1.435784166490e+02       1.666267913120e+06       2.032733803275e+06 
       3.876862565786e-02       7.140465062004e+06       6.902155979658e+06      -1.394375102534e+02      -1.415530275428e+02       1.649433680039e+06       2.023248559299e+06 
       3.895493154985e-02       7.107084483237e+06       6.869778207260e+06      -1.374630889060e+02      -1.395486110823e+02       1.632681856511e+06       2.013772081264e+06 
       3.914292841644e-02       7.073711315208e+06       6.837412917544e+06      -1.355083507886e+02      -1.375641765800e+02       1.616003161309e+06       2.004297904115e+06 
       3.933268019063e-02       7.040329608522e+06       6.805043910512e+06      -1.335723383564e+02      -1.355987558985e+02       1.599390414256e+06       1.994822083253e+06 
       3.952425410017e-02       7.006968606432e+06       6.772701611444e+06      -1.316554643664e+02      -1.336527644692e+02       1.582847272603e+06       1.985352490334e+06 
       3.971772089244e-02       6.973580497933e+06       6.740338381042e+06      -1.297565825280e+02      -1.317250363796e+02       1.566360273924e+06       1.975875129961e+06 
       3.991315507864e-02       6.940216408695e+06       6.708005315609e+06      -1.278759589352e+02      -1.298158464990e+02       1.549939002934e+06       1.966405291538e+06 
       4.011063519937e-02       6.906804922788e+06       6.675630573869e+06      -1.260119196238e+02      -1.279234949816e+02       1.533566007097e+06       1.956922574619e+06 
       4.031024411370e-02       6.873393065064e+06       6.643262969683e+06      -1.241652616200e+02      -1.260487865091e+02       1.517251146614e+06       1.947439744710e+06 
       4.051206931443e-02       6.839943988759e+06       6.610864434821e+06      -1.223347210679e+02      -1.241904412908e+02       1.500985904085e+06       1.937946727425e+06 
       4.071620327224e-02       6.806491945912e+06       6.578470940601e+06      -1.205204043352e+02      -1.223485695998e+02       1.484778078249e+06       1.928453776196e+06 
       4.092274381207e-02       6.772967225556e+06       6.546011789628e+06      -1.187210205919e+02      -1.205218561351e+02       1.468612727655e+06       1.918940188936e+06 
       4.113179452526e-02       6.739423124055e+06       6.513541470251e+06      -1.169370686047e+02      -1.187108086000e+02       1.452502056840e+06       1.909421395565e+06 
       4.134346522164e-02       6.705821664015e+06       6.481022488983e+06      -1.151672722339e+02      -1.169141352718e+02       1.436438148560e+06       1.899887254829e+06 
       4.155787242617e-02       6.672167382532e+06       6.448459232458e+06      -1.134116526124e+02      -1.151318530703e+02       1.420421964677e+06       1.890338310286e+06 
       4.177513992559e-02       6.638449710278e+06       6.415841734250e+06      -1.116696588723e+02      -1.133634029429e+02       1.404450679453e+06       1.880771571727e+06 
       4.199539937092e-02       6.604653431051e+06       6.383155324910e+06      -1.099403951783e+02      -1.116078797876e+02       1.388519774524e+06       1.871183489442e+06 
       4.221879094291e-02       6.570778812390e+06       6.350400508024e+06      -1.082238067321e+02      -1.098652235227e+02       1.372627195344e+06       1.861573404345e+06 
       4.244546408837e-02       6.536822346313e+06       6.317574932740e+06      -1.065194640797e+02      -1.081349983943e+02       1.356769183616e+06       1.851940368572e+06 
       4.267557833632e-02       6.502761311373e+06       6.284655226346e+06      -1.048263640899e+02      -1.064161901517e+02       1.340937057004e+06       1.842278623726e+06 
       4.290930420467e-02       6.468586304261e+06       6.251633346767e+06      -1.031443275522e+02      -1.047086119494e+02       1.325124277656e+06       1.832584693864e+06 
       4.314682420933e-02       6.434299653779e+06       6.218512198094e+06      -1.014729208301e+02      -1.030118252432e+02       1.309326109483e+06       1.822859524850e+06 
       4.338833398991e-02       6.399867194362e+06       6.185257452667e+06      -9.981106343146e+01      -1.013247358204e+02       1.293530033113e+06       1.813093900557e+06 
       4.363404356815e-02       6.365317690166e+06       6.151899853823e+06      -9.815918418105e+01      -9.964777388481e+01       1.277736434884e+06       1.803295151146e+06 
       4.388417875799e-02       6.330588921952e+06       6.118376995932e+06      -9.651566320138e+01      -9.797929918358e+01       1.261927512509e+06       1.793446291108e+06 
       4.413898274943e-02       6.295697070709e+06       6.084705748918e+06      -9.488044546465e+01      -9.631925492917e+01       1.246102047457e+06       1.783551835654e+06 
       4.439871789197e-02       6.260623260644e+06       6.050868335340e+06      -9.325304191710e+01      -9.466714191514e+01       1.230252610470e+06       1.773605886825e+06 
       4.466366770790e-02       6.225350123753e+06       6.016848160058e+06      -9.163247795498e+01      -9.302197573222e+01       1.214373126051e+06       1.763604510220e+06 
       4.493413917136e-02       6.189857719339e+06       5.982626501445e+06      -9.001840239017e+01      -9.138339477111e+01       1.198458044811e+06       1.753541097526e+06 
       4.521046529525e-02       6.154146392427e+06       5.948204090247e+06      -8.841018151219e+01      -8.975075920885e+01       1.182506522233e+06       1.743416416310e+06 
       4.549300807636e-02       6.118171976817e+06       5.913538537079e+06      -8.680683147786e+01      -8.812306926252e+01       1.166509575900e+06       1.733217812547e+06 
       4.578216185826e-02       6.081919124588e+06       5.878614810161e+06      -8.520780055418e+01      -8.649976342508e+01       1.150463671286e+06       1.722940594309e+06 
       4.607835718341e-02       6.045380058080e+06       5.843427049546e+06      -8.361232724035e+01      -8.488007193092e+01       1.134365997279e+06       1.712583349565e+06 
       4.638206522027e-02       6.008514529814e+06       5.807936092711e+06      -8.201968588503e+01      -8.326325368141e+01       1.118206139083e+06       1.702133713153e+06 
       4.669380286826e-02       5.971303580255e+06       5.772124502643e+06      -8.042882079695e+01      -8.164824192342e+01       1.101975811547e+06       1.691587409988e+06 
       4.701413866573e-02       5.933719428833e+06       5.735966032864e+06      -7.883919942103e+01      -8.003449092253e+01       1.085662793348e+06       1.680935499437e+06 
       4.734369965211e-02       5.895733323825e+06       5.699433661680e+06      -7.724959354304e+01      -7.842075882155e+01       1.069252462684e+06       1.670170947283e+06 
       4.768317936936e-02       5.857294253161e+06       5.662478147417e+06      -7.565911585544e+01      -7.680613994986e+01       1.052724420729e+06       1.659278217946e+06 
       4.803334722879e-02       5.818389045451e+06       5.625088465013e+06      -7.406671986981e+01      -7.518957666626e+01       1.036064319282e+06       1.648254704318e+06 
       4.839505952194e-02       5.778955309238e+06       5.587204413429e+06      -7.247130013000e+01      -7.356994227209e+01       1.019249289291e+06       1.637081704029e+06 
       4.876927241943e-02       5.738964784160e+06       5.548800507752e+06      -7.087161289280e+01      -7.194597805498e+01       1.002264235308e+06       1.625752191780e+06 
       4.915705738470e-02       5.698354430878e+06       5.509815851770e+06      -6.926637290896e+01      -7.031637660247e+01       9.850903868450e+05       1.614247650346e+06 
       4.955961953476e-02       5.657061924976e+06       5.470191518048e+06      -6.765405044548e+01      -6.867958583632e+01       9.677118776944e+05       1.602550703367e+06 
       4.997831961341e-02       5.615044486362e+06       5.429887873746e+06      -6.603327141266e+01      -6.703421224485e+01       9.501177817468e+05       1.590649620636e+06 
       5.041470041260e-02       5.572209939552e+06       5.388816388783e+06      -6.440230429770e+01      -6.537849531261e+01       9.322880174957e+05       1.578517643863e+06 
       5.087051869482e-02       5.528485533537e+06       5.346908278068e+06      -6.275928651829e+01      -6.371054636183e+01       9.142020384162e+05       1.566134765291e+06 
