# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)p_prime_scf        19:phi_scf               20:phi'_scf              21:V_scf                 22:V'_scf                23:V''_scf               24:(.)w_scf              25:(.)Om                 26:(.)Our                27:(.)Oscf               28:(.)OscfKin            29:(.)Otot               30:(.)rho_tot            31:(.)p_tot              32:(.)p_tot_prime        33:gr.fac. D             34:gr.fac. f             35:beta                  36:dbeta/dz           
       1.648436913406e+07       2.778924600342e-12       2.809058153616e-02       5.868594368203e+08       1.431997220677e+04       8.686999921934e-04       2.360557221658e+11       1.621793496609e-02       2.031741734884e+17       1.134850614408e+13       5.990735858967e+13       4.675133840264e+16       1.558377946649e+16       9.440723082926e+16       3.444039985850e+17       3.907989391235e+01       3.907989383875e+01      -2.782563643535e+03       1.719358949397e-07       5.363142398705e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999981166e-01       2.068961598196e-04       8.640474719813e-01       1.134710806870e-16       1.134710805801e-16       8.642543681411e-01       3.444039985850e+17       1.147775809057e+17      -1.634476924318e+19       1.628444628726e-04       6.230958972501e-02       7.071067811866e-05       0.000000000000e+00 
       1.630812787145e+07       2.839310478130e-12       2.839413939728e-02       5.743784436990e+08       1.431997190321e+04       8.780879778477e-04       2.335319472331e+11       1.639319048775e-02       1.946236489417e+17       1.098838908635e+13       5.800634524071e+13       4.478382225758e+16       1.492794075149e+16       9.043413065253e+16       3.299105965861e+17       3.824866515747e+01       3.824866508387e+01      -2.694264795029e+03       1.720986972822e-07       5.363138401674e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999980757e-01       2.091316103242e-04       8.640455400462e-01       1.159364553708e-16       1.159364552593e-16       8.642546716565e-01       3.299105965861e+17       1.099472006162e+17      -1.548952733375e+19       1.629535331892e-04       6.227116694543e-02       7.071067811866e-05       0.000000000000e+00 
       1.613377087754e+07       2.901008514337e-12       2.870097744926e-02       5.621628960398e+08       1.431997159637e+04       8.875774186635e-04       2.310351550287e+11       1.657033974902e-02       1.864329706725e+17       1.063969946176e+13       5.616565589578e+13       4.289910844318e+16       1.429970281338e+16       8.662823721278e+16       3.160271216838e+17       3.743511602274e+01       3.743511594913e+01      -2.608767915646e+03       1.722632587144e-07       5.363134361455e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999980339e-01       2.113912090886e-04       8.640435872415e-01       1.184553902313e-16       1.184553901149e-16       8.642549784505e-01       3.160271216838e+17       1.053201054418e+17      -1.467903623180e+19       1.630626092895e-04       6.223283107293e-02       7.071067811866e-05       0.000000000000e+00 
       1.596127800683e+07       2.964047220819e-12       2.901113113512e-02       5.502071482822e+08       1.431997128622e+04       8.971694110536e-04       2.285650570691e+11       1.674940321028e-02       1.785869946575e+17       1.030207464871e+13       5.438337632028e+13       4.109371224803e+16       1.369790408168e+16       8.298251366432e+16       3.027279060208e+17       3.663887048217e+01       3.663887040857e+01      -2.525984091300e+03       1.724295982401e-07       5.363130277580e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999979912e-01       2.136752168614e-04       8.640416133418e-01       1.210290487050e-16       1.210290485835e-16       8.642552885587e-01       3.027279060208e+17       1.008877401890e+17      -1.391095432951e+19       1.631716912399e-04       6.219458234360e-02       7.071067811866e-05       0.000000000000e+00 
       1.579062932920e+07       3.028455728944e-12       2.932463627985e-02       5.385056749379e+08       1.431997097271e+04       9.068650632798e-04       2.261213679549e+11       1.693040155288e-02       1.710712142051e+17       9.975163532484e+12       5.265765302385e+13       3.936429561375e+16       1.312143187028e+16       7.949021930499e+16       2.899883619404e+17       3.585956050738e+01       3.585956043378e+01      -2.445827229389e+03       1.725977350683e-07       5.363126149578e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999979475e-01       2.159838972062e-04       8.640396181195e-01       1.236586194957e-16       1.236586193688e-16       8.642556020167e-01       2.899883619404e+17       9.664190970696e+16      -1.318306254512e+19       1.632807791077e-04       6.215642099759e-02       7.071067811866e-05       0.000000000000e+00 
       1.562180512761e+07       3.094263803042e-12       2.964152909226e-02       5.270530680368e+08       1.431997065582e+04       9.166654955802e-04       2.237038053383e+11       1.711335568158e-02       1.638717331333e+17       9.658626140151e+12       5.098669133097e+13       3.770766096317e+16       1.256922032011e+16       7.614489711309e+16       2.777849365271e+17       3.509682589746e+01       3.509682582386e+01      -2.368213969257e+03       1.727676886153e-07       5.363121976972e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999979029e-01       2.183175165267e-04       8.640376013443e-01       1.263453171228e-16       1.263453169904e-16       8.642559188608e-01       2.777849365271e+17       9.257476373558e+16      -1.249325791171e+19       1.633898729610e-04       6.211834727914e-02       7.071067811866e-05       0.000000000000e+00 
       1.545478589583e+07       3.161501854168e-12       2.996184617587e-02       5.158440346276e+08       1.431997033550e+04       9.265718402994e-04       2.213120898898e+11       1.729828672692e-02       1.569752400771e+17       9.352133286979e+12       4.936875351601e+13       3.612074528820e+16       1.204024842847e+16       7.294036180875e+16       2.660950680608e+17       3.435031411252e+01       3.435031403892e+01      -2.293063595503e+03       1.729394785072e-07       5.363117759281e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999978573e-01       2.206763441011e-04       8.640355627834e-01       1.290903824819e-16       1.290903823436e-16       8.642562391275e-01       2.660950680608e+17       8.867878239041e+16      -1.183954750139e+19       1.634989728684e-04       6.208036143661e-02       7.071067811866e-05       0.000000000000e+00 
       1.528955233618e+07       3.230200954146e-12       3.028562453073e-02       5.048733943312e+08       1.431997001173e+04       9.365852420188e-04       2.189459452668e+11       1.748521604769e-02       1.503689838760e+17       9.055366234111e+12       4.780215699632e+13       3.460061448651e+16       1.153353816126e+16       6.987068841777e+16       2.548971443035e+17       3.361968011074e+01       3.361968003714e+01      -2.220297954041e+03       1.731131245819e-07       5.363113496017e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999978108e-01       2.230606521144e-04       8.640335022017e-01       1.318950834173e-16       1.318950832729e-16       8.642565628538e-01       2.548971443035e+17       8.494676225919e+16      -1.122004266740e+19       1.636080788996e-04       6.204246372254e-02       7.071067811866e-05       0.000000000000e+00 
       1.512608535729e+07       3.300392849932e-12       3.061290154983e-02       4.941360769472e+08       1.431996968445e+04       9.467068576892e-04       2.166050980808e+11       1.767416523338e-02       1.440407499985e+17       8.768016357086e+12       4.628527258182e+13       3.314445793662e+16       1.104815264465e+16       6.693020131670e+16       2.441704625408e+17       3.290458618891e+01       3.290458611530e+01      -2.149841370823e+03       1.732886468918e-07       5.363109186689e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999977632e-01       2.254707156879e-04       8.640314193613e-01       1.347607153073e-16       1.347607151566e-16       8.642568900770e-01       2.441704625408e+17       8.137180308306e+16      -1.063295358758e+19       1.637171911250e-04       6.200465439367e-02       7.071067811866e-05       0.000000000000e+00 
       1.496436607192e+07       3.372109978274e-12       3.094371503903e-02       4.836271201100e+08       1.431996935363e+04       9.569378567641e-04       2.142892778664e+11       1.786515610666e-02       1.379788379580e+17       8.489784824884e+12       4.481652278023e+13       3.174958330122e+16       1.058319443287e+16       6.411346373904e+16       2.338951913059e+17       3.220470182630e+01       3.220470175270e+01      -2.081620573139e+03       1.734660657056e-07       5.363104830798e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999977146e-01       2.279068129083e-04       8.640293140220e-01       1.376886016617e-16       1.376886015044e-16       8.642572208349e-01       2.338951913059e+17       7.794729499855e+16      -1.007658409325e+19       1.638263096158e-04       6.196693371099e-02       7.071067811866e-05       0.000000000000e+00 
       1.480437579474e+07       3.445385480703e-12       3.127810320439e-02       4.733416669953e+08       1.431996901925e+04       9.672794213352e-04       2.119982170499e+11       1.805821072592e-02       1.321720396793e+17       8.220382289158e+12       4.339438015722e+13       3.041341154917e+16       1.013780384887e+16       6.141526772296e+16       2.240523337139e+17       3.151970353198e+01       3.151970345838e+01      -2.015564613420e+03       1.736454015109e-07       5.363100427842e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999976649e-01       2.303692248628e-04       8.640271859408e-01       1.406800947328e-16       1.406800945686e-16       8.642575551656e-01       2.240523337139e+17       7.466690631630e+16      -9.549326768769e+18       1.639354344438e-04       6.192930193977e-02       7.071067811866e-05       0.000000000000e+00 
       1.464609604021e+07       3.520253218851e-12       3.161610467032e-02       4.632749640758e+08       1.431996868124e+04       9.777327462688e-04       2.097316509183e+11       1.825335138780e-02       1.266096187758e+17       7.959528583319e+12       4.201736574875e+13       2.913347218715e+16       9.711157394881e+15       5.883062448218e+16       2.146236923395e+17       3.084927469523e+01       3.084927462163e+01      -1.951604795450e+03       1.738266750166e-07       5.363095977313e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999976141e-01       2.328582356743e-04       8.640250348721e-01       1.437365761392e-16       1.437365759678e-16       8.642578931078e-01       2.146236923395e+17       7.152457181421e+16      -9.049658307435e+18       1.640445656821e-04       6.189175934965e-02       7.071067811866e-05       0.000000000000e+00 
       1.448950852042e+07       3.596747790085e-12       3.195775847780e-02       4.534223589239e+08       1.431996833959e+04       9.882990393437e-04       2.074893175886e+11       1.845060062975e-02       1.212812906984e+17       7.706952431183e+12       4.068404752113e+13       2.790739869175e+16       9.302466229769e+15       5.635475518198e+16       2.055918355721e+17       3.019310543924e+01       3.019310536564e+01      -1.889674602929e+03       1.740099071553e-07       5.363091478696e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999975623e-01       2.353741325265e-04       8.640228605678e-01       1.468594575034e-16       1.468594573244e-16       8.642582347004e-01       2.055918355721e+17       6.851448152324e+16      -8.576135110448e+18       1.641537034041e-04       6.185430621461e-02       7.071067811866e-05       0.000000000000e+00 
       1.433459514298e+07       3.674904543499e-12       3.230310408617e-02       4.437792980615e+08       1.431996799425e+04       9.989795213909e-04       2.052709579779e+11       1.864998123267e-02       1.161772037204e+17       7.462391164848e+12       3.939303888286e+13       2.673292413406e+16       8.910974710553e+15       5.398308210348e+16       1.969400653880e+17       2.955089247790e+01       2.955089240430e+01      -1.829709630296e+03       1.741951190856e-07       5.363086931472e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999975093e-01       2.379172057011e-04       8.640206627771e-01       1.500501811030e-16       1.500501809161e-16       8.642585799828e-01       1.969400653880e+17       6.563106998518e+16      -8.127389116129e+18       1.642628476845e-04       6.181694281307e-02       7.071067811866e-05       0.000000000000e+00 
       1.418133800894e+07       3.754759596244e-12       3.265218138222e-02       4.343413248557e+08       1.431996764517e+04       1.009775426435e-03       2.030763157732e+11       1.885151622350e-02       1.112879207219e+17       7.225590451537e+12       3.814299724267e+13       2.560787698813e+16       8.535958995262e+15       5.171122017976e+16       1.886523864774e+17       2.892233897560e+01       2.892233890199e+01      -1.771647515751e+03       1.743823321943e-07       5.363082335116e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999974552e-01       2.404877486118e-04       8.640184412462e-01       1.533102205365e-16       1.533102203414e-16       8.642589289948e-01       1.886523864774e+17       6.286900596246e+16      -7.702123847395e+18       1.643719985985e-04       6.177966942790e-02       7.071067811866e-05       0.000000000000e+00 
       1.402971941071e+07       3.836349850224e-12       3.300503068749e-02       4.251040774589e+08       1.431996729232e+04       1.020688001835e-03       2.009051374018e+11       1.905522887787e-02       1.066044017413e+17       6.996304029099e+12       3.693262261367e+13       2.453017711608e+16       8.176725704596e+15       4.953496888809e+16       1.807134766721e+17       2.830715441004e+01       2.830715433644e+01      -1.715427876400e+03       1.745715680997e-07       5.363077689098e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999973999e-01       2.430860578399e-04       8.640161957190e-01       1.566410814031e-16       1.566410811995e-16       8.642592817768e-01       1.807134766721e+17       6.022318258107e+16      -7.299110666039e+18       1.644811562224e-04       6.174248634650e-02       7.071067811866e-05       0.000000000000e+00 
       1.387972183003e+07       3.919713009126e-12       3.336169275281e-02       4.160632867926e+08       1.431996693566e+04       1.031718508433e-03       1.987571720021e+11       1.926114272284e-02       1.021179872614e+17       6.774293449911e+12       3.576065626004e+13       2.349783192201e+16       7.832610639920e+15       4.745030448352e+16       1.731086586167e+17       2.770505443798e+01       2.770505436438e+01      -1.660992245462e+03       1.747628486529e-07       5.363072992880e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999973434e-01       2.457124331611e-04       8.640139259363e-01       1.600443019972e-16       1.600443017846e-16       8.642596383695e-01       1.731086586167e+17       5.768870788824e+16      -6.917185223022e+18       1.645903206332e-04       6.170539386081e-02       7.071067811866e-05       0.000000000000e+00 
       1.373132793592e+07       4.004887595858e-12       3.372220877645e-02       4.072147745751e+08       1.431996657514e+04       1.042868220692e-03       1.966321713946e+11       1.946928153954e-02       9.782038219802e+16       6.559327832901e+12       3.462587938906e+13       2.250893266779e+16       7.502977555196e+15       4.545337255920e+16       1.658238726322e+17       2.711576076380e+01       2.711576069019e+01      -1.608284011461e+03       1.749561959415e-07       5.363068245922e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999972856e-01       2.483671775855e-04       8.640116316363e-01       1.635214540185e-16       1.635214537965e-16       8.642599988139e-01       1.658238726322e+17       5.526089580760e+16      -6.555244094496e+18       1.646994919090e-04       6.166839226736e-02       7.071067811866e-05       0.000000000000e+00 
       1.358452058269e+07       4.091912970340e-12       3.408662039328e-02       3.985544513895e+08       1.431996621073e+04       1.054138426853e-03       1.945298900531e+11       1.967966936597e-02       9.370364056303e+16       6.351183623443e+12       3.352711188372e+13       2.156165094400e+16       7.187216980615e+15       4.354048091985e+16       1.588456507224e+17       2.653900101086e+01       2.653900093726e+01      -1.557248359356e+03       1.751516322914e-07       5.363063447674e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999972267e-01       2.510505973932e-04       8.640093125542e-01       1.670741432968e-16       1.670741430651e-16       8.642603631516e-01       1.588456507224e+17       5.293525747491e+16      -6.212241593852e+18       1.648086701286e-04       6.163148186734e-02       7.071067811866e-05       0.000000000000e+00 
       1.343928280799e+07       4.180829347694e-12       3.445496969471e-02       3.900783147944e+08       1.431996584238e+04       1.065530429074e-03       1.924500850765e+11       1.989233049975e-02       8.976015077299e+16       6.149644360869e+12       3.246321107515e+13       2.065423528927e+16       6.884745095721e+15       4.170809275511e+16       1.521610916728e+17       2.597450859565e+01       2.597450852205e+01      -1.507832213533e+03       1.753491802694e-07       5.363058597583e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999971664e-01       2.537630021678e-04       8.640069684226e-01       1.707040105331e-16       1.707040102913e-16       8.642607314248e-01       1.521610916728e+17       5.070749293842e+16      -5.887186750584e+18       1.649178553717e-04       6.159466296663e-02       7.071067811866e-05       0.000000000000e+00 
       1.329559783079e+07       4.271677816812e-12       3.482729922325e-02       3.817824474735e+08       1.431996547005e+04       1.077045543589e-03       1.903925161606e+11       2.010728950091e-02       8.598262157563e+16       5.954500453360e+12       3.143307055386e+13       1.978500795197e+16       6.595002649968e+15       3.995282010024e+16       1.457578371988e+17       2.542202260454e+01       2.542202253094e+01      -1.459984182610e+03       1.755488626861e-07       5.363053695089e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999971048e-01       2.565047048291e-04       8.640045989710e-01       1.744127320568e-16       1.744127318043e-16       8.642611036759e-01       1.457578371988e+17       4.857348320859e+16      -5.579140447231e+18       1.650270477190e-04       6.155793587583e-02       7.071067811866e-05       0.000000000000e+00 
       1.315344904949e+07       4.364500359351e-12       3.520365198165e-02       3.736630154256e+08       1.431996509370e+04       1.088685100853e-03       1.883569455704e+11       2.032457119476e-02       8.236406856887e+16       5.765548959982e+12       3.043561901964e+13       1.895236178813e+16       6.317453928703e+15       3.827141757199e+16       1.396240490970e+17       2.488128767323e+01       2.488128759963e+01      -1.413654505992e+03       1.757507025986e-07       5.363048739626e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999970419e-01       2.592760216721e-04       8.640022039261e-01       1.782020205985e-16       1.782020203350e-16       8.642614799477e-01       1.396240490970e+17       4.652928264232e+16      -5.287212706132e+18       1.651362472522e-04       6.152130091034e-02       7.071067811866e-05       0.000000000000e+00 
       1.301282003998e+07       4.459339869132e-12       3.558407144010e-02       3.657162661924e+08       1.431996471328e+04       1.100450445701e-03       1.863431381127e+11       2.054420067471e-02       7.889780128708e+16       5.582593379633e+12       2.946981916790e+13       1.815475728997e+16       6.051585762666e+15       3.666077636810e+16       1.337483873577e+17       2.435205386867e+01       2.435205379507e+01      -1.368795002121e+03       1.759547233127e-07       5.363043730622e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999969776e-01       2.620772724070e-04       8.639997830114e-01       1.820736260808e-16       1.820736258056e-16       8.642618602838e-01       1.337483873577e+17       4.457111164773e+16      -5.010560118157e+18       1.652454540538e-04       6.148475839039e-02       7.071067811866e-05       0.000000000000e+00 
       1.287369455375e+07       4.556240171945e-12       3.596860153266e-02       3.579385271241e+08       1.431996432875e+04       1.112342937501e-03       1.843508611088e+11       2.076620330519e-02       7.557741083093e+16       5.405443446693e+12       2.853466660988e+13       1.739071973944e+16       5.796906579169e+15       3.511791851932e+16       1.281199891997e+17       2.383407657359e+01       2.383407649999e+01      -1.325359018368e+03       1.761609483859e-07       5.363038667498e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999969119e-01       2.649087801878e-04       8.639973359479e-01       1.860293364249e-16       1.860293361377e-16       8.642622447280e-01       1.281199891997e+17       4.269534969592e+16      -4.748383405980e+18       1.653546682071e-04       6.144830864109e-02       7.071067811866e-05       0.000000000000e+00 
       1.273605651600e+07       4.655246045805e-12       3.635728667359e-02       3.503262036821e+08       1.431996394006e+04       1.124363950310e-03       1.823798843676e+11       2.099060472456e-02       7.239675801767e+16       5.233914933156e+12       2.762918882860e+13       1.665883648154e+16       5.552945493217e+15       3.363999138333e+16       1.227284489863e+17       2.332711637344e+01       2.332711629983e+01      -1.283301382520e+03       1.763694016302e-07       5.363033549670e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999968448e-01       2.677708716536e-04       8.639948624531e-01       1.900709783763e-16       1.900709780765e-16       8.642626333247e-01       1.227284489863e+17       4.089852862689e+16      -4.499925114848e+18       1.654638897968e-04       6.141195199247e-02       7.071067811866e-05       0.000000000000e+00 
       1.259989002380e+07       4.756403241636e-12       3.675017175192e-02       3.428757777779e+08       1.431996354718e+04       1.136514873036e-03       1.804299801592e+11       2.121743084810e-02       6.934996203025e+16       5.067829457039e+12       2.675244416760e+13       1.595775431246e+16       5.319251436869e+15       3.222426237046e+16       1.175637989868e+17       2.283093894568e+01       2.283093887208e+01      -1.242578355796e+03       1.765801071145e-07       5.363028376547e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999967762e-01       2.706638769662e-04       8.639923622417e-01       1.942004183468e-16       1.942004180338e-16       8.642630261187e-01       1.175637989868e+17       3.917732623710e+16      -4.264467424198e+18       1.655731189081e-04       6.137568877956e-02       7.071067811866e-05       0.000000000000e+00 
       1.246517934425e+07       4.859758504420e-12       3.714730214597e-02       3.355838061467e+08       1.431996315005e+04       1.148797109595e-03       1.785009231883e+11       2.144670787095e-02       6.643138954403e+16       4.907014296877e+12       2.590352085206e+13       1.528617697754e+16       5.095392325243e+15       3.086811389121e+16       1.126164909479e+17       2.234531495155e+01       2.234531487795e+01      -1.203147587367e+03       1.767930891678e-07       5.363023147532e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999967062e-01       2.735881298519e-04       8.639898350254e-01       1.984195632759e-16       1.984195629491e-16       8.642634231552e-01       1.126164909479e+17       3.752856013699e+16      -4.041330073765e+18       1.656823556275e-04       6.133951934240e-02       7.071067811866e-05       0.000000000000e+00 
       1.233190891264e+07       4.965359594772e-12       3.754872372156e-02       3.284469187565e+08       1.431996274863e+04       1.161212079075e-03       1.765924905684e+11       2.167846227116e-02       6.363564431117e+16       4.751302212096e+12       2.508153603943e+13       1.464286277464e+16       4.880954257622e+15       2.956903851659e+16       1.078773784407e+17       2.187001993005e+01       2.187001985645e+01      -1.164968070310e+03       1.770083723815e-07       5.363017862022e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999966346e-01       2.765439676302e-04       8.639872805125e-01       2.027303615102e-16       2.027303611691e-16       8.642638244802e-01       1.078773784407e+17       3.594918186688e+16      -3.829868398224e+18       1.657916000423e-04       6.130344402612e-02       7.071067811866e-05       0.000000000000e+00 
       1.220006333070e+07       5.073255311023e-12       3.795448283927e-02       3.214618172501e+08       1.431996234287e+04       1.173761215901e-03       1.747044617961e+11       2.191272081273e-02       6.095755718333e+16       4.600531269093e+12       2.428563490219e+13       1.402662225826e+16       4.675540752175e+15       2.832463434199e+16       1.033376999498e+17       2.140483419416e+01       2.140483412056e+01      -1.128000098959e+03       1.772259816128e-07       5.363012519405e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999965614e-01       2.795317312590e-04       8.639846984086e-01       2.071348037025e-16       2.071348033464e-16       8.642642301398e-01       1.033376999498e+17       3.443627126062e+16      -3.629471464655e+18       1.659008522409e-04       6.126746318097e-02       7.071067811866e-05       0.000000000000e+00 
       1.206962736474e+07       5.183495511760e-12       3.836462636173e-02       3.146252734211e+08       1.431996193272e+04       1.186445969998e-03       1.728366187253e+11       2.214951054874e-02       5.839217655422e+16       4.454544672831e+12       2.351498973884e+13       1.343631604038e+16       4.478772012894e+15       2.713260054626e+16       9.898906267527e+16       2.094954272935e+01       2.094954265575e+01      -1.092205227618e+03       1.774459419871e-07       5.363007119066e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999964867e-01       2.825517653746e-04       8.639820884156e-01       2.116349237296e-16       2.116349233579e-16       8.642646401809e-01       9.898906267527e+16       3.298703104639e+16      -3.439560307483e+18       1.660101123126e-04       6.123157716240e-02       7.071067811866e-05       0.000000000000e+00 
       1.194058594400e+07       5.296131138863e-12       3.877920166087e-02       3.079341277213e+08       1.431996151815e+04       1.199267806960e-03       1.709887455422e+11       2.238885882438e-02       5.593475920441e+16       4.313190603779e+12       2.276879911308e+13       1.287085268377e+16       4.290284227369e+15       2.599073313761e+16       9.482342701550e+16       2.050393509418e+01       2.050393502058e+01      -1.057546230577e+03       1.776682789013e-07       5.363001660381e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999964104e-01       2.856044183304e-04       8.639794502325e-01       2.162327996312e-16       2.162327992431e-16       8.642650546508e-01       9.482342701550e+16       3.159878167471e+16      -3.259586255763e+18       1.661193803479e-04       6.119578633107e-02       7.071067811866e-05       0.000000000000e+00 
       1.181292415880e+07       5.411214241029e-12       3.919825661251e-02       3.013852878014e+08       1.431996109909e+04       1.212228208221e-03       1.691606287404e+11       2.263079328021e-02       5.358076153147e+16       4.176322060030e+12       2.204628701983e+13       1.232918668402e+16       4.109728894130e+15       2.489692087857e+16       9.083309170315e+16       2.006780532305e+01       2.006780524945e+01      -1.023987063397e+03       1.778930180261e-07       5.362996142720e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999963323e-01       2.886900422322e-04       8.639767835551e-01       2.209305545674e-16       2.209305541623e-16       8.642654735973e-01       9.083309170315e+16       3.026895636415e+16      -3.089029347995e+18       1.662286564382e-04       6.116009105294e-02       7.071067811866e-05       0.000000000000e+00 
       1.168662725888e+07       5.528797997830e-12       3.962183961630e-02       2.949757270809e+08       1.431996067551e+04       1.225328671222e-03       1.673520570964e+11       2.287534185525e-02       5.132583114913e+16       4.043796704418e+12       2.134670207875e+13       1.181031653645e+16       3.936772178287e+15       2.384914138251e+16       8.701067956688e+16       1.964095183098e+01       1.964095175738e+01      -9.914928254262e+02       1.781201853097e-07       5.362990565445e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999962526e-01       2.918089929829e-04       8.639740880757e-01       2.257303577992e-16       2.257303573762e-16       8.642658970687e-01       8.701067956688e+16       2.899509635550e+16      -2.927396829890e+18       1.663379406759e-04       6.112449169932e-02       7.071067811866e-05       0.000000000000e+00 
       1.156168065168e+07       5.648936744284e-12       4.004999959398e-02       2.887024833495e+08       1.431996024735e+04       1.238570709588e-03       1.655628216446e+11       2.312253279027e-02       4.916579883997e+16       3.915476716503e+12       2.066931675303e+13       1.131328288443e+16       3.771094294290e+15       2.284545737432e+16       8.334912389218e+16       1.922317732047e+01       1.922317724687e+01      -9.600297235060e+02       1.783498069805e-07       5.362984927914e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999961712e-01       2.949616303266e-04       8.639713634835e-01       2.306344256880e-16       2.306344252465e-16       8.642663251138e-01       8.334912389218e+16       2.777484636572e+16      -2.774221730731e+18       1.664472331547e-04       6.108898864690e-02       7.071067811866e-05       0.000000000000e+00 
       1.143806990068e+07       5.771685995945e-12       4.048278599112e-02       2.825626573986e+08       1.431995981456e+04       1.251955853300e-03       1.637927156538e+11       2.337239463101e-02       4.709667084687e+16       3.791228649236e+12       2.001342659218e+13       1.083716674554e+16       3.612388914670e+15       2.188401310851e+16       7.984165535616e+16       1.881428869030e+01       1.881428861669e+01      -9.295650368248e+02       1.785819095497e-07       5.362979229475e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999960880e-01       2.981483178829e-04       8.639686094642e-01       2.356450227186e-16       2.356450222577e-16       8.642667577821e-01       7.984165535616e+16       2.660595023313e+16      -2.629061514238e+18       1.665565339691e-04       6.105358227783e-02       7.071067811866e-05       0.000000000000e+00 
       1.131578072366e+07       5.897102474555e-12       4.092024879174e-02       2.765534116806e+08       1.431995937710e+04       1.265485648876e-03       1.620415346029e+11       2.362495623149e-02       4.511462148877e+16       3.670923290185e+12       1.937834949967e+13       1.038108781247e+16       3.460362603659e+15       2.096303093813e+16       7.648178951216e+16       1.841409694625e+01       1.841409687265e+01      -9.000670828914e+02       1.788165198150e-07       5.362973469470e-07       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       9.999999960030e-01       3.013694231905e-04       8.639658257002e-01       2.407644625434e-16       2.407644620622e-16       8.642671951234e-01       7.648178951216e+16       2.548624674596e+16      -2.491496800022e+18       1.666658432148e-04       6.101827297974e-02       7.071067811866e-05       0.000000000000e+00 
