# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)w_scf              19:(.)Om                 20:(.)Our                21:(.)Oscf               22:(.)OscfKin            23:(.)Otot               24:phi_scf               25:phi'_scf              26:V_scf                 27:V'_scf                28:V''_scf               29:gr.fac. D             30:gr.fac. f             31:beta                  32:dbeta/dz           
       8.764250393175e+12       9.831547449626e-24       5.283800419420e-08       1.658723508079e+20       1.436701397569e+04       1.639274704757e-09       1.259161078852e+17       3.050564062962e-08       1.623447239602e+40       1.705555888371e+30       9.003417557371e+30       3.735628892775e+39       1.245209630925e+39       7.543535463035e+39       2.751363676254e+40       2.506241700158e+14       2.506241700158e+14       1.000000000000e+00       3.892242068240e-10       8.642262767469e-01       9.109089146551e-27       9.109089146551e-27       8.642262771361e-01       1.568700001405e-03       2.554534056093e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.489054880776e-05       4.107637869286e-01       7.071067812069e-08       0.000000000000e+00 
       8.703327103451e+12       9.969670859736e-24       5.320725904312e-08       1.635742955302e+20       1.436701397569e+04       1.650749627690e-09       1.250408221303e+17       3.071918011400e-08       1.578775204107e+40       1.670234858919e+30       8.816962232815e+30       3.632836425965e+39       1.210945475322e+39       7.335961680688e+39       2.675655015821e+40       2.403525258754e+14       2.403525258754e+14       1.000000000000e+00       3.919487762707e-10       8.642262767445e-01       8.982941539708e-27       8.982941539708e-27       8.642262771365e-01       1.568700001406e-03       2.519150052207e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.496186843190e-05       4.095901761117e-01       7.071067812069e-08       0.000000000000e+00 
       8.642827312265e+12       1.010973476564e-23       5.358015187085e-08       1.613080783379e+20       1.436701397569e+04       1.662304875084e-09       1.241716207848e+17       3.093421437477e-08       1.535332399046e+40       1.635645306594e+30       8.634368285101e+30       3.532872476530e+39       1.177624158843e+39       7.134099659800e+39       2.602029613706e+40       2.305018764872e+14       2.305018764872e+14       1.000000000000e+00       3.946924177035e-10       8.642262767421e-01       8.858541627392e-27       8.858541627392e-27       8.642262771368e-01       1.568700001407e-03       2.484256271053e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.503318805603e-05       4.084232525359e-01       7.071067812069e-08       0.000000000000e+00 
       8.582748075735e+12       1.025176642935e-23       5.395486368798e-08       1.590732581346e+20       1.436701397569e+04       1.673941009209e-09       1.233084615539e+17       3.115075387537e-08       1.493084999959e+40       1.601772082948e+30       8.455555747454e+30       3.435659212790e+39       1.145219737597e+39       6.937792231105e+39       2.530430145355e+40       2.210549663877e+14       2.210549663877e+14       1.000000000000e+00       3.974552646263e-10       8.642262767398e-01       8.735865196417e-27       8.735865196417e-27       8.642262771372e-01       1.568700001408e-03       2.449845920908e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.510450768016e-05       4.072629592077e-01       7.071067812069e-08       0.000000000000e+00 
       8.523086470442e+12       1.039579349591e-23       5.433321348391e-08       1.568693999351e+20       1.436701397569e+04       1.685658596274e-09       1.224513024368e+17       3.136880915247e-08       1.452000113128e+40       1.568600353248e+30       8.280446309161e+30       3.341120944740e+39       1.113706981580e+39       6.746886550128e+39       2.460800863600e+40       2.119952473838e+14       2.119952473838e+14       1.000000000000e+00       4.002374514776e-10       8.642262767374e-01       8.614888369054e-27       8.614888369054e-27       8.642262771376e-01       1.568700001409e-03       2.415912304145e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.517582730430e-05       4.061092397795e-01       7.071067812069e-08       0.000000000000e+00 
       8.463839593289e+12       1.054184399872e-23       5.471338226926e-08       1.546960747807e+20       1.436701397569e+04       1.697458206448e-09       1.216001017248e+17       3.158839081651e-08       1.412045749962e+40       1.536115589979e+30       8.108963281277e+30       3.249184065119e+39       1.083061355040e+39       6.561233978182e+39       2.393087555256e+40       2.033068495628e+14       2.033068495628e+14       1.000000000000e+00       4.030391136368e-10       8.642262767349e-01       8.495587598385e-27       8.495587598385e-27       8.642262771380e-01       1.568700001409e-03       2.382448815928e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.524714692843e-05       4.049620385401e-01       7.071067812069e-08       0.000000000000e+00 
       8.405004561359e+12       1.068994636505e-23       5.509537004400e-08       1.525528596556e+20       1.436701397569e+04       1.709340413893e-09       1.207548179988e+17       3.180950955220e-08       1.373190802092e+40       1.504303566483e+30       7.941031563040e+30       3.159776992104e+39       1.053258997368e+39       6.380689966639e+39       2.327237498911e+40       1.949745534902e+14       1.949745534902e+14       1.000000000000e+00       4.058603874311e-10       8.642262767325e-01       8.377939663719e-27       8.377939663719e-27       8.642262771384e-01       1.568700001410e-03       2.349448942927e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.531846655257e-05       4.038213004063e-01       7.071067812069e-08       0.000000000000e+00 
       8.346578511777e+12       1.084012942152e-23       5.548099579755e-08       1.504393374047e+20       1.436701397568e+04       1.721305796790e-09       1.199154101279e+17       3.203217611904e-08       1.335405017155e+40       1.473150350725e+30       7.776577608976e+30       3.072830113570e+39       1.024276704523e+39       6.205113944382e+39       2.263199423875e+40       1.869837635476e+14       1.869837635476e+14       1.000000000000e+00       4.087014101419e-10       8.642262767300e-01       8.261921666073e-27       8.261921666073e-27       8.642262771387e-01       1.568700001411e-03       2.316906262049e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.538978617670e-05       4.026869709138e-01       7.071067812069e-08       0.000000000000e+00 
       8.288558601566e+12       1.099242239975e-23       5.587025952991e-08       1.483550966520e+20       1.436701397568e+04       1.733354937367e-09       1.190818372670e+17       3.225640135184e-08       1.298658975231e+40       1.442642299198e+30       7.615529396698e+30       2.988275732894e+39       9.960919109647e+38       6.034369208358e+39       2.200923470262e+40       1.793204823632e+14       1.793204823632e+14       1.000000000000e+00       4.115623200118e-10       8.642262767276e-01       8.147511023715e-27       8.147511023715e-27       8.642262771391e-01       1.568700001412e-03       2.284814439191e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.546110580084e-05       4.015589962083e-01       7.071067812069e-08       0.000000000000e+00 
       8.230942007513e+12       1.114685494204e-23       5.626134225167e-08       1.462997317213e+20       1.436701397568e+04       1.745488421929e-09       1.182540588550e+17       3.248219616128e-08       1.262924065945e+40       1.412766050940e+30       7.457816395354e+30       2.906048016247e+39       9.686826720823e+38       5.868322817140e+39       2.140361150171e+40       1.719712862906e+14       1.719712862906e+14       1.000000000000e+00       4.144432562506e-10       8.642262767251e-01       8.034685467769e-27       8.034685467769e-27       8.642262771395e-01       1.568700001413e-03       2.253167228002e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.553242542497e-05       4.004373230376e-01       7.071067812069e-08       0.000000000000e+00 
       8.173725926031e+12       1.130345710711e-23       5.665424396284e-08       1.442728425564e+20       1.436701397568e+04       1.757706840882e-09       1.174320346127e+17       3.270957153438e-08       1.228172466186e+40       1.383508521688e+30       7.303369534747e+30       2.826082941334e+39       9.420276471112e+38       5.706845487425e+39       2.081465309930e+40       1.649233018925e+14       1.649233018925e+14       1.000000000000e+00       4.173443590432e-10       8.642262767226e-01       7.923423037880e-27       7.923423037880e-27       8.642262771399e-01       1.568700001414e-03       2.221958468674e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.560374504911e-05       3.993218987425e-01       7.071067812069e-08       0.000000000000e+00 
       8.116907573020e+12       1.146225937599e-23       5.705078365281e-08       1.422740346439e+20       1.436701397568e+04       1.770010788768e-09       1.166157245409e+17       3.293853853509e-08       1.194377118443e+40       1.354856898147e+30       7.152121175079e+30       2.748318247546e+39       9.161060825154e+38       5.549811493365e+39       2.024190093385e+40       1.581641833882e+14       1.581641833882e+14       1.000000000000e+00       4.202657695553e-10       8.642262767200e-01       7.813702077937e-27       7.813702077937e-27       8.642262771403e-01       1.568700001415e-03       2.191182086735e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.567506467325e-05       3.982126712491e-01       7.071067812069e-08       0.000000000000e+00 
       8.060484183734e+12       1.162329265795e-23       5.745096132159e-08       1.403029189360e+20       1.436701397568e+04       1.782400864290e-09       1.158050889185e+17       3.316910830481e-08       1.161511709745e+40       1.326798632376e+30       7.004005077335e+30       2.672693387488e+39       8.908977958293e+38       5.397098568685e+39       1.968490906195e+40       1.516820910260e+14       1.516820910260e+14       1.000000000000e+00       4.232076299409e-10       8.642262767175e-01       7.705501231865e-27       7.705501231865e-27       8.642262771407e-01       1.568700001416e-03       2.160832091874e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.574638429739e-05       3.971095890604e-01       7.071067812069e-08       0.000000000000e+00 
       8.004453012645e+12       1.178658829649e-23       5.785295797978e-08       1.383591117749e+20       1.436701397568e+04       1.794877670340e-09       1.150000883004e+17       3.340129206291e-08       1.129550651165e+40       1.299321436296e+30       6.858956374266e+30       2.599149479832e+39       8.663831599440e+38       5.248587811482e+39       1.914324381113e+40       1.454656703414e+14       1.454656703414e+14       1.000000000000e+00       4.261700833492e-10       8.642262767149e-01       7.598799439460e-27       7.598799439460e-27       8.642262771411e-01       1.568700001417e-03       2.130902576771e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.581770392153e-05       3.960126012484e-01       7.071067812069e-08       0.000000000000e+00 
       7.948811333312e+12       1.195217807546e-23       5.825859261677e-08       1.364422348181e+20       1.436701397568e+04       1.807441814032e-09       1.142006835158e+17       3.363510110732e-08       1.098469057904e+40       1.272413276304e+30       6.716911541987e+30       2.527629263475e+39       8.425430878250e+38       5.104163591653e+39       1.861648344216e+40       1.395040322661e+14       1.395040322661e+14       1.000000000000e+00       4.291532739314e-10       8.642262767124e-01       7.493575932297e-27       7.493575932297e-27       8.642262771415e-01       1.568700001417e-03       2.101387715947e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.588902354567e-05       3.949216574465e-01       7.071067812069e-08       0.000000000000e+00 
       7.893556438244e+12       1.212009422523e-23       5.866604624316e-08       1.345519149650e+20       1.436701397568e+04       1.820093906730e-09       1.134068356661e+17       3.387054681504e-08       1.068242729910e+40       1.246062368008e+30       6.577808372153e+30       2.458077052955e+39       8.193590176517e+38       4.963713460858e+39       1.810421782074e+40       1.337867340521e+14       1.337867340521e+14       1.000000000000e+00       4.321573468476e-10       8.642262767098e-01       7.389810229681e-27       7.389810229681e-27       8.642262771419e-01       1.568700001418e-03       2.072281764634e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.596034316981e-05       3.938367078413e-01       7.071067812069e-08       0.000000000000e+00 
       7.838685638773e+12       1.229036942899e-23       5.907531885896e-08       1.326877842838e+20       1.436701397568e+04       1.832834564077e-09       1.126185061232e+17       3.410764064272e-08       1.038848133040e+40       1.220257171063e+30       6.441585944715e+30       2.390438695095e+39       7.968128983649e+38       4.827128064978e+39       1.760604809813e+40       1.283037609772e+14       1.283037609772e+14       1.000000000000e+00       4.351824482742e-10       8.642262767072e-01       7.287482134666e-27       7.287482134666e-27       8.642262771423e-01       1.568700001419e-03       2.043579057651e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.603166279395e-05       3.927577031654e-01       7.071067812069e-08       0.000000000000e+00 
       7.784196264918e+12       1.246303682908e-23       5.949004844297e-08       1.308494799403e+20       1.436701397568e+04       1.845664406026e-09       1.118356565275e+17       3.434639412719e-08       1.010262380734e+40       1.194986384118e+30       6.308184601245e+30       2.324661526837e+39       7.748871756124e+38       4.694301058964e+39       1.712158640064e+40       1.230455088017e+14       1.230455088017e+14       1.000000000000e+00       4.382287254108e-10       8.642262767045e-01       7.186571730122e-27       7.186571730122e-27       8.642262771427e-01       1.568700001420e-03       2.015274008306e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.610298241810e-05       3.916845946901e-01       7.071067812069e-08       0.000000000000e+00 
       7.730085665261e+12       1.263813003348e-23       5.990659701638e-08       1.290366441271e+20       1.436701397568e+04       1.858584056868e-09       1.110582487860e+17       3.458681888605e-08       9.824632161962e+39       1.170238939865e+30       6.177545918802e+30       2.260694334243e+39       7.535647780812e+38       4.565129024039e+39       1.665045552759e+40       1.180027669424e+14       1.180027669424e+14       1.000000000000e+00       4.412963264873e-10       8.642262767019e-01       7.087059374856e-27       7.087059374856e-27       8.642262771432e-01       1.568700001421e-03       1.987361107307e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.617430204224e-05       3.906173342173e-01       7.071067812069e-08       0.000000000000e+00 
       7.676351206813e+12       1.281568312231e-23       6.032496457919e-08       1.272489239941e+20       1.436701397568e+04       1.871594145266e-09       1.102862450705e+17       3.482892661822e-08       9.554289950672e+39       1.146004000193e+30       6.049612684349e+30       2.198487312617e+39       7.328291042057e+38       4.439511387181e+39       1.619228865767e+40       1.131667023380e+14       1.131667023380e+14       1.000000000000e+00       4.443854007713e-10       8.642262766992e-01       6.988925699794e-27       6.988925699794e-27       8.642262771436e-01       1.568700001422e-03       1.959834921690e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.624562166638e-05       3.895558740733e-01       7.071067812069e-08       0.000000000000e+00 
       7.622990274889e+12       1.299573065448e-23       6.074697012082e-08       1.254859715796e+20       1.436701397568e+04       1.884695304283e-09       1.095196078158e+17       3.507272910451e-08       9.291386685696e+39       1.122270951444e+30       5.924328869696e+30       2.137992027726e+39       7.126640092420e+38       4.317350342811e+39       1.574672906328e+40       1.085288439745e+14       1.085288439745e+14       1.000000000000e+00       4.474960985754e-10       8.642262766965e-01       6.892151604206e-27       6.892151604206e-27       8.642262771440e-01       1.568700001422e-03       1.932690093761e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.631694129053e-05       3.885001671007e-01       7.071067812069e-08       0.000000000000e+00 
       7.570000272978e+12       1.317830767443e-23       6.117261364125e-08       1.237474437427e+20       1.436701397568e+04       1.897888171413e-09       1.087582997178e+17       3.531823820821e-08       9.035717671207e+39       1.099029399760e+30       5.801639606965e+30       2.079161378093e+39       6.930537926976e+38       4.198550776644e+39       1.531342983284e+40       1.040810680455e+14       1.040810680455e+14       1.000000000000e+00       4.506285712640e-10       8.642262766938e-01       6.796718251992e-27       6.796718251992e-27       8.642262771444e-01       1.568700001423e-03       1.905921340052e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.638826091467e-05       3.874501666524e-01       7.071067812069e-08       0.000000000000e+00 
       7.517378622620e+12       1.336344971894e-23       6.160189514048e-08       1.220330020964e+20       1.436701397568e+04       1.911173388613e-09       1.080022837317e+17       3.556546587563e-08       8.787083843949e+39       1.076269166535e+30       5.681491164557e+30       2.021949558320e+39       6.739831861067e+38       4.083020191635e+39       1.489205360066e+40       9.981558372101e+13       9.981558372101e+13       1.000000000000e+00       4.537829712614e-10       8.642262766911e-01       6.702607068012e-27       6.702607068012e-27       8.642262771449e-01       1.568700001424e-03       1.879523450297e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.645958053882e-05       3.864058265840e-01       7.071067812069e-08       0.000000000000e+00 
       7.465122763277e+12       1.355119282402e-23       6.203299562912e-08       1.203423129421e+20       1.436701397568e+04       1.924551602333e-09       1.072515230702e+17       3.581442413673e-08       8.545291618245e+39       1.053980283955e+30       5.563830923621e+30       1.966312023428e+39       6.554373411427e+38       3.970668635958e+39       1.448227228425e+40       9.572491949903e+13       9.572491949903e+13       1.000000000000e+00       4.569594520588e-10       8.642262766883e-01       6.609799734475e-27       6.609799734475e-27       8.642262771453e-01       1.568700001425e-03       1.853491286412e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.653090016297e-05       3.853671012470e-01       7.071067812069e-08       0.000000000000e+00 
       7.413230152211e+12       1.374157353199e-23       6.246591510717e-08       1.186750472041e+20       1.436701397568e+04       1.938023463549e-09       1.065059812018e+17       3.606512510565e-08       8.310152735271e+39       1.032152990634e+30       5.448607355012e+30       1.912205454171e+39       6.374018180569e+38       3.861408632973e+39       1.408376682890e+40       9.180191011681e+13       9.180191011681e+13       1.000000000000e+00       4.601581682217e-10       8.642262766856e-01       6.518278187371e-27       6.518278187371e-27       8.642262771457e-01       1.568700001426e-03       1.827819781499e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.660221978712e-05       3.843339454830e-01       7.071067812069e-08       0.000000000000e+00 
       7.361698264361e+12       1.393462889853e-23       6.290429155342e-08       1.170308803660e+20       1.436701397568e+04       1.951589627794e-09       1.057656218488e+17       3.631758098136e-08       8.081484116479e+39       1.010777727337e+30       5.335769996722e+30       1.859587723308e+39       6.198625744360e+38       3.755155113114e+39       1.369622695925e+40       8.803968399865e+13       8.803968399865e+13       1.000000000000e+00       4.633792753977e-10       8.642262766828e-01       6.428024612954e-27       6.428024612954e-27       8.642262771462e-01       1.568700001426e-03       1.802503938860e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.667353941126e-05       3.833063146162e-01       7.071067812069e-08       0.000000000000e+00 
       7.310524592215e+12       1.413039649991e-23       6.334448698908e-08       1.154094924074e+20       1.436701397568e+04       1.965250755188e-09       1.050304089859e+17       3.657180404819e-08       7.859107721054e+39       9.898451327969e+29       5.225269431781e+30       1.808417862806e+39       6.028059542688e+38       3.651825347654e+39       1.331935093773e+40       8.443165121812e+13       8.443165121812e+13       1.000000000000e+00       4.666229303240e-10       8.642262766800e-01       6.339021444277e-27       6.339021444277e-27       8.642262771466e-01       1.568700001427e-03       1.777538831021e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.674485903541e-05       3.822841644473e-01       7.071067812069e-08       0.000000000000e+00 
       7.259706645695e+12       1.432891444032e-23       6.378832040355e-08       1.138105677414e+20       1.436701397568e+04       1.979007510475e-09       1.043003068380e+17       3.682780667649e-08       7.642850407289e+39       9.693460396115e+29       5.117057266613e+30       1.758656031940e+39       5.862186773134e+38       3.551338884298e+39       1.295284532961e+40       8.097149195376e+13       8.097149195376e+13       1.000000000000e+00       4.698892908347e-10       8.642262766772e-01       6.251251357772e-27       6.251251357772e-27       8.642262771470e-01       1.568700001428e-03       1.752919598775e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.681617865956e-05       3.812674512475e-01       7.071067812069e-08       0.000000000000e+00 
       7.209241952031e+12       1.453022135928e-23       6.423397280741e-08       1.122337951534e+20       1.436701397568e+04       1.992860563048e-09       1.035752798789e+17       3.708560132319e-08       7.432543797778e+39       9.492714702305e+29       5.011086109845e+30       1.710263486272e+39       5.700878287572e+38       3.453617484535e+39       1.259642477455e+40       7.765314541785e+13       7.765314541785e+13       1.000000000000e+00       4.731785158690e-10       8.642262766743e-01       6.164697269877e-27       6.164697269877e-27       8.642262771475e-01       1.568700001429e-03       1.728641450239e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.688749828371e-05       3.802561317517e-01       7.071067812069e-08       0.000000000000e+00 
       7.159128055642e+12       1.473435643914e-23       6.468326319009e-08       1.106788677407e+20       1.436701397568e+04       2.006810586989e-09       1.028552928291e+17       3.734520053242e-08       7.228024148322e+39       9.296126330228e+29       4.907309551551e+30       1.663202547486e+39       5.544008491619e+38       3.358585062728e+39       1.224981176437e+40       7.447079923917e+13       7.447079923917e+13       1.000000000000e+00       4.764907654785e-10       8.642262766715e-01       6.079342333713e-27       6.079342333713e-27       8.642262771479e-01       1.568700001430e-03       1.704699659915e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.695881790787e-05       3.792501631527e-01       7.071067812069e-08       0.000000000000e+00 
       7.109362518015e+12       1.494135941274e-23       6.513619155157e-08       1.091454828523e+20       1.436701397568e+04       2.020858261098e-09       1.021403106545e+17       3.760661693611e-08       7.029132220431e+39       9.103609184270e+29       4.805682142926e+30       1.617436574053e+39       5.391455246844e+38       3.266167626869e+39       1.191273642707e+40       7.141887928071e+13       7.141887928071e+13       1.000000000000e+00       4.798262008353e-10       8.642262766686e-01       5.995169935803e-27       5.995169935803e-27       8.642262771484e-01       1.568700001430e-03       1.681089567775e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.703013753202e-05       3.782495030951e-01       7.071067812069e-08       0.000000000000e+00 
       7.059942917592e+12       1.515127057111e-23       6.559275789186e-08       1.076333420303e+20       1.436701397567e+04       2.035004268926e-09       1.014302985645e+17       3.786986325462e-08       6.835713157346e+39       8.915078951804e+29       4.706159376380e+30       1.572929932701e+39       5.243099775669e+38       3.176293220974e+39       1.158493631662e+40       6.849203987498e+13       6.849203987498e+13       1.000000000000e+00       4.831849842395e-10       8.642262766657e-01       5.912163692841e-27       5.912163692841e-27       8.642262771489e-01       1.568700001431e-03       1.657806578353e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.710145715617e-05       3.772541096695e-01       7.071067812069e-08       0.000000000000e+00 
       7.010866849645e+12       1.536413077135e-23       6.605114322156e-08       1.061421509518e+20       1.436701397567e+04       2.049249298808e-09       1.007252220104e+17       3.813495229737e-08       6.647616363467e+39       8.730453066266e+29       4.608697666053e+30       1.529647970669e+39       5.098826568896e+38       3.088891869055e+39       1.126615620867e+40       6.568515445936e+13       6.568515445936e+13       1.000000000000e+00       4.865672791275e-10       8.642262766627e-01       5.830307448497e-27       5.830307448497e-27       8.642262771493e-01       1.568700001432e-03       1.634846159851e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.717277678033e-05       3.762639414063e-01       7.071067812069e-08       0.000000000000e+00 
       6.962131926161e+12       1.557998144454e-23       6.651316653006e-08       1.046716193714e+20       1.436701397567e+04       2.063594043900e-09       1.000250466837e+17       3.840189696341e-08       6.464695387100e+39       8.549650670996e+29       4.513254328717e+30       1.487556988730e+39       4.958523295766e+38       3.003895520637e+39       1.095614790184e+40       6.299330659542e+13       6.299330659542e+13       1.000000000000e+00       4.899732500798e-10       8.642262766598e-01       5.749585270282e-27       5.749585270282e-27       8.642262771498e-01       1.568700001433e-03       1.612203843255e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.724409640448e-05       3.752789572701e-01       7.071067812069e-08       0.000000000000e+00 
       6.913735775731e+12       1.579886460383e-23       6.697882781737e-08       1.032214610651e+20       1.436701397567e+04       2.078039202207e-09       9.932973851406e+16       3.867071024211e-08       6.286807806430e+39       8.372592583826e+29       4.419787565091e+30       1.446624214950e+39       4.822080716501e+38       2.921237997776e+39       1.065467002441e+40       6.041178135633e+13       6.041178135633e+13       1.000000000000e+00       4.934030628286e-10       8.642262766568e-01       5.669981446437e-27       5.669981446437e-27       8.642262771502e-01       1.568700001433e-03       1.589875221467e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.731541602864e-05       3.742991166543e-01       7.071067812069e-08       0.000000000000e+00 
       6.865676043427e+12       1.602082285263e-23       6.744812708348e-08       1.017913937741e+20       1.436701397567e+04       2.092585476622e-09       9.863926366838e+16       3.894140521377e-08       6.113815118630e+39       8.199201262404e+29       4.328256441530e+30       1.406817779175e+39       4.689392597248e+38       2.840854943529e+39       1.036148784648e+40       5.793605706723e+13       5.793605706723e+13       1.000000000000e+00       4.968568842667e-10       8.642262766539e-01       5.591480482882e-27       5.591480482882e-27       8.642262771507e-01       1.568700001434e-03       1.567855948445e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.738673565280e-05       3.733243793750e-01       7.071067812069e-08       0.000000000000e+00 
       6.817950390692e+12       1.624589939287e-23       6.792106432840e-08       1.003811391504e+20       1.436701397567e+04       2.107233574959e-09       9.795358854853e+16       3.921399505022e-08       5.945582632024e+39       8.029400770232e+29       4.238620872100e+30       1.368106688211e+39       4.560355627370e+38       2.762683771853e+39       1.007637309713e+40       5.556179738420e+13       5.556179738420e+13       1.000000000000e+00       5.003348824548e-10       8.642262766508e-01       5.514067100198e-27       5.514067100198e-27       8.642262771512e-01       1.568700001435e-03       1.546141738360e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.745805527695e-05       3.723547056661e-01       7.071067812069e-08       0.000000000000e+00 
       6.770556495226e+12       1.647413803342e-23       6.839582056273e-08       9.899042270203e+19       1.436701397567e+04       2.121984209983e-09       9.727267979000e+16       3.948849301553e-08       5.781979361220e+39       7.863116743409e+29       4.150841601025e+30       1.330460801701e+39       4.434869339004e+38       2.686663618868e+39       9.799103786726e+39       5.328484369794e+13       5.328484369794e+13       1.000000000000e+00       5.038372266302e-10       8.642262766478e-01       5.437726230650e-27       5.437726230650e-27       8.642262771517e-01       1.568700001436e-03       1.524728364762e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.752937490111e-05       3.713900561733e-01       7.071067812069e-08       0.000000000000e+00 
       6.723492050870e+12       1.670558319863e-23       6.887421477586e-08       9.761897374012e+19       1.436701397567e+04       2.136838099453e-09       9.659650426017e+16       3.976491246660e-08       5.622877925117e+39       7.700276358070e+29       4.064880185488e+30       1.293850808651e+39       4.312836028837e+38       2.612735295472e+39       9.529464034075e+39       5.110120784868e+13       5.110120784868e+13       1.000000000000e+00       5.073640872149e-10       8.642262766448e-01       5.362443015259e-27       5.362443015259e-27       8.642262771521e-01       1.568700001436e-03       1.503611659752e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.760069452527e-05       3.704303919492e-01       7.071067812069e-08       0.000000000000e+00 
       6.676754767497e+12       1.694027993697e-23       6.935624696780e-08       9.626652532599e+19       1.436701397567e+04       2.151795966149e-09       9.592502905677e+16       4.004326685382e-08       5.468154447736e+39       7.540808298485e+29       3.980698978804e+30       1.258248204612e+39       4.194160682041e+38       2.540841241257e+39       9.267243898340e+39       4.900706513988e+13       4.900706513988e+13       1.000000000000e+00       5.109156358236e-10       8.642262766417e-01       5.288202800906e-27       5.288202800906e-27       8.642262771526e-01       1.568700001437e-03       1.482787513177e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.767201414943e-05       3.694756744480e-01       7.071067812069e-08       0.000000000000e+00 
       6.630342370901e+12       1.717827392979e-23       6.984191713855e-08       9.493281421920e+19       1.436701397567e+04       2.166858537912e-09       9.525822150622e+16       4.032356972176e-08       5.317688461762e+39       7.384642725829e+29       3.898261113924e+30       1.223625269486e+39       4.078750898285e+38       2.470925479692e+39       9.012239215576e+39       4.699874763813e+13       4.699874763813e+13       1.000000000000e+00       5.144920452725e-10       8.642262766386e-01       5.214991137485e-27       5.214991137485e-27       8.642262771531e-01       1.568700001438e-03       1.462251871827e-06       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.774333377359e-05       3.685258655201e-01       7.071067812069e-08       0.000000000000e+00 
