# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:(.)w_scf              19:(.)Om                 20:(.)Our                21:(.)Oscf               22:(.)OscfKin            23:(.)Otot               24:phi_scf               25:phi'_scf              26:V_scf                 27:V'_scf                28:V''_scf               29:gr.fac. D             30:gr.fac. f             31:beta                  32:dbeta/dz           
       6.254447353029e+05       1.927011452854e-09       7.393923479995e-01       8.470418100521e+05       1.420133793747e+04       2.270594735223e-02       8.882166248582e+09       4.267706560986e-01       4.210538222574e+11       6.198556033057e+08       3.272140690157e+09       9.688647850716e+10       3.229549131492e+10       1.956475309184e+11       7.174798279764e+11       9.286334606535e-08       1.926154485740e-08       2.074181652236e-01       5.424537585175e-03       8.595382464133e-01       1.294299051268e-19       7.813800928661e-20       8.649627839985e-01       1.568700397754e-03       5.353790604527e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.019273964419e-04       6.010799877321e-02       7.071067812069e-08       0.000000000000e+00 
       6.210970079747e+05       1.954059533563e-09       7.445610658779e-01       8.353223366070e+05       1.420133276875e+04       2.286488217062e-02       8.820419493254e+09       4.297531649356e-01       4.094676700879e+11       6.070186490171e+08       3.204376003928e+09       9.422045005500e+10       3.140681518527e+10       1.902638912387e+11       6.977634060345e+11       9.208522836947e-08       1.848342716153e-08       2.007208700984e-01       5.462302293273e-03       8.595056091218e-01       1.319719944799e-19       7.923076402027e-20       8.649679114150e-01       1.568700400521e-03       5.353722764220e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.020121026881e-04       6.013859865362e-02       7.071067812069e-08       0.000000000000e+00 
       6.167795031816e+05       1.981487095645e-09       7.497658663069e-01       8.237651191939e+05       1.420132756395e+04       2.302492943712e-02       8.759101960738e+09       4.327564828779e-01       3.982003337251e+11       5.944475419463e+08       3.138014692120e+09       9.162778262851e+10       3.054259273055e+10       1.850283930129e+11       6.785889716005e+11       9.131790086437e-08       1.771609965642e-08       1.940046747541e-01       5.500328461370e-03       8.594727458690e-01       1.345702696125e-19       8.033876550014e-20       8.649730743304e-01       1.568700403308e-03       5.353654451952e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.020968878668e-04       6.016956069345e-02       7.071067812069e-08       0.000000000000e+00 
       6.124920108365e+05       2.009299459529e-09       7.550070004854e-01       8.123679106225e+05       1.420132232281e+04       2.318609693753e-02       8.698210667359e+09       4.357807546313e-01       3.872430403390e+11       5.821367765352e+08       3.073027691577e+09       8.910645755800e+10       2.970215106088e+10       1.799369598440e+11       6.599416222091e+11       9.056121399024e-08       1.695941278229e-08       1.872701572234e-01       5.538617879377e-03       8.594396551083e-01       1.372260984041e-19       8.146222571370e-20       8.649782729877e-01       1.568700406114e-03       5.353585664459e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.021817525600e-04       6.020088724943e-02       7.071067812069e-08       0.000000000000e+00 
       6.082343223127e+05       2.037502020159e-09       7.602847213566e-01       8.011284948304e+05       1.420131704509e+04       2.334839251212e-02       8.637742650186e+09       4.388261259012e-01       3.765872585008e+11       5.700809612430e+08       3.009386541025e+09       8.665451172132e+10       2.888483580219e+10       1.749856275048e+11       6.418068652292e+11       8.981502025983e-08       1.621321905189e-08       1.805179022950e-01       5.577172349176e-03       8.594063352822e-01       1.399408842842e-19       8.260135958023e-20       8.649835076314e-01       1.568700408939e-03       5.353516398458e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.022666973541e-04       6.023258069392e-02       7.071067812069e-08       0.000000000000e+00 
       6.040062304336e+05       2.066100248039e-09       7.655992836062e-01       7.900446864522e+05       1.420131173053e+04       2.351182405604e-02       8.577694966881e+09       4.418927433995e-01       3.662246915397e+11       5.582748161846e+08       2.947063368606e+09       8.427003601531e+10       2.809001058678e+10       1.701705408515e+11       6.241706065913e+11       8.907917422970e-08       1.547737302175e-08       1.737485013258e-01       5.615993684697e-03       8.593727848233e-01       1.427160671922e-19       8.375638499100e-20       8.649887785080e-01       1.568700411784e-03       5.353446650639e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.023517228395e-04       6.026464341509e-02       7.071067812069e-08       0.000000000000e+00 
       5.998075294629e+05       2.095099690290e-09       7.709509436900e-01       7.791143303940e+05       1.420130637887e+04       2.367639951967e-02       8.518064695562e+09       4.449807548512e-01       3.561472710839e+11       5.467131708184e+08       2.886030879674e+09       8.195117386940e+10       2.731705655779e+10       1.654879508214e+11       6.070191398252e+11       8.835353247190e-08       1.475173126395e-08       1.669625520478e-01       5.655083711992e-03       8.593390021533e-01       1.455531245643e-19       8.492752285004e-20       8.649940858652e-01       1.568700414649e-03       5.353376417673e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.024368296113e-04       6.029707781698e-02       7.071067812069e-08       0.000000000000e+00 
       5.956380150944e+05       2.124505971717e-09       7.763399598371e-01       7.683353014142e+05       1.420130098985e+04       2.384212690903e-02       8.458848934656e+09       4.480903090014e-01       3.463471507778e+11       5.353909616820e+08       2.826262344841e+09       7.969611980006e+10       2.656537188739e+10       1.609342115149e+11       5.903391353992e+11       8.763795354604e-08       1.403615233809e-08       1.601606583695e-01       5.694444269310e-03       8.593049856835e-01       1.484535723466e-19       8.611499711550e-20       8.649994299528e-01       1.568700417534e-03       5.353305696208e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.025220182689e-04       6.032988631957e-02       7.071067812069e-08       0.000000000000e+00 
       5.914974844422e+05       2.154324795902e-09       7.817665920611e-01       7.577055037098e+05       1.420129556322e+04       2.400901428617e-02       8.400044802761e+09       4.512215556224e-01       3.368167001731e+11       5.243032301745e+08       2.767731588269e+09       7.750311800506e+10       2.583437130816e+10       1.565057773556e+11       5.741176303522e+11       8.693229797178e-08       1.333049676384e-08       1.533434301732e-01       5.734077207181e-03       8.592707338147e-01       1.514189660374e-19       8.731903484144e-20       8.650048110219e-01       1.568700420439e-03       5.353234482867e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.026072894159e-04       6.036307135893e-02       7.071067812069e-08       0.000000000000e+00 
       5.873857360304e+05       2.184561946297e-09       7.872311021783e-01       7.472228705090e+05       1.420129009871e+04       2.417706976954e-02       8.341649438503e+09       4.543746455205e-01       3.275484987878e+11       5.134451203849e+08       2.710412976206e+09       7.537046099637e+10       2.512348565745e+10       1.521992003310e+11       5.583420182117e+11       8.623642820165e-08       1.263462699370e-08       1.465114831073e-01       5.773984388487e-03       8.592362449370e-01       1.544509017570e-19       8.853986622036e-20       8.650102293254e-01       1.568700423364e-03       5.353162774251e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.026926436605e-04       6.039663538728e-02       7.071067812069e-08       0.000000000000e+00 
       5.833025697841e+05       2.215223287350e-09       7.927337538167e-01       7.368853636684e+05       1.420128459606e+04       2.434630153441e-02       8.283660000401e+09       4.575497305431e-01       3.185353303286e+11       5.028118769656e+08       2.654281405764e+09       7.329648827074e+10       2.443216143415e+10       1.480111273066e+11       5.430000391886e+11       8.555020859425e-08       1.194840738630e-08       1.396654383740e-01       5.814167688546e-03       8.592015174295e-01       1.575510173481e-19       8.977772462616e-20       8.650156851181e-01       1.568700426310e-03       5.353090566938e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.027780816153e-04       6.043058087311e-02       7.071067812069e-08       0.000000000000e+00 
       5.792477870187e+05       2.246314765629e-09       7.982748124250e-01       7.266909732767e+05       1.420127905500e+04       2.451671781324e-02       8.226073666724e+09       4.607469635859e-01       3.097701770719e+11       4.923988430494e+08       2.599312293920e+09       7.127958501680e+10       2.375986036783e+10       1.439382974161e+11       5.280797706418e+11       8.487350538787e-08       1.127170417992e-08       1.328059225127e-01       5.854628995184e-03       8.591665496609e-01       1.607209935058e-19       9.103284665775e-20       8.650211786561e-01       1.568700429276e-03       5.353017857484e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.028636038976e-04       6.046491030128e-02       7.071067812069e-08       0.000000000000e+00 
       5.752211904312e+05       2.277842410976e-09       8.038545452946e-01       7.166377172638e+05       1.420127347527e+04       2.468832689612e-02       8.168887635356e+09       4.639664985997e-01       3.012462144003e+11       4.822014582104e+08       2.545481566753e+09       6.931818085779e+10       2.310605899957e+10       1.399775395221e+11       5.135696178051e+11       8.420618667445e-08       1.060438546650e-08       1.259335671795e-01       5.895370208820e-03       8.591313399886e-01       1.639625549391e-19       9.230547218325e-20       8.650267101975e-01       1.568700432263e-03       5.352944642420e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.029492111289e-04       6.049962617307e-02       7.071067812069e-08       0.000000000000e+00 
       5.712225840897e+05       2.309812337669e-09       8.094732215595e-01       7.067236410150e+05       1.420126785659e+04       2.486113713113e-02       8.112099123660e+09       4.672084905981e-01       2.929568054886e+11       4.722152564669e+08       2.492765648899e+09       6.741074862880e+10       2.247024827440e+10       1.361257697467e+11       4.994583047695e+11       8.354812237384e-08       9.946321165897e-09       1.190490089220e-01       5.936393242544e-03       8.590958867595e-01       1.672774715647e-19       9.359584438474e-20       8.650322800020e-01       1.568700435271e-03       5.352870918252e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.030349039356e-04       6.053473100635e-02       7.071067812069e-08       0.000000000000e+00 
       5.672517734246e+05       2.342230745602e-09       8.151311122219e-01       6.969468169903e+05       1.420126219870e+04       2.503515692478e-02       8.055705368343e+09       4.704730956643e-01       2.848954961363e+11       4.624358643249e+08       2.441141453228e+09       6.555580318781e+10       2.185193314497e+10       1.323799890713e+11       4.857348657129e+11       8.289918420856e-08       9.297383000616e-09       1.121528889503e-01       5.977700022195e-03       8.590601883089e-01       1.706675597332e-19       9.490420980370e-20       8.650378883311e-01       1.568700438299e-03       5.352796681465e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.031206829484e-04       6.057022733565e-02       7.071067812069e-08       0.000000000000e+00 
       5.633085652186e+05       2.375103921482e-09       8.208284901521e-01       6.873053443498e+05       1.420125650132e+04       2.521039474239e-02       7.999703625319e+09       4.737604709584e-01       2.770560097426e+11       4.528589988632e+08       2.390586370731e+09       6.375190025924e+10       2.125063218611e+10       1.287372810004e+11       4.723886363718e+11       8.225924567874e-08       8.657444470795e-09       1.052458529052e-01       6.019292486443e-03       8.590242429616e-01       1.741346834897e-19       9.623081838697e-20       8.650435354481e-01       1.568700441349e-03       5.352721928519e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.032065488029e-04       6.060611771224e-02       7.071067812069e-08       0.000000000000e+00 
       5.593927675978e+05       2.408438240044e-09       8.265656301137e-01       6.777973485837e+05       1.420125076418e+04       2.538685910851e-02       7.944091169577e+09       4.770707747250e-01       2.694322424192e+11       4.434804658577e+08       2.341078260620e+09       6.199763530954e+10       2.066587721997e+10       1.251948092919e+11       4.594092457471e+11       8.162818203754e-08       8.026380829588e-09       9.832855062113e-02       6.061172586871e-03       8.589880490310e-01       1.776807558690e-19       9.757592353341e-20       8.650492216178e-01       1.568700444420e-03       5.352646655850e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.032925021391e-04       6.064240470427e-02       7.071067812069e-08       0.000000000000e+00 
       5.555041900216e+05       2.442240165280e-09       8.323428087660e-01       6.684209811474e+05       1.420124498700e+04       2.556455860737e-02       7.888865295050e+09       4.804041663004e-01       2.620182582379e+11       4.342961579442e+08       2.292595440630e+09       6.029164245354e+10       2.009721295149e+10       1.217498157479e+11       4.467866080380e+11       8.100587026682e-08       7.404069058872e-09       9.140163588743e-02       6.103342288054e-03       8.589516048190e-01       1.813077402265e-19       9.893978214111e-20       8.650549471071e-01       1.568700447512e-03       5.352570859868e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.033785436021e-04       6.067909089684e-02       7.071067812069e-08       0.000000000000e+00 
       5.516426432745e+05       2.476516251686e-09       8.381603046855e-01       6.591744191017e+05       1.420123916951e+04       2.574350188323e-02       7.834023314481e+09       4.837608061198e-01       2.548082846089e+11       4.253020528200e+08       2.245116677525e+09       5.863259339099e+10       1.954419661393e+10       1.183996180679e+11       4.345109147981e+11       8.039218905324e-08       6.790387845294e-09       8.446576620518e-02       6.145803567641e-03       8.589149086167e-01       1.850176516063e-19       1.003226546553e-19       8.650607121843e-01       1.568700450626e-03       5.352494536961e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.034646738413e-04       6.071617889211e-02       7.071067812069e-08       0.000000000000e+00 
       5.478079394559e+05       2.511273145530e-09       8.440183983712e-01       6.500558647588e+05       1.420123331142e+04       2.592369764086e-02       7.779562559292e+09       4.871408557253e-01       2.477967077860e+11       4.164942114819e+08       2.198621177797e+09       5.701919637237e+10       1.900639762411e+10       1.151416077596e+11       4.225726273073e+11       7.978701876459e-08       6.185217556648e-09       7.752160254160e-02       6.188558416440e-03       8.588779587034e-01       1.888125581466e-19       1.017248051170e-19       8.650665171199e-01       1.568700453762e-03       5.352417683492e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.035508935111e-04       6.075367130943e-02       7.071067812069e-08       0.000000000000e+00 
       5.439998919714e+05       2.546517586133e-09       8.499173722666e-01       6.410635453314e+05       1.420122741244e+04       2.610515464594e-02       7.725480379457e+09       4.905444777730e-01       2.409780684960e+11       4.078687765015e+08       2.153088578561e+09       5.545019519307e+10       1.848339724718e+10       1.119732481087e+11       4.109624691528e+11       7.919024142653e-08       5.588440218584e-09       7.056980908144e-02       6.231608838495e-03       8.588407533473e-01       1.926945825242e-19       1.031465012120e-19       8.650723621858e-01       1.568700456919e-03       5.352340295797e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.036372032707e-04       6.079157078538e-02       7.071067812069e-08       0.000000000000e+00 
       5.402183155238e+05       2.582256407166e-09       8.558575107618e-01       6.321957125886e+05       1.420122147230e+04       2.628788172547e-02       7.671774143370e+09       4.939718360405e-01       2.343470576880e+11       3.994219703355e+08       2.108498938635e+09       5.392436821535e+10       1.797478827054e+10       1.088920722031e+11       3.996714190154e+11       7.860174069958e-08       4.999939491632e-09       6.361105297582e-02       6.274956851178e-03       8.588032908049e-01       1.966659034394e-19       1.045880143208e-19       8.650782476561e-01       1.568700460098e-03       5.352262370190e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.037236037842e-04       6.082987997396e-02       7.071067812069e-08       0.000000000000e+00 
       5.364630261040e+05       2.618496537976e-09       8.618391002183e-01       6.234506425156e+05       1.420121549071e+04       2.647188776822e-02       7.618441237719e+09       4.974230954349e-01       2.278985123996e+11       3.911500936718e+08       2.064832729810e+09       5.244052741716e+10       1.748017468687e+10       1.058956810128e+11       3.886907036531e+11       7.802140185650e-08       4.419600648555e-09       5.664600408852e-02       6.318604485262e-03       8.587655693211e-01       2.007287571409e-19       1.060496195693e-19       8.650841738063e-01       1.568700463300e-03       5.352183902959e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.038100957203e-04       6.086860154662e-02       7.071067812069e-08       0.000000000000e+00 
       5.327338409819e+05       2.655245004917e-09       8.678624289732e-01       6.148266349776e+05       1.420120946738e+04       2.665718172517e-02       7.565479067357e+09       5.008984220002e-01       2.216274117374e+11       3.830495238086e+08       2.022070828294e+09       5.099751746713e+10       1.699917138569e+10       1.029817415213e+11       3.780117910779e+11       7.744911175995e-08       3.847310552004e-09       4.967533474016e-02       6.362553785014e-03       8.587275871291e-01       2.048854389941e-19       1.075315958798e-19       8.650901409141e-01       1.568700466523e-03       5.352104890366e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.038966797530e-04       6.090773819239e-02       7.071067812069e-08       0.000000000000e+00 
       5.290305786975e+05       2.692508932708e-09       8.739277873610e-01       6.063220133900e+05       1.420120340203e+04       2.684377260993e-02       7.512885055179e+09       5.043979829251e-01       2.155288729671e+11       3.751167130687e+08       1.980194506339e+09       4.959421482504e+10       1.653140385361e+10       1.001479849098e+11       3.676263839213e+11       7.688475884044e-08       3.282957632490e-09       4.269971945029e-02       6.406806808274e-03       8.586893424506e-01       2.091383050921e-19       1.090342260229e-19       8.650961492588e-01       1.568700469770e-03       5.352025328648e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.039833565610e-04       6.094729261800e-02       7.071067812069e-08       0.000000000000e+00 
       5.253530590525e+05       2.730295545808e-09       8.800354677169e-01       5.979351243913e+05       1.420119729435e+04       2.703166949915e-02       7.460656641990e+09       5.079219465506e-01       2.095981477123e+11       3.673481872452e+08       1.939185424040e+09       4.822952686700e+10       1.607650788268e+10       9.739220479022e+10       3.575264129808e+11       7.632823307461e-08       2.726431866660e-09       3.571983467762e-02       6.451365626541e-03       8.586508334952e-01       2.134897739113e-19       1.105577966704e-19       8.651021991217e-01       1.568700473039e-03       5.351945214016e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.040701268280e-04       6.098726754796e-02       7.071067812069e-08       0.000000000000e+00 
       5.217011031011e+05       2.768612169809e-09       8.861857644024e-01       5.896643375218e+05       1.420119114405e+04       2.722088153304e-02       7.408791286390e+09       5.114704823781e-01       2.038306182573e+11       3.597405440801e+08       1.899025621299e+09       4.690239103478e+10       1.563412928680e+10       9.471225548749e+10       3.477040309450e+11       7.577942596382e-08       2.177624755874e-09       2.873635855877e-02       6.496232325062e-03       8.586120584609e-01       2.179423280135e-19       1.121025984482e-19       8.651082907860e-01       1.568700476330e-03       5.351864542657e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.041569912428e-04       6.102766572470e-02       7.071067812069e-08       0.000000000000e+00 
       5.180745331412e+05       2.807466232848e-09       8.923789738074e-01       5.815080449062e+05       1.420118495084e+04       2.741141791572e-02       7.357286464642e+09       5.150437610772e-01       1.982217939515e+11       3.522904517745e+08       1.859697509964e+09       4.561177400843e+10       1.520392362601e+10       9.210605036887e+10       3.381516062906e+11       7.523823051302e-08       1.636429305077e-09       2.174997064550e-02       6.541409002911e-03       8.585730155335e-01       2.224985157940e-19       1.136689259906e-19       8.651144245365e-01       1.568700479645e-03       5.351783310729e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.042439504993e-04       6.106848990863e-02       7.071067812069e-08       0.000000000000e+00 
       5.144731727062e+05       2.846865267044e-09       8.986153943770e-01       5.734646609409e+05       1.420117871442e+04       2.760328791574e-02       7.306139670553e+09       5.186419544933e-01       1.927673077133e+11       3.449946475291e+08       1.821183866122e+09       4.435667090178e+10       1.478555593825e+10       8.957156021931e+10       3.288617173480e+11       7.470454120991e-08       1.102740001965e-09       1.476135164081e-02       6.586897773082e-03       8.585337028870e-01       2.271609532795e-19       1.152570779950e-19       8.651206006601e-01       1.568700482982e-03       5.351701514367e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.043310052963e-04       6.110974287829e-02       7.071067812069e-08       0.000000000000e+00 
       5.108968465561e+05       2.886816909946e-09       9.048953266101e-01       5.655326219853e+05       1.420117243449e+04       2.779650086649e-02       7.255348415352e+09       5.222652356561e-01       1.874629126293e+11       3.378499361156e+08       1.783467822562e+09       4.313610448003e+10       1.437870047859e+10       8.710681166146e+10       3.198271465295e+11       7.417825400439e-08       5.764527964402e-10       7.771183134159e-03       6.632700762572e-03       8.584941186832e-01       2.319323259745e-19       1.168673572772e-19       8.651268194457e-01       1.568700486343e-03       5.351619149678e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.044181563380e-04       6.115142743042e-02       7.071067812069e-08       0.000000000000e+00 
       5.073453806692e+05       2.927328906009e-09       9.112190730866e-01       5.577103860576e+05       1.420116611074e+04       2.799106616669e-02       7.204910227566e+09       5.259137787871e-01       1.823044786486e+11       3.308531884771e+08       1.746532861380e+09       4.194912439886e+10       1.398304046559e+10       8.470988561924e+10       3.110408747165e+11       7.365926628830e-08       5.746508034972e-11       7.801473357717e-04       6.678820112469e-03       8.584542610715e-01       2.368153907599e-19       1.185000708280e-19       8.651330811840e-01       1.568700489727e-03       5.351536212742e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.045054043335e-04       6.119354638012e-02       7.071067812069e-08       0.000000000000e+00 
       5.038186022332e+05       2.968409108085e-09       9.175869384762e-01       5.499964325349e+05       1.420115974288e+04       2.818699328078e-02       7.154822652906e+09       5.295877593082e-01       1.772879893659e+11       3.240013403577e+08       1.710362806750e+09       4.079480646447e+10       1.359826783466e+10       8.237891582359e+10       3.024960758011e+11       7.314747687545e-08      -4.543243324937e-10      -6.211073189404e-03       6.725257978040e-03       8.584141281894e-01       2.418129778435e-19       1.201555298700e-19       8.651393861675e-01       1.568700493135e-03       5.351452699616e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.045927499972e-04       6.123610256091e-02       7.071067812069e-08       0.000000000000e+00 
       5.003163396374e+05       3.010065478942e-09       9.239992295516e-01       5.423892618571e+05       1.420115333058e+04       2.838429173947e-02       7.105083254140e+09       5.332873538493e-01       1.724095388956e+11       3.172913909607e+08       1.674941817839e+09       3.967225191404e+10       1.322408299819e+10       8.011208735943e+10       2.941861113778e+11       7.264278598193e-08      -9.590152260152e-10      -1.320179578814e-02       6.772016528818e-03       8.583737181620e-01       2.469279927652e-19       1.218340499152e-19       8.651457346908e-01       1.568700496566e-03       5.351368606325e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.046801940490e-04       6.127909882483e-02       7.071067812069e-08       0.000000000000e+00 
       4.968384224636e+05       3.052306092795e-09       9.304562552043e-01       5.348873952351e+05       1.420114687356e+04       2.858297114013e-02       7.055689610980e+09       5.370127402569e-01       1.676653288294e+11       3.107204016342e+08       1.640254381870e+09       3.858058671591e+10       1.286019461229e+10       7.790763525252e+10       2.861045255814e+11       7.214509520664e-08      -1.456706001308e-09      -2.019133798543e-02       6.819097948694e-03       8.583330291017e-01       2.521634184571e-19       1.235359508237e-19       8.651521270504e-01       1.568700500022e-03       5.351283928871e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.047677372137e-04       6.132253804262e-02       7.071067812069e-08       0.000000000000e+00 
       4.933846814788e+05       3.095139136864e-09       9.369583264579e-01       5.274893743634e+05       1.420114037149e+04       2.878304114729e-02       7.006639319962e+09       5.407640976021e-01       1.630516652800e+11       3.042854945844e+08       1.606285307326e+09       3.751896088908e+10       1.250631934998e+10       7.576384309528e+10       2.782450400663e+11       7.165430751215e-08      -1.947493695795e-09      -2.717901775081e-02       6.866504436001e-03       8.582920591088e-01       2.575223173613e-19       1.252615568632e-19       8.651585635448e-01       1.568700503501e-03       5.351198663226e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.048553802217e-04       6.136642310376e-02       7.071067812069e-08       0.000000000000e+00 
       4.899549486258e+05       3.138572912956e-09       9.435057564897e-01       5.201937611360e+05       1.420113382406e+04       2.898451149310e-02       6.957929994328e+09       5.445416061891e-01       1.585649560041e+11       2.979838516148e+08       1.573019717299e+09       3.648654784140e+10       1.216218168053e+10       7.367904171034e+10       2.706015491248e+11       7.117032720582e-08      -2.431474002122e-09      -3.416415376440e-02       6.914238203607e-03       8.582508062708e-01       2.630078336063e-19       1.270111967689e-19       8.651650444744e-01       1.568700507005e-03       5.351112805339e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.049431238086e-04       6.141075691661e-02       7.071067812069e-08       0.000000000000e+00 
       4.865490570162e+05       3.182615839060e-09       9.500988606287e-01       5.129991373666e+05       1.420112723095e+04       2.918739197780e-02       6.909559263914e+09       5.483454475633e-01       1.542017076061e+11       2.918127128926e+08       1.540443042974e+09       3.548254372600e+10       1.182751365500e+10       7.165160785096e+10       2.631681149389e+11       7.069305992115e-08      -2.908741286795e-09      -4.114606568225e-02       6.962301479006e-03       8.582092686626e-01       2.686231952437e-19       1.287852038042e-19       8.651715701416e-01       1.568700510533e-03       5.351026351126e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.050309687155e-04       6.145554240850e-02       7.071067812069e-08       0.000000000000e+00 
       4.831668409211e+05       3.227276450973e-09       9.567379563923e-01       5.059041045130e+05       1.420112059186e+04       2.939169247023e-02       6.861524775028e+09       5.521758045199e-01       1.499585228176e+11       2.857693757393e+08       1.508541017247e+09       3.450616681537e+10       1.150205469754e+10       6.967996293715e+10       2.559389629631e+11       7.022241259939e-08      -3.379388608553e-09      -4.812407440102e-02       7.010696504404e-03       8.581674443465e-01       2.743717165468e-19       1.305839158231e-19       8.651781408509e-01       1.568700514085e-03       5.350939296479e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.051189156889e-04       6.150078252590e-02       7.071067812069e-08       0.000000000000e+00 
       4.798081357642e+05       3.272563403947e-09       9.634233634806e-01       4.989072834045e+05       1.420111390645e+04       2.959742290824e-02       6.813824190343e+09       5.560328611121e-01       1.458320978528e+11       2.798511934477e+08       1.477299668480e+09       3.355665689275e+10       1.118555140257e+10       6.776257182656e+10       2.489084774341e+11       6.975829347146e-08      -3.843507736488e-09      -5.509750232150e-02       7.059425536814e-03       8.581253313719e-01       2.802568003733e-19       1.324076753321e-19       8.651847569087e-01       1.568700517663e-03       5.350851637261e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.052069654808e-04       6.154648023444e-02       7.071067812069e-08       0.000000000000e+00 
       4.764727781129e+05       3.318485474353e-09       9.701554038056e-01       4.920073139739e+05       1.420110717441e+04       2.980459329925e-02       6.766455188777e+09       5.599168026601e-01       1.418192198359e+11       2.740555741224e+08       1.446705314379e+09       3.263327466020e+10       1.087775733746e+10       6.589794161922e+10       2.420711970038e+11       6.930061204003e-08      -4.301189167918e-09      -6.206567361099e-02       7.108490848146e-03       8.580829277753e-01       2.862819405935e-19       1.342568295539e-19       8.651914186235e-01       1.568700521265e-03       5.350763369308e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.052951188487e-04       6.159263851911e-02       7.071067812069e-08       0.000000000000e+00 
       4.731606056707e+05       3.365051561378e-09       9.769344015003e-01       4.852028549926e+05       1.420110039541e+04       3.001321372068e-02       6.719415465384e+09       5.638278157590e-01       1.379167642992e+11       2.683799795447e+08       1.416744556003e+09       3.173530116297e+10       1.057843285061e+10       6.408462049518e+10       2.354218104929e+11       6.884927906194e-08      -4.752522146008e-09      -6.902791446419e-02       7.157894725299e-03       8.580402315803e-01       2.924507245857e-19       1.361317304920e-19       8.651981263056e-01       1.568700524892e-03       5.350674488426e-10       3.680090060397e-08      -0.000000000000e+00       0.000000000000e+00       2.053833765556e-04       6.163926038431e-02       7.071067812069e-08       0.000000000000e+00 
